indice,archivo,label_real,prediccion,confianza,descripcion,correcto,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
110,LBmframe00244.jpg,weapon,no_weapon,1.0,The image shows a man standing in front of a wall with a plaque and a potted plant. There is no visible weapon.,0,943.1,153.2,541.7,755,69,127.4
111,LBsframe00298.jpg,weapon,no_weapon,1.0,No weapon visible in the image.,0,743.6,161.1,375.4,755,49,130.5
112,LBsframe00304.jpg,weapon,no_weapon,1.0,No weapon visible in the image.,0,743.9,160.6,341.5,755,49,143.5
113,LBsframe00316.jpg,weapon,no_weapon,1.0,No weapon visible in the image.,0,738.1,163.4,397.0,755,49,123.4
114,LBsframe00361.jpg,weapon,no_weapon,1.0,No weapon is visible in the image.,0,762.5,161.8,351.1,755,50,142.4
115,MBbframe00139.jpg,weapon,no_weapon,1.0,The image shows a man walking past a wall with a sign on it.,0,857.4,163.1,377.3,755,57,151.1
116,MBbframe00244.jpg,weapon,no_weapon,1.0,No weapon visible in the image.,0,753.2,147.3,374.6,755,49,130.8
117,MBbframe00325.jpg,weapon,no_weapon,1.0,No weapon visible in the image.,0,767.5,150.2,287.9,755,49,170.2
118,MBbframe00388.jpg,weapon,no_weapon,1.0,No weapon visible in the image.,0,775.9,163.7,388.5,755,49,126.1
119,MBmframe00130.jpg,weapon,no_weapon,1.0,The image shows a man walking past a wall with a sign on it.,0,863.1,163.8,345.5,755,57,165.0
120,MBmframe00211.jpg,weapon,no_weapon,1.0,The image shows a man standing in front of a wall with a sign on it.,0,891.6,157.0,359.4,755,59,164.2
121,MBmframe00241.jpg,weapon,no_weapon,1.0,The image shows a man standing in front of a wall with a sign on it.,0,898.5,153.5,476.9,755,59,123.7
122,MBmframe00316.jpg,weapon,no_weapon,1.0,No weapon visible in the image.,0,766.6,141.5,352.8,755,49,138.9
123,MBsframe00154.jpg,weapon,no_weapon,1.0,No weapon visible in the image.,0,760.7,162.4,216.7,755,49,226.1
124,MBsframe00181.jpg,weapon,no_weapon,1.0,No weapon visible in the image.,0,795.3,160.7,330.0,755,49,148.5
125,MBsframe00289.jpg,weapon,no_weapon,1.0,A man standing in front of a wall with a plaque on it.,0,834.7,162.6,417.2,755,57,136.6
126,MBsframe00334.jpg,weapon,no_weapon,1.0,The image shows a man walking past a wall with a plaque on it.,0,857.9,152.0,464.9,755,58,124.8
127,MBsframe00352.jpg,weapon,no_weapon,1.0,No weapon visible in the image.,0,782.8,144.3,283.7,755,49,172.7
128,MBsframe00439.jpg,weapon,no_weapon,1.0,No weapon visible in the image.,0,784.1,142.9,284.2,755,49,172.4
129,RealityKnifeAttacks0651.jpg,weapon,no_weapon,1.0,Two men in a room with curtains and a stage backdrop.,0,779.9,162.3,354.7,755,56,157.9
130,RusoClases005.jpg,weapon,no_weapon,1.0,"Two men in a gym setting, one holding a knife to the other's throat.",0,831.2,163.9,429.5,755,60,139.7
131,RusoClases262.jpg,weapon,no_weapon,1.0,No weapons visible in the image.,0,715.5,162.9,294.9,755,49,166.2
132,RusoClases307.jpg,weapon,no_weapon,1.0,"Image shows two men in a gym setting, one man is holding a knife to the other's neck.",0,881.2,152.2,376.6,755,64,169.9
133,RusoClases418.jpg,weapon,no_weapon,1.0,The image shows two men shaking hands in a gym setting.,0,782.1,160.0,392.4,755,54,137.6
134,RusoClases463.jpg,weapon,no_weapon,1.0,No weapons visible in the image.,0,721.0,162.9,285.7,755,49,171.5
135,billete_0102.jpg,no_weapon,no_weapon,1.0,Hand holding a wad of money,1,697.1,161.3,275.6,755,50,181.4
136,billete_0104.jpg,no_weapon,no_weapon,1.0,The image shows a hand holding money.,1,753.2,158.3,258.7,755,50,193.3
137,billete_0106.jpg,no_weapon,no_weapon,1.0,The image shows a person holding a banknote with the denomination of 50 euros.,1,914.1,161.2,494.0,755,62,125.5
138,billete_0113.jpg,no_weapon,no_weapon,1.0,The image shows a banknote with the value of 500 euros.,1,1040.2,162.7,601.6,755,59,98.1
139,billete_0142.jpg,no_weapon,no_weapon,1.0,The image shows a man holding a small amount of money in his hand.,1,805.0,164.7,551.8,755,57,103.3
140,billete_0149.jpg,no_weapon,no_weapon,1.0,No weapon visible in the image.,1,731.5,162.5,466.9,755,49,104.9
141,billete_0151.JPG,no_weapon,no_weapon,1.0,The image shows a man holding a donut and standing in front of a door.,1,898.8,163.5,558.4,755,59,105.7
142,billete_0154.JPG,no_weapon,no_weapon,1.0,The image shows a person holding a small amount of money in their hand.,1,876.2,162.5,537.3,755,57,106.1
143,billete_0156.JPG,no_weapon,no_weapon,1.0,No weapon is visible in the image.,1,796.6,163.1,474.5,755,50,105.4
144,billete_0157.JPG,no_weapon,no_weapon,1.0,A man sitting on a brick wall holding a piece of paper.,1,868.1,163.2,523.1,755,55,105.1
145,billete_0158.JPG,no_weapon,no_weapon,1.0,No weapons visible in the image.,1,858.3,163.6,455.7,755,49,107.5
146,billete_2190.jpg,no_weapon,no_weapon,1.0,The image shows a hand holding money and does not contain any weapons.,1,752.8,161.8,537.8,755,56,104.1
147,billete_2191.jpg,no_weapon,no_weapon,1.0,Hand holding a euro banknote,1,753.2,162.4,480.5,755,50,104.1
148,billete_2192.jpg,no_weapon,no_weapon,1.0,The image shows a hand holding a euro banknote.,1,808.0,161.5,523.2,755,54,103.2
149,billete_2193.jpg,no_weapon,no_weapon,1.0,The image shows a hand holding a banknote with an image of a fire on it.,1,856.4,163.3,579.2,755,60,103.6
150,billete_2194.jpg,no_weapon,no_weapon,1.0,The image shows a hand holding three euros.,1,726.7,163.3,503.6,755,52,103.3
151,billete_2198.jpg,no_weapon,no_weapon,1.0,The image shows a person holding a stack of British pound notes.,1,794.2,161.5,529.8,755,55,103.8
152,billete_2203.jpg,no_weapon,no_weapon,1.0,The image shows a hand holding a euro banknote.,1,764.2,162.4,510.5,755,54,105.8
153,billete_2204.jpg,no_weapon,no_weapon,1.0,The image shows a hand holding a euro banknote.,1,768.0,163.6,519.7,755,54,103.9
154,billete_2205.JPG,no_weapon,no_weapon,1.0,The image shows a person holding a wad of money with a rubber band around it.,1,845.9,162.5,585.3,755,60,102.5
155,billete_2207.jpg,no_weapon,no_weapon,1.0,Hand holding a US dollar bill,1,839.4,161.4,458.2,755,49,106.9
156,billete_2208.jpg,no_weapon,no_weapon,1.0,The image shows a pair of scissors cutting a banknote.,1,763.0,163.7,532.2,755,56,105.2
157,billete_2209.jpg,no_weapon,no_weapon,1.0,Hand holding a euro banknote,1,698.3,163.3,482.7,755,50,103.6
158,billete_2210.jpeg,no_weapon,no_weapon,1.0,"The image shows a person's hand holding a banknote with the number '50' on it, placed on a table.",1,986.3,162.1,650.5,755,69,106.1
159,billete_2211.jpg,no_weapon,no_weapon,1.0,Hand holding a banknote with the number 200 on it,1,806.0,163.1,551.1,755,57,103.4
160,billete_2213.jpg,no_weapon,no_weapon,1.0,The image shows a person holding an Indian banknote.,1,761.1,163.5,515.0,755,53,102.9
161,billete_2217.jpg,no_weapon,no_weapon,1.0,"The image shows a person holding coins and a banknote, but no weapons are visible.",1,812.2,163.7,579.0,755,60,103.6
162,billete_2219.jpg,no_weapon,no_weapon,1.0,The image shows a person holding a banknote with the number 500 on it.,1,816.7,160.3,583.6,755,61,104.5
163,billete_2221.jpg,no_weapon,no_weapon,1.0,The image shows a person holding a banknote with the Euro symbol on it.,1,778.0,161.0,553.5,755,58,104.8
164,billete_2224.jpg,no_weapon,no_weapon,1.0,The image shows a person holding a piece of paper with money on it.,1,813.2,161.7,542.8,755,57,105.0
165,billete_2229.jpg,no_weapon,no_weapon,1.0,The image shows a person holding a banknote with a picture of George Washington on it.,1,806.3,161.6,572.8,755,60,104.8
166,billete_2231.jpg,no_weapon,no_weapon,1.0,The image shows a person holding a banknote with the number '20' on it.,1,826.2,163.4,583.1,755,61,104.6
167,billete_2233.jpg,no_weapon,no_weapon,1.0,The image shows a person holding a credit card in their hand.,1,774.3,162.0,523.4,755,55,105.1
168,billete_2349.jpg,no_weapon,no_weapon,1.0,The image shows a man holding a piece of paper with the word 'failure' written on it.,1,860.4,163.9,582.8,755,62,106.4
169,billete_2350.jpg,no_weapon,no_weapon,1.0,The image shows a man holding a piece of paper with a symbol on it.,1,873.1,163.6,541.9,755,58,107.0
170,billete_2352.jpg,no_weapon,no_weapon,1.0,The image shows a person holding a small white object that resembles a piece of paper or a card with the word 'love' on it.,1,991.9,163.8,671.7,755,72,107.2
171,billete_2355.jpg,no_weapon,no_weapon,1.0,"The image shows a person holding a small object that resembles a weapon, but it is not a real weapon.",1,911.3,162.7,622.3,755,66,106.1
172,billete_2356.jpg,no_weapon,no_weapon,1.0,No weapon visible in the image.,1,728.4,162.6,464.1,755,49,105.6
173,billete_2357.jpg,no_weapon,no_weapon,1.0,The image does not contain a weapon.,1,840.4,163.5,463.7,755,50,107.8
174,billete_2358.jpg,no_weapon,no_weapon,1.0,The image shows a person holding a banknote with the number 50 on it.,1,867.5,163.2,565.2,755,60,106.2
175,billete_2359.jpg,no_weapon,no_weapon,1.0,The image shows a person holding a euro banknote and there are no weapons visible.,1,833.7,162.0,569.2,755,60,105.4
176,billete_2360.jpg,no_weapon,no_weapon,1.0,No weapon is visible in the image.,1,811.1,162.4,458.7,755,50,109.0
177,billete_2361.jpg,no_weapon,no_weapon,1.0,No weapon is visible in the image.,1,823.4,161.3,466.3,755,50,107.2
178,billete_2372.jpg,no_weapon,no_weapon,1.0,No weapon is visible in the image.,1,797.2,164.7,466.4,755,50,107.2
179,billete_2373.jpg,no_weapon,no_weapon,1.0,The image shows a person holding a piece of paper with money on it.,1,803.7,163.8,537.7,755,57,106.0
180,img1102.jpg,no_weapon,no_weapon,1.0,The image shows a person talking on a cell phone in an office setting.,1,811.0,161.7,543.1,755,57,104.9
181,img1139.jpg,no_weapon,no_weapon,1.0,The image shows a person talking on a cell phone in an office setting.,1,796.5,161.9,546.8,755,57,104.2
182,img1241.jpg,no_weapon,no_weapon,1.0,"The image shows a man holding a blue object that resembles a small toy or gadget, but it does not appear to be a weapon.",1,946.5,162.4,691.2,755,72,104.2
183,img1261.jpg,no_weapon,no_weapon,1.0,The image shows a man holding a cell phone in his hand while standing in front of a white wall.,1,864.3,163.2,611.2,755,63,103.1
184,img1273.jpg,no_weapon,no_weapon,1.0,No weapon is visible in the image.,1,735.3,160.9,482.1,755,50,103.7
185,img1296.jpg,no_weapon,no_weapon,1.0,No weapon visible in the image.,1,752.8,163.2,471.0,755,49,104.0
186,img1302.jpg,no_weapon,no_weapon,1.0,No weapon visible in the image.,1,718.3,163.9,470.3,755,49,104.2
187,img1364.jpg,no_weapon,no_weapon,1.0,"The image shows a man holding a small blue object in his hand, which appears to be a toy or a remote control, rather than a weapon.",1,985.2,163.4,689.3,755,72,104.4
188,img1463.jpg,no_weapon,no_weapon,1.0,No weapon is visible in the image.,1,750.1,163.5,473.7,755,50,105.6
