indice,archivo,label_real,prediccion,confianza,descripcion,correcto,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
14,ABsframe00193.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,897.9,37.6,724.4,853,69,95.3
15,ABsframe00196.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,885.6,38.8,721.6,853,69,95.6
16,ABsframe00208.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,883.9,38.5,703.6,853,69,98.1
17,DSC_00021.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1023.8,38.0,701.9,853,69,98.3
18,DSC_0010.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1003.4,37.8,699.2,853,69,98.7
19,DSC_00131.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1034.7,38.2,702.6,853,69,98.2
20,DSC_00321.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1012.2,38.1,700.6,853,69,98.5
21,DSC_00361.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1010.1,38.1,700.1,853,69,98.6
22,DSC_00591.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,973.4,37.8,700.0,853,69,98.6
23,DSC_0069.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,986.6,38.0,698.3,853,69,98.8
24,DefenseAndSurvive14.jpg,arma,no_arma,1.0,Un entrenador de boxeo y un atleta discutiendo en el gimnasio.,0,890.1,37.7,731.9,853,72,98.4
25,DefenseKnifeAttack0103.jpg,arma,no_arma,1.0,"Dos hombres en una sala de entrenamiento de lucha libre. Uno está con las manos en el pecho del otro, mientras que ambos tienen atuendo deportivo y parecen estar discutiendo o preparando para un combate.",0,1274.9,38.1,1090.9,853,107,98.1
26,DefenseKnifeAttack0155.jpg,arma,no_arma,1.0,Dos hombres en una sala de entrenamiento de lucha libre. El hombre en la izquierda está con los brazos cruzados y el otro está con un movimiento de defensa. Ambos están usando camisetas de entrenamiento y pantalones de lucha libre.,0,1387.8,38.3,1217.7,853,120,98.5
27,DefenseKnifeAttack0163.jpg,arma,no_arma,1.0,"Dos hombres en una sala de entrenamiento de jiu-jitsu. El hombre en la izquierda está con un cinturón y parece estar hablando o explicando algo al otro hombre, quien está con una camiseta de jiu-jitsu y tiene su brazo sobre el hombre que está hablando.",0,1474.5,38.3,1300.3,853,128,98.4
28,DefenseKnifeAttack0168.jpg,arma,no_arma,1.0,"Dos hombres en un dojo de jiu-jitsu. El hombre en la izquierda está apuntando con su mano hacia el otro, quien parece estar hablando o explicando algo. Ambos están vestidos con camisetas de jiu-jitsu y pantalones de combate. No se observan armas peligrosas en la imagen.",0,1553.2,37.7,1404.9,853,138,98.2
29,DefenseKnifeAttack0169.jpg,arma,no_arma,1.0,Dos hombres en una sala de entrenamiento de lucha libre. Uno de ellos tiene un cinturón blanco con texto y el otro está con una mano hacia su pecho mientras se enfrentan.,0,1169.0,37.9,1014.7,853,100,98.6
30,DefenseKnifeAttack0172.jpg,arma,no_arma,1.0,"Dos hombres en una sala de entrenamiento de lucha libre. El hombre en la izquierda está con un cinturón y parece estar hablando o discutiendo algo con el otro hombre, quien tiene su mano levantada como si estuviera haciéndole un gesto o una señal. Ambos tienen camisetas de lucha libre y parecen estar en una sesión de entrenamiento.",0,1705.2,38.2,1536.8,853,151,98.3
31,DefenseKnifeAttack0183.jpg,arma,no_arma,1.0,"Dos hombres en una sala de entrenamiento de lucha libre. El hombre en la izquierda está con un cinturón y parece estar hablando o discutiendo con el otro hombre, quien tiene una camiseta negra con texto blanco y está con una mano levantada hacia arriba.",0,1425.5,38.0,1269.0,853,125,98.5
32,DefenseKnifeAttack0184.jpg,arma,no_arma,1.0,Dos hombres en un dojo de jiu-jitsu. Uno está demostrando una técnica de lucha y el otro está observando la demostración.,0,1230.4,194.1,931.6,853,92,98.8
33,DefenseKnifeAttack0218.jpg,arma,no_arma,1.0,"dos hombres en una sala de entrenamiento de lucha libre, uno con un cinturón y el otro con una camiseta negra y una camisa de músculo, ambos con manos levantadas. No se observan armas peligrosas.",0,1467.2,194.3,1157.6,853,114,98.5
34,DefenseKnifeAttack0315.jpg,arma,no_arma,1.0,Dos hombres en una sala de entrenamiento de jiu-jitsu. El hombre en la izquierda está con los brazos cruzados y el otro con sus manos en el suelo. Ambos están usando camisetas de jiu-jitsu y pantalones de mata prisa.,0,1569.9,192.8,1269.1,853,125,98.5
35,DefenseKnifeAttack0320.jpg,arma,no_arma,1.0,"dos personas en una sala de entrenamiento de lucha libre, con una persona en el centro y otra a su lado izquierdo. Ambas personas están usando guantes y parecen estar practicando técnicas de lucha libre.",0,1385.1,192.7,1084.8,853,107,98.6
36,DefenseKnifeAttack0376.jpg,arma,no_arma,1.0,"Dos hombres en una sala de entrenamiento de lucha libre. Uno de ellos tiene un cinturón blanco con texto y logotipos, mientras que el otro está con una mano sobre su pecho y la otra en su cinto. Ambos están vestidos con camisetas de lucha libre y pantalones negros.",0,1643.6,193.3,1337.9,853,132,98.7
37,DefenseKnifeAttack0399.jpg,arma,no_arma,1.0,"Dos hombres en una sala de entrenamiento de lucha libre. El hombre en la izquierda está con un cinturón y parece estar hablando o discutiendo con el otro hombre, quien tiene su mano en su pecho. Ambos están vestidos con camisetas de lucha libre y pantalones cortos.",0,1634.8,194.0,1331.8,853,131,98.4
38,DefenseKnifeAttack0443.jpg,arma,no_arma,1.0,"Dos hombres en una sala de entrenamiento de jiu-jitsu. El hombre en la izquierda está con un cuchillo en su mano derecha y el otro hombre está con sus brazos abiertas, posiblemente intentando evitar que el primero lo atace.",0,1527.6,194.2,1217.5,853,120,98.6
39,DefenseKnifeAttack0451.jpg,arma,no_arma,1.0,"Dos hombres en una sala de entrenamiento de lucha libre. Uno de ellos está con un cinturón y parece estar discutiendo o explicando algo al otro, quien está con una camiseta de luchador y tiene su brazo levantado. Ambos están frente a una pared decorada con imágenes de luchadores.",0,1684.6,193.6,1370.5,853,135,98.5
40,DefenseKnifeAttack0476.jpg,arma,no_arma,1.0,"Dos hombres en un dojo de jiu-jitsu, uno con una mano en el aire y el otro con una mano en la espalda del otro, ambos con atuendo deportivo y sin armas visibles.",0,1350.7,194.7,1053.8,853,104,98.7
41,DefenseKnifeAttack0690.jpg,arma,no_arma,1.0,Dos hombres en una sala de entrenamiento de jiu-jitsu. Uno de ellos tiene un cuchillo en su mano mientras se enfrentan. No hay ningún objeto que parezca un arma peligrosa en la imagen.,0,1459.1,193.8,1129.7,853,111,98.3
42,DefenseKnifeAttack0734.jpg,arma,no_arma,1.0,"Dos hombres en un dojo de jiu-jitsu. El hombre en la izquierda está apuntando con su mano hacia el otro, quien parece estar defendiéndose o bloqueando el ataque.",0,1354.3,193.8,1032.1,853,101,97.9
43,DefenseKnifeAttack0784.jpg,arma,no_arma,1.0,"Dos hombres en una sala de entrenamiento de lucha libre. Uno de ellos tiene un cinturón blanco y está con los brazos cruzados mientras el otro, con una camiseta negra, le aplica un golpe en la cara.",0,1448.7,193.6,1143.4,853,112,98.0
44,DefenseKnifeAttack0798.jpg,arma,no_arma,1.0,Dos hombres en una sala de entrenamiento de lucha libre. Uno tiene un cinturón negro con texto y el otro es más grande y parece estar hablando o discutiendo algo con el otro.,0,1334.4,194.3,1030.2,853,101,98.0
45,DefenseKnifeAttack1072.jpg,arma,no_arma,1.0,"Dos personas en un dojo de jiu-jitsu, una pareja practica técnicas de lucha. La persona en la izquierda tiene el brazo extendido mientras la otra personaje se apoya con sus manos en los hombros de la primera persona.",0,1462.1,193.7,1142.9,853,112,98.0
46,DefenseKnifeAttack1115.jpg,arma,no_arma,1.0,"Dos personas en una sala de entrenamiento de jiu-jitsu, con una persona en el fondo y otra en primer plano. Ambas personas están usando uniformes de jiu-jitsu y parecen estar practicando técnicas de lucha. No se observan armas peligrosas en la imagen.",0,1633.0,194.2,1309.1,853,129,98.5
47,DefenseKnifeAttack1223.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1019.0,195.2,700.8,853,69,98.5
48,DefenseKnifeAttack1224.jpg,arma,no_arma,1.0,"Dos hombres en una sala de entrenamiento de lucha libre. El hombre en la izquierda está hablando con el otro, quien parece estar escuchando. Ambos están vestidos con camisetas y pantalones de lucha libre, y hay un cinturón de lucha visible en la izquierda.",0,1625.3,192.6,1313.1,853,129,98.2
49,HBbframe00145.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1083.7,194.7,698.5,853,69,98.8
50,HBbframe00181.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1067.4,194.0,700.5,853,69,98.5
51,HBbframe00316.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1071.4,195.1,700.5,853,69,98.5
52,HBbframe00361.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1078.2,194.7,703.4,853,69,98.1
53,HBmframe00151.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1083.7,194.7,702.0,853,69,98.3
54,HBmframe00163.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1068.3,194.8,702.3,853,69,98.2
55,HBmframe00172.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1084.3,193.5,702.2,853,69,98.3
56,HBmframe00256.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1071.9,194.9,701.7,853,69,98.3
57,HBmframe00310.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1064.9,194.4,700.0,853,69,98.6
58,HBmframe00379.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1103.4,194.9,698.3,853,69,98.8
59,HBsframe00094.jpg,arma,no_arma,1.0,No se observan armas en la imagen.,0,1000.4,194.6,607.9,853,60,98.7
60,HBsframe00235.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1087.2,195.3,701.3,853,69,98.4
61,HBsframe00337.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1074.8,194.7,698.2,853,69,98.8
62,HBsframe00403.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1084.5,194.9,701.0,853,69,98.4
63,KnifeDefenseKrav078.jpg,arma,no_arma,1.0,imagen muestra un entrenamiento de jiu-jitsu en una sala de entrenamiento con dos personas practicando técnicas de lucha. No se observan armas peligrosas en la imagen.,0,1364.7,195.0,1043.4,853,102,97.8
64,KravMagaKnifeDefenseTechniques023.jpg,arma,no_arma,1.0,La imagen muestra a dos personas en un entrenamiento de jiu-jitsu. No se observan armas peligrosas como cuchillos o pistolas.,0,1217.6,195.6,908.4,853,89,98.0
65,KravMagaKnifeDefenseTechniques024.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1015.0,195.4,704.2,853,69,98.0
66,KravMagaKnifeDefenseTechniques037.jpg,arma,no_arma,1.0,La imagen muestra a dos hombres en una sala de entrenamiento. El hombre en la izquierda está con un bastón y el otro con una espada. Ambos están practicando técnicas de combate. No se observan armas peligrosas como cuchillos o pistolas.,0,1567.0,195.5,1246.2,853,122,97.9
67,KravMagaKnifeDefenseTechniques062.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1022.7,193.9,702.4,853,69,98.2
68,KravMagaKnifeDefenseTechniques078.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1005.3,194.6,700.6,853,69,98.5
69,KravMagaKnifeDefenseTechniques080.jpg,arma,no_arma,1.0,"La imagen muestra a dos personas en una sala de entrenamiento. Una persona está agarrando la otra por el brazo, lo que sugiere un entrenamiento o práctica de jiu-jitsu o similar. No se observan armas peligrosas como cuchillos, pistolas o cualquier otro objeto que parezca arma.",0,1669.2,194.5,1354.2,853,133,98.2
70,KravMagaKnifeDefenseTechniques090.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1019.2,194.0,701.8,853,69,98.3
71,KravMagaKnifeDefenseTechniques099.jpg,arma,no_arma,1.0,"Dos hombres en una sala de entrenamiento, uno con una camiseta blanca y el otro con una camiseta azul. El hombre con la camiseta blanca tiene su brazo extendido hacia el otro, quien parece estar siendo golpeado. Ambos están en posición de lucha o combate.",0,1597.2,194.9,1273.5,853,125,98.2
72,KravMagaKnifeDefenseTechniques120.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1018.7,193.9,704.4,853,69,98.0
73,KravMagaKnifeDefenseTechniques129.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1017.5,194.2,705.2,853,69,97.8
74,KravMagaKnifeDefenseTechniques131.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1004.8,194.3,698.9,853,69,98.7
75,KravMagaKnifeDefenseTechniques137.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1004.2,193.7,699.0,853,69,98.7
76,KravMagaKnifeDefenseTechniques151.jpg,arma,no_arma,1.0,"Dos hombres en una sala de entrenamiento, uno con una mano en el aire y el otro con una mano en la espalda del otro. Ambos están vestidos casualmente y parecen estar en un momento de juego o práctica.",0,1415.8,193.0,1108.7,853,109,98.3
77,KravMagaKnifeDefenseTechniques153.jpg,arma,no_arma,1.0,"Dos hombres en una sala de entrenamiento de lucha libre, uno con una camiseta blanca y el otro con una camiseta azul, ambos con pantalones azules y calzado deportivo. Ambos están en posición de lucha, con un movimiento que sugiere que uno está intentando tomar control del otro.",0,1654.2,193.9,1343.0,853,132,98.3
78,KravMagaKnifeDefenseTechniques155.jpg,arma,no_arma,1.0,"Dos hombres en una sala de entrenamiento de lucha libre, uno con un cinturón blanco y el otro con una camiseta azul y pantalones blancos. Ambos están enfrentados y parecen estar en una posición de combate. No se observan armas peligrosas en la imagen.",0,1614.6,194.2,1294.5,853,127,98.1
79,KravMagaKnifeDefenseTechniques180.jpg,arma,no_arma,1.0,"Dos hombres en una sala de entrenamiento, uno con un cinturón y el otro con una camiseta blanca y azul, luchando entre sí.",0,1211.0,194.1,905.0,853,89,98.3
80,KravMagaKnifeDefenseTechniques185.jpg,arma,no_arma,1.0,Dos hombres en una lucha de jiu-jitsu. No se observan armas peligrosas en la imagen.,0,1142.7,194.2,823.8,853,81,98.3
81,KravMagaKnifeDefenseTechniques212.jpg,arma,no_arma,1.0,Dos hombres en una sala de entrenamiento con un cuchillo en la mano del hombre que está siendo golpeado.,0,1128.6,192.7,813.4,853,80,98.4
82,KravMagaKnifeDefenseTechniques223.jpg,arma,no_arma,1.0,Dos hombres en una sala de entrenamiento de lucha libre. Uno tiene un cuchillo en la mano y está atacando al otro que se defiende con sus brazos.,0,1280.2,194.7,977.2,853,96,98.2
83,KravMagaKnifeDefenseTechniques230.jpg,arma,no_arma,1.0,"Dos hombres en una sala de entrenamiento de lucha libre. El hombre en la izquierda tiene un cinturón blanco y está con los brazos cruzados mientras el otro hombre, que parece ser su oponente, le hace una maniobra de lucha libre.",0,1539.4,194.4,1232.8,853,121,98.1
84,KravMagaKnifeDefenseTechniques233.jpg,arma,no_arma,1.0,Dos hombres en una sala de entrenamiento de lucha libre. Uno de ellos tiene un cuchillo en su mano mientras se enfrentan. Ambos están usando camisetas y pantalones de lucha libre.,0,1387.7,193.5,1078.7,853,106,98.3
85,KravMagaKnifeDefenseTechniques236.jpg,arma,no_arma,1.0,"Dos hombres en una sala de entrenamiento de lucha libre. El hombre en la izquierda está con un cinturón y parece estar en una posición defensiva mientras que el otro hombre, en la derecha, tiene su mano extendida hacia él, probablemente para darle un golpe o aplicar una técnica de lucha libre. Ambos están usando camisetas y pantalones de lucha libre.",0,1892.0,193.3,1581.1,853,155,98.0
86,KravMagaKnifeDefenseTechniques238.jpg,arma,no_arma,1.0,"Dos hombres en una sala de entrenamiento de lucha libre. El hombre en la izquierda tiene un cinturón blanco y está con los brazos cruzados mientras el otro hombre, que parece ser su oponente, le aplica un golpe en el pecho con una mano abierta.",0,1590.4,194.6,1281.4,853,126,98.3
87,KravMagaKnifeDefenseTechniques239.jpg,arma,no_arma,1.0,Dos hombres en una sala de entrenamiento con un cuchillo en la mano del hombre que está detrás del otro,0,1134.4,193.9,821.6,853,81,98.6
88,KravMagaKnifeDefenseTechniques248.jpg,arma,no_arma,1.0,"Dos hombres en una sala de entrenamiento de lucha libre, uno con una camiseta roja y el otro con una camiseta blanca, ambos con pantalones azules y calzado deportivo. Ambos tienen cinturones de lucha y están realizando un movimiento de lucha libre que parece ser una técnica de suelo.",0,1713.3,194.6,1404.3,853,138,98.3
89,KravMagaKnifeDefenseTechniques249.jpg,arma,no_arma,1.0,"Dos hombres en una sala de entrenamiento de lucha libre, uno con una camiseta roja y el otro con una camiseta blanca, ambos con pantalones azules y calzado deportivo. Ambos tienen cinturones de lucha y están realizando un movimiento de lucha libre.",0,1604.3,194.3,1293.7,853,127,98.2
90,KravMagaKnifeDefenseTechniques254.jpg,arma,no_arma,1.0,"Dos hombres en una sala de entrenamiento de lucha libre. Uno tiene un cinturón rojo y el otro tiene una camiseta blanca con detalles azules. Ambos están en posición de lucha, pero no hay ningún objeto que parezca un arma en la imagen.",0,1606.4,194.7,1283.9,853,126,98.1
91,KravMagaKnifeDefenseTechniques264.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1020.1,194.7,699.8,853,69,98.6
92,KravMagaKnifeDefenseTechniques284.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1015.5,193.9,700.1,853,69,98.6
93,KravMagaKnifeDefenseTechniques288.jpg,arma,no_arma,1.0,La imagen muestra a dos hombres en un entrenamiento de lucha libre. No se observan armas peligrosas como cuchillos o pistolas.,0,1204.2,194.3,893.5,853,88,98.5
94,KravMagaKnifeDefenseTechniques363.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1003.2,193.6,701.5,853,69,98.4
95,KravMagaKnifeDefenseTechniques365.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1013.9,194.3,699.5,853,69,98.6
96,KravMagaKnifeDefenseTechniques370.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1000.4,194.1,699.8,853,69,98.6
97,KravMagaKnifeDefenseTechniques416.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1014.6,193.8,700.3,853,69,98.5
98,KravMagaKnifeDefenseTechniques442.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1007.6,194.0,700.7,853,69,98.5
99,KravMagaKnifeDefenseTechniques597.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1017.8,194.9,699.1,853,69,98.7
100,KravMagaKnifeDefenseTechniques658.jpg,arma,no_arma,1.0,"Dos hombres en un dojo de jiu-jitsu, uno con una mano en el pecho del otro, ambos con camisetas y pantalones de entrenamiento.",0,1247.1,193.2,943.6,853,93,98.6
101,KravMagaKnifeDefenseTechniques674.jpg,arma,no_arma,1.0,"Dos hombres en una sala de entrenamiento de jiu-jitsu. El hombre en la izquierda tiene un cinturón blanco y está con los brazos cruzados sobre el pecho del otro hombre, quien parece estar siendo atacado o defendido. Ambos están usando camisetas de entrenamiento y pantalones de jiu-jitsu. No se observan armas peligrosas en la imagen.",0,1899.9,192.9,1598.3,853,157,98.2
102,KravMagaKnifeDefenseTechniques724.jpg,arma,no_arma,1.0,"Dos hombres en un dojo de jiu-jitsu, uno con una camiseta roja y el otro con una camiseta blanca, ambos con pantalones azules y calzado deportivo. Ambos están entrenando y se encuentran en posición de lucha. No hay ningún objeto que parezca un arma en la imagen.",0,1700.0,195.0,1392.6,853,137,98.4
103,KravMagaKnifeDefenseTechniques750.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1004.6,193.6,698.8,853,69,98.7
104,KravMagaKnifeDefenseTechniques757.jpg,arma,no_arma,1.0,Dos hombres en una sala de entrenamiento de lucha libre. Uno de ellos tiene un cinturón blanco y está con los brazos cruzados mientras el otro se acerca a él con una postura agresiva.,0,1379.6,194.8,1075.7,853,106,98.5
105,KravMagaKnifeDefenseTechniques777.jpg,arma,no_arma,1.0,"Dos hombres en una sala de entrenamiento de lucha libre. Uno tiene un cinturón blanco y azul mientras el otro tiene una camiseta roja con un logotipo en la parte superior izquierda. Ambos están en posición de lucha, pero no hay ningún objeto que parezca un arma peligrosa en la imagen.",0,1715.6,193.3,1420.6,853,140,98.6
106,LBbframe00142.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1046.1,194.8,696.9,853,69,99.0
107,LBbframe00151.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1042.3,193.2,697.5,853,69,98.9
108,LBbframe00289.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1053.2,195.2,698.0,853,69,98.8
109,LBmframe00160.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1200.3,195.1,839.1,853,69,82.2
110,LBmframe00244.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1047.4,193.8,689.0,853,69,100.1
111,LBsframe00298.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1041.1,191.8,689.7,853,69,100.0
112,LBsframe00304.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1039.3,191.9,695.1,853,69,99.3
113,LBsframe00316.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1036.9,191.5,684.7,853,69,100.8
114,LBsframe00361.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1041.9,192.0,685.0,853,69,100.7
115,MBbframe00139.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1060.4,191.0,683.6,853,69,100.9
116,MBbframe00244.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1062.5,191.5,685.6,853,69,100.6
117,MBbframe00325.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1066.9,192.0,683.9,853,69,100.9
118,MBbframe00388.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1060.4,191.3,685.8,853,69,100.6
119,MBmframe00130.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1061.0,192.6,685.3,853,69,100.7
120,MBmframe00211.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1069.7,192.7,686.2,853,69,100.6
121,MBmframe00241.jpg,arma,no_arma,1.0,No se observan armas en la imagen.,0,972.6,192.6,595.4,853,60,100.8
122,MBmframe00316.jpg,arma,no_arma,1.0,No se observan armas en la imagen.,0,962.8,191.1,594.8,853,60,100.9
123,MBsframe00154.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1067.3,191.3,685.5,853,69,100.7
124,MBsframe00181.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1060.2,191.6,684.8,853,69,100.8
125,MBsframe00289.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1062.0,192.6,684.0,853,69,100.9
126,MBsframe00334.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1078.8,191.5,685.9,853,69,100.6
127,MBsframe00352.jpg,arma,no_arma,1.0,No se observan armas en la imagen.,0,967.8,190.4,597.2,853,60,100.5
128,MBsframe00439.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1070.0,191.0,686.4,853,69,100.5
129,RealityKnifeAttacks0651.jpg,arma,no_arma,1.0,No se ven armas en la imagen.,0,896.4,192.1,587.2,853,59,100.5
130,RusoClases005.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,996.9,192.4,687.4,853,69,100.4
131,RusoClases262.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,987.4,191.5,689.0,853,69,100.1
132,RusoClases307.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,995.6,191.6,689.0,853,69,100.2
133,RusoClases418.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,1002.2,192.8,689.0,853,69,100.1
134,RusoClases463.jpg,arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,0,994.1,191.9,688.6,853,69,100.2
135,billete_0102.jpg,no_arma,no_arma,1.0,No se ve ningún objeto que parezca un arma en la imagen.,1,969.1,190.8,688.3,853,69,100.2
136,billete_0104.jpg,no_arma,no_arma,1.0,imagen de una persona cerrando un banco con dinero,1,980.1,191.9,637.0,853,64,100.5
137,billete_0106.jpg,no_arma,no_arma,1.0,persona cargando dinero en una máquina de cambio,1,1051.8,192.9,645.3,853,65,100.7
138,billete_0113.jpg,no_arma,no_arma,1.0,un billete de euros con el número 500 y la palabra 'EURO' en el centro,1,1131.3,190.8,756.5,853,76,100.5
