indice,archivo,label_real,prediccion,confianza,descripcion,correcto,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
19,0_DzLlklZa0_5.avi,violencia,violencia,0.99,Un grupo de personas se ha reunido alrededor de un conflicto y se están agarrando y empujando entre sí,1,5595.1,0,5595.1,3186,63,11.3
20,0_DzLlklZa0_6.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y erráticos entre ellas",1,5345.2,0,5345.2,3186,60,11.2
21,1dsLuL5Lvbc_0.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y caídas",1,5183.8,0,5183.8,3186,57,11.0
22,1dsLuL5Lvbc_1.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y caídas",1,5234.2,0,5234.2,3186,57,10.9
23,1dsLuL5Lvbc_2.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y caídas",1,5208.6,0,5208.6,3186,57,10.9
24,1dsLuL5Lvbc_3.avi,violencia,violencia,0.99,Un grupo de personas se reúne alrededor de una persona que está cayendo en el suelo,1,5148.5,0,5148.5,3186,56,10.9
25,1DwRGRND_0.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y caídas",1,5340.9,0,5340.9,3186,57,10.7
26,1DwRGRND_1.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y caídas",1,5255.5,0,5255.5,3186,57,10.8
27,1O4KGHbRt3M_0.avi,violencia,violencia,0.99,"Varios individuos se empujan y golpean entre sí, con movimientos agresivos y erráticos. Hay caídas y una multitud se reúne alrededor de un conflicto.",1,5863.6,0,5863.6,3186,72,12.3
28,1O4KGHbRt3M_1.avi,violencia,violencia,0.99,"Varios individuos se empujan y golpean entre sí, con movimientos agresivos y erráticos. Hay caídas y colisiones, y una multitud se reúne alrededor de un posible conflicto.",1,5974.1,0,5974.1,3186,77,12.9
29,1O4KGHbRt3M_2.avi,violencia,violencia,0.99,"Varios fotogramas muestran a personas involucradas en peleas y movimientos agresivos, lo que indica un alto nivel de violencia en la escena",1,5538.3,0,5538.3,3186,68,12.3
30,1O4KGHbRt3M_3.avi,violencia,violencia,0.99,"Varios fotogramas muestran a personas involucradas en peleas y confrontaciones físicas, con movimientos agresivos y caídas",1,5421.8,0,5421.8,3186,65,12.0
31,1O4KGHbRt3M_4.avi,violencia,violencia,0.99,"Varias personas se empujan y agitan entre sí, con movimientos agresivos y erráticos. Hay caídas y una multitud se reúne alrededor de un conflicto.",1,5754.2,0,5754.2,3186,72,12.5
32,1r0Wz04q_0.avi,violencia,violencia,0.99,"Varios individuos se empujan y golpean entre sí, con movimientos agresivos y erráticos. Hay caídas y una multitud se reúne alrededor de un conflicto.",1,5736.2,0,5736.2,3186,72,12.6
33,1tU4kxa51vw_1.avi,violencia,violencia,0.99,Varios fotogramas muestran a personas involucradas en peleas y movimientos agresivos,1,4969.8,0,4969.8,3186,56,11.3
34,1XFiS6Lt_0.avi,violencia,violencia,0.99,Un grupo de personas se ha reunido alrededor de un conflicto y se están agarrando y empujando entre sí,1,5303.8,0,5303.8,3186,63,11.9
35,1XFiS6Lt_1.avi,violencia,violencia,0.99,Un grupo de personas se ha reunido alrededor de un conflicto y se están agarrando y empujando entre sí,1,5319.2,0,5319.2,3186,63,11.8
36,24E0xYYUz44_0.avi,violencia,violencia,0.99,Un individuo se acerca a otro y comienza a golpearlo,1,4702.9,0,4702.9,3186,50,10.6
37,24E0xYYUz44_1.avi,violencia,violencia,0.99,Un grupo de personas se reúne alrededor de una persona que está cayendo en el suelo,1,4966.1,0,4966.1,3186,56,11.3
38,24E0xYYUz44_2.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y caídas",1,5013.0,0,5013.0,3186,57,11.4
39,24E0xYYUz44_3.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y caídas",1,5022.5,0,5022.5,3186,57,11.3
40,24E0xYYUz44_4.avi,violencia,violencia,0.99,Un grupo de personas se reúne alrededor de una persona que está cayendo en el suelo,1,4963.6,0,4963.6,3186,56,11.3
41,24E0xYYUz44_5.avi,violencia,violencia,0.99,Un individuo está golpeando a otro en la cabeza con un objeto,1,4800.3,0,4800.3,3186,52,10.8
42,24E0xYYUz44_6.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y forcejeos entre ellas",1,5169.2,0,5169.2,3186,60,11.6
43,24E0xYYUz44_7.avi,violencia,violencia,0.99,Un grupo de personas se reúne alrededor de una persona que está cayendo en el suelo,1,4994.2,0,4994.2,3186,56,11.2
44,2hQMRq06NJs_0.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y caídas",1,5047.1,0,5047.1,3186,57,11.3
45,2sy_eLpH-PI_0.avi,violencia,violencia,0.99,"Varios individuos se aglomeran y empujan entre sí, con movimientos agresivos y caídas",1,5123.1,0,5123.1,3186,59,11.5
46,2sy_eLpH-PI_1.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y caídas",1,5014.7,0,5014.7,3186,57,11.4
47,3CQi0ZCCHvc_0.avi,violencia,violencia,0.99,"Varios individuos se empujan y golpean entre sí, con movimientos agresivos y caídas",1,5063.9,0,5063.9,3186,58,11.5
48,3CQi0ZCCHvc_1.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y caídas",1,5031.0,0,5031.0,3186,57,11.3
49,3CQi0ZCCHvc_2.avi,violencia,violencia,0.99,"Varios fotogramas muestran a personas involucradas en peleas y movimientos agresivos, lo que indica un alto nivel de violencia en la escena",1,5693.2,0,5693.2,3186,68,11.9
50,3kpviz7lAMY_0.avi,violencia,violencia,0.99,Un individuo se acerca a otro y comienza a golpearlo,1,4671.0,0,4671.0,3186,50,10.7
51,3kpviz7lAMY_1.avi,violencia,violencia,0.99,Un individuo se acerca a otro y comienza a golpearlo,1,4648.4,0,4648.4,3186,50,10.8
52,3kpviz7lAMY_2.avi,violencia,violencia,0.99,Varios fotogramas muestran a personas involucradas en peleas y movimientos agresivos,1,4945.4,0,4945.4,3186,56,11.3
53,3kpviz7lAMY_3.avi,violencia,violencia,0.99,Varios fotogramas muestran a personas involucradas en peleas y movimientos agresivos,1,4938.7,0,4938.7,3186,56,11.3
54,3kpviz7lAMY_4.avi,violencia,violencia,0.99,Varios fotogramas muestran a personas involucradas en peleas y movimientos agresivos,1,4935.4,0,4935.4,3186,56,11.3
55,3OKArbzg1uc_0.avi,violencia,violencia,0.99,"Un grupo de personas se aglomera alrededor de un conflicto, con movimientos agresivos y caídas",1,5112.3,0,5112.3,3186,59,11.5
56,3OKArbzg1uc_1.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y forcejeos entre ellas",1,5328.2,0,5328.2,3186,60,11.3
57,3OKArbzg1uc_2.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y caídas",1,4984.0,0,4984.0,3186,57,11.4
58,3OKArbzg1uc_3.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y forcejeos entre ellas",1,5324.0,0,5324.0,3186,60,11.3
59,3OKArbzg1uc_4.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y confrontaciones físicas",1,5329.6,0,5329.6,3186,59,11.1
60,3SS0E4SmTk8_0.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y caídas",1,5172.3,0,5172.3,3186,57,11.0
61,3SS0E4SmTk8_1.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y caídas",1,4981.7,0,4981.7,3186,57,11.4
62,3Vw7MoNBgx4_0.avi,violencia,violencia,0.99,Un grupo de personas se ha reunido alrededor de un conflicto y se están agarrando entre sí,1,5060.7,0,5060.7,3186,59,11.7
63,4HH7yMU8y9A_0.avi,violencia,violencia,0.99,Un grupo de personas se aglomera alrededor de una persona que está cayendo en el suelo,1,5025.0,0,5025.0,3186,58,11.5
64,4HH7yMU8y9A_1.avi,violencia,violencia,0.99,Un individuo se acerca a la cámara y comienza a golpear a otra persona en la cabeza con un objeto desconocido,1,5225.7,0,5225.7,3186,62,11.9
65,4RqDG4I4iAk_0.avi,violencia,violencia,0.99,Un grupo de personas se ha reunido alrededor de un conflicto y se están agarrando y empujando entre sí,1,5261.4,0,5261.4,3186,63,12.0
66,4RqDG4I4iAk_1.avi,violencia,violencia,0.99,Un grupo de personas se reúne alrededor de una persona que está cayendo en el suelo,1,5086.2,0,5086.2,3186,56,11.0
67,4RqDG4I4iAk_2.avi,violencia,violencia,0.99,Un grupo de personas se reúne alrededor de una persona que está cayendo en el suelo,1,5053.7,0,5053.7,3186,56,11.1
68,4RqDG4I4iAk_3.avi,violencia,violencia,0.99,Un grupo de personas se reúne alrededor de una persona que está cayendo en el suelo,1,5284.2,0,5284.2,3186,56,10.6
69,4RqDG4I4iAk_4.avi,violencia,violencia,0.99,"Varios fotogramas muestran a personas involucradas en peleas y movimientos agresivos, lo que indica un alto nivel de violencia en la escena",1,5600.6,0,5600.6,3186,68,12.1
70,4RqDG4I4iAk_5.avi,violencia,violencia,0.99,"Varios individuos se empujan y golpean entre sí, con movimientos agresivos y erráticos, lo que indica una situación de violencia",1,5608.0,0,5608.0,3186,67,11.9
71,4RqDG4I4iAk_6.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y caídas",1,5001.0,0,5001.0,3186,57,11.4
72,4RqDG4I4iAk_7.avi,violencia,violencia,0.99,Varios fotogramas muestran a personas involucradas en peleas físicas y movimientos agresivos,1,4990.6,0,4990.6,3186,57,11.4
73,4RqDG4I4iAk_8.avi,violencia,violencia,0.99,Varios fotogramas muestran a personas involucradas en peleas físicas y movimientos agresivos,1,4993.9,0,4993.9,3186,57,11.4
74,4yTlGiDoxBo_0.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y caídas",1,4995.4,0,4995.4,3186,57,11.4
75,4yTlGiDoxBo_1.avi,violencia,violencia,0.99,Un grupo de personas se ha reunido alrededor de un conflicto y se están agarrando y golpeando entre sí,1,5209.7,0,5209.7,3186,62,11.9
76,4yTlGiDoxBo_2.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y caídas",1,4993.0,0,4993.0,3186,57,11.4
77,4yTlGiDoxBo_3.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y caídas",1,5272.8,0,5272.8,3186,57,10.8
78,4yTlGiDoxBo_4.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y caídas",1,5072.2,0,5072.2,3186,57,11.2
79,4yTlGiDoxBo_5.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y caídas",1,5162.8,0,5162.8,3186,57,11.0
80,4yzwSsis_0.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y caídas",1,5168.1,0,5168.1,3186,57,11.0
81,5QqDgtwEQsI_0.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y caídas",1,5305.7,0,5305.7,3186,57,10.7
82,6Dej3-k3MRE_0.avi,violencia,violencia,0.99,Un grupo de personas se ha reunido alrededor de un conflicto y se están agarrando y empujando entre sí,1,5518.0,0,5518.0,3186,63,11.4
83,6Dej3-k3MRE_1.avi,violencia,violencia,0.99,Un grupo de personas se ha reunido alrededor de un conflicto y se están agarrando y empujando entre sí,1,5400.2,0,5400.2,3186,63,11.7
84,6Dej3-k3MRE_2.avi,violencia,violencia,0.99,Un grupo de personas se ha reunido alrededor de un conflicto y se están agarrando y empujando entre sí,1,5327.9,0,5327.9,3186,63,11.8
85,6Dej3-k3MRE_3.avi,violencia,violencia,0.99,"Un grupo de personas se ha reunido alrededor de una persona que ha caído al suelo, y hay varios individuos involucrados en la pelea",1,5667.1,0,5667.1,3186,68,12.0
86,6Dej3-k3MRE_4.avi,violencia,violencia,0.99,Un grupo de personas se ha reunido alrededor de un conflicto y se están agarrando y empujando entre sí,1,5488.4,0,5488.4,3186,63,11.5
87,6Dej3-k3MRE_5.avi,violencia,violencia,0.99,Un grupo de personas se ha reunido alrededor de un conflicto y se están agarrando y empujando entre sí,1,5370.3,0,5370.3,3186,63,11.7
88,6mrIIcAQ2fI_0.avi,violencia,violencia,0.99,"Varios individuos se aglomeran y empujan entre sí, con movimientos agresivos y caídas",1,5221.2,0,5221.2,3186,59,11.3
89,6mrIIcAQ2fI_2.avi,violencia,violencia,0.99,Varios fotogramas muestran a personas involucradas en peleas y movimientos agresivos,1,5070.7,0,5070.7,3186,56,11.0
90,6mrIIcAQ2fI_3.avi,violencia,violencia,0.99,"Varios fotogramas muestran a personas involucradas en peleas y movimientos agresivos, lo que indica un alto nivel de violencia en la escena",1,5643.6,0,5643.6,3186,68,12.0
91,6TDF_12.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y caídas",1,5315.4,0,5315.4,3186,57,10.7
92,6TDF_13.avi,violencia,violencia,0.99,Un grupo de personas se ha reunido alrededor de un conflicto y se están agarrando y golpeando entre sí,1,5221.5,0,5221.5,3186,62,11.9
93,6TDF_14.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y caídas",1,4996.0,0,4996.0,3186,57,11.4
94,6TDF_15.avi,violencia,violencia,0.99,"Un grupo de personas se ha reunido alrededor de una mesa de billar y se han comenzado a golpear y empujar entre sí, lo que indica un nivel de violencia en la escena",1,6018.5,0,6018.5,3186,79,13.1
95,6TDF_27.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y caídas",1,4994.8,0,4994.8,3186,57,11.4
96,7LnoFKSl2rs_0.avi,violencia,violencia,0.99,Un individuo está golpeando a otro en la cabeza con una silla,1,4740.2,0,4740.2,3186,52,11.0
97,7qtRgyFsk3s_0.avi,violencia,violencia,0.99,Un grupo de personas se ha reunido alrededor de un conflicto y se están agarrando y empujando entre sí,1,5274.6,0,5274.6,3186,63,11.9
98,7qtRgyFsk3s_1.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y caídas",1,4973.6,0,4973.6,3186,57,11.5
99,7R1m3V8C30g_0.avi,violencia,violencia,0.99,"Un grupo de personas se ha reunido alrededor de una persona que ha caído al suelo, y hay varios individuos involucrados en la pelea",1,5498.5,0,5498.5,3186,68,12.4
100,7R1m3V8C30g_1.avi,violencia,violencia,0.99,"Un grupo de personas se ha reunido alrededor de una persona que ha caído al suelo, y hay varios individuos involucrados en la pelea",1,5487.8,0,5487.8,3186,68,12.4
101,7R1m3V8C30g_2.avi,violencia,violencia,0.99,"Un grupo de personas se ha reunido alrededor de una persona que ha caído al suelo, y hay varios individuos involucrados en la pelea",1,5501.9,0,5501.9,3186,68,12.4
102,7Xe6eysGKeU_0.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de una máquina de vending y comienza a pelear entre sí, con movimientos agresivos y caídas",1,5455.1,0,5455.1,3186,67,12.3
103,88ndrvAZpE8_0.avi,violencia,violencia,0.99,Un grupo de personas se ha reunido alrededor de un conflicto y se están agarrando y empujando entre sí,1,5269.6,0,5269.6,3186,63,12.0
104,88ndrvAZpE8_1.avi,violencia,violencia,0.99,Un grupo de personas se ha reunido alrededor de un conflicto y se están agarrando y empujando entre sí,1,5273.9,0,5273.9,3186,63,11.9
105,89UQqPuR4Q4_0.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y caídas",1,4986.8,0,4986.8,3186,57,11.4
106,8bEO4LGr_0.avi,violencia,violencia,0.99,Un grupo de personas se ha reunido alrededor de un conflicto y se están agarrando y empujando entre sí,1,5266.0,0,5266.0,3186,63,12.0
107,8mxsp2RTU6M_0.avi,violencia,violencia,0.99,Un individuo fue empujado por otro en el área de descanso del pasillo,1,4892.3,0,4892.3,3186,55,11.2
108,8pKKdS7rhXo_0.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de una persona que cae al suelo, lo que indica una situación violenta",1,5138.0,0,5138.0,3186,60,11.7
109,8pKKdS7rhXo_1.avi,violencia,violencia,0.99,Un grupo de personas se reúne alrededor de una persona que está cayendo en el suelo,1,4954.3,0,4954.3,3186,56,11.3
110,8pKKdS7rhXo_2.avi,violencia,violencia,0.99,Un grupo de personas se reúne alrededor de una persona que está cayendo en el suelo,1,4948.8,0,4948.8,3186,56,11.3
111,8SWZq5we_fk_0.avi,violencia,violencia,0.99,"Varios individuos se aglomeran y empujan entre sí, con movimientos agresivos y erráticos, lo que sugiere una situación tensa y potencialmente violenta",1,5750.5,0,5750.5,3186,73,12.7
112,8SWZq5we_fk_1.avi,violencia,violencia,0.99,"Varios fotogramas muestran a personas involucradas en peleas y movimientos agresivos, lo que indica un alto nivel de violencia en la escena",1,5490.4,0,5490.4,3186,68,12.4
113,8VqTmuq4HcI_0.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un vehículo y comienza a pelear entre sí, con movimientos agresivos y caídas",1,5314.5,0,5314.5,3186,64,12.0
114,91TniI0y_0.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con algunos individuos agarrándose y empujándose entre sí, lo que indica una situación violenta",1,5555.7,0,5555.7,3186,69,12.4
115,9ErNHIovPDI_0.avi,violencia,violencia,0.99,Un individuo fue atacado por otro y luego derribado en el suelo,1,4846.3,0,4846.3,3186,54,11.1
116,9U8J4abJGDg_0.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y erráticos entre ellas",1,5134.2,0,5134.2,3186,60,11.7
117,a2qLzOu_n0s_0.avi,violencia,violencia,0.99,Un grupo de personas se ha reunido alrededor de un conflicto y se están agarrando y empujando entre sí,1,5275.9,0,5275.9,3186,63,11.9
118,a2qLzOu_n0s_1.avi,violencia,violencia,0.99,Un grupo de personas se ha reunido alrededor de un conflicto y se están agarrando y empujando entre sí,1,5266.8,0,5266.8,3186,63,12.0
119,a2qLzOu_n0s_2.avi,violencia,violencia,0.99,"Varias personas se golpean y empujan entre sí, con movimientos agresivos y erráticos, y caídas repentinas",1,5623.3,0,5623.3,3186,66,11.7
120,a2qLzOu_n0s_3.avi,violencia,violencia,0.99,Un grupo de personas se reúne alrededor de una persona que está cayendo en el suelo,1,5294.0,0,5294.0,3186,56,10.6
121,a2qLzOu_n0s_4.avi,violencia,violencia,0.99,Un grupo de personas se reúne alrededor de una persona que está cayendo en el suelo,1,5130.4,0,5130.4,3186,56,10.9
122,a7D2i0HTXGM_0.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y forcejeos entre ellas",1,5296.9,0,5296.9,3186,60,11.3
123,a7D2i0HTXGM_1.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con algunos individuos agarrándose y empujándose entre sí, lo que indica una situación violenta",1,5974.9,0,5974.9,3186,69,11.5
124,a7D2i0HTXGM_2.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y caídas",1,5003.7,0,5003.7,3186,57,11.4
125,a7gBQaAFEtw_2.avi,violencia,violencia,0.99,"Varias personas se empujan y agarraban entre sí, lo que indica un conflicto o pelea",1,5142.2,0,5142.2,3186,60,11.7
126,a7gBQaAFEtw_4.avi,violencia,violencia,0.99,"Varias personas se empujan y agarraban entre sí, lo que indica un conflicto o pelea",1,5154.6,0,5154.6,3186,60,11.6
127,adg5WJ6y_1.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de una mesa de billar y comienzan a pelear entre sí, con movimientos agresivos y erráticos, y caídas y derribos",1,5952.5,0,5952.5,3186,77,12.9
128,aIg9Yb0O7Hg_0.avi,violencia,violencia,0.99,"Varios fotogramas muestran a personas involucradas en peleas y movimientos agresivos, lo que indica un alto nivel de violencia en la escena",1,5517.6,0,5517.6,3186,68,12.3
129,aIg9Yb0O7Hg_1.avi,violencia,violencia,0.99,"Varios individuos se empujan y golpean entre sí, con movimientos agresivos y erráticos, lo que indica una situación de violencia",1,5778.3,0,5778.3,3186,67,11.6
130,aIg9Yb0O7Hg_2.avi,violencia,violencia,0.99,"Varios fotogramas muestran a personas involucradas en peleas y movimientos agresivos, lo que indica un alto nivel de violencia en la escena",1,5772.5,0,5772.5,3186,68,11.8
131,aIg9Yb0O7Hg_3.avi,violencia,violencia,0.99,"Varios individuos se empujan y golpean entre sí, con movimientos agresivos y erráticos, lo que indica una situación de violencia",1,5641.3,0,5641.3,3186,67,11.9
132,aIg9Yb0O7Hg_4.avi,violencia,violencia,0.99,"Varios individuos se empujan y golpean entre sí, con movimientos agresivos y erráticos, lo que indica una situación de violencia",1,5588.2,0,5588.2,3186,67,12.0
133,aIg9Yb0O7Hg_5.avi,violencia,violencia,0.99,Varios fotogramas muestran a personas involucradas en peleas físicas y movimientos agresivos,1,5029.1,0,5029.1,3186,57,11.3
134,aKgSasWRJ2s_0.avi,violencia,violencia,0.99,"Un gran grupo de personas se ha reunido alrededor de un conflicto, con movimientos agresivos y erráticos entre fotogramas, lo que indica una situación tensa y potencialmente violenta",1,5947.7,0,5947.7,3186,77,12.9
135,aKgSasWRJ2s_1.avi,violencia,violencia,0.99,Un grupo de personas se ha reunido alrededor de un conflicto y se están agarrando y empujando entre sí,1,5294.4,0,5294.4,3186,63,11.9
136,aKgSasWRJ2s_2.avi,violencia,violencia,0.99,Un grupo de personas se ha reunido alrededor de un conflicto y se están agitando y empujando entre sí,1,5218.7,0,5218.7,3186,62,11.9
137,aKgSasWRJ2s_3.avi,violencia,violencia,0.99,Un grupo de personas se ha reunido alrededor de un conflicto y se están agarrando y empujando entre sí,1,5281.3,0,5281.3,3186,63,11.9
138,aKK0B4kpKZA_0.avi,violencia,violencia,0.99,Un grupo de personas se ha reunido alrededor de un conflicto y se están agarrando y empujando entre sí,1,5275.4,0,5275.4,3186,63,11.9
139,aKK0B4kpKZA_1.avi,violencia,violencia,0.99,Un grupo de personas se ha reunido alrededor de un conflicto y se están agarrando y empujando entre sí,1,5488.4,0,5488.4,3186,63,11.5
140,AkTZX27QhjE_1.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y confrontaciones físicas",1,5368.0,0,5368.0,3186,59,11.0
141,AkTZX27QhjE_2.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y caídas",1,5072.0,0,5072.0,3186,57,11.2
142,AkTZX27QhjE_3.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y caídas",1,5085.8,0,5085.8,3186,57,11.2
143,AkTZX27QhjE_4.avi,violencia,violencia,0.99,Un grupo de personas se reúne alrededor de un conflicto y comienza a golpearse y empujarse entre sí,1,5261.4,0,5261.4,3186,60,11.4
144,Am9mUxPTvK4_0.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un coche estacionado y comienza a pelear entre sí, con movimientos agresivos y caídas",1,5538.0,0,5538.0,3186,66,11.9
145,Am9mUxPTvK4_1.avi,violencia,violencia,0.99,"Varios individuos se empujan y golpean entre sí, con movimientos agresivos y caídas",1,5104.6,0,5104.6,3186,58,11.4
146,API3q8TBGu4_0.avi,violencia,violencia,0.99,"Un grupo de personas se reúne alrededor de un conflicto, con movimientos agresivos y caídas",1,5122.7,0,5122.7,3186,57,11.1
147,ar5ns2zW4lY_0.avi,violencia,violencia,0.99,Un grupo de personas se reúne alrededor de un conflicto y comienza a golpearse y empujarse entre sí,1,5250.8,0,5250.8,3186,60,11.4
