indice,archivo,label_real,prediccion,confianza,descripcion,correcto,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
54,3kpviz7lAMY_4.avi,fight,ERROR,0,,0,24697.3,2279.8,21882.3,2512,1584,72.4
55,3OKArbzg1uc_0.avi,fight,ERROR,0,,0,24683.1,2253.7,21860.1,2512,1584,72.5
56,3OKArbzg1uc_1.avi,fight,violencia,0.95,"Un grupo de personas se involucra en una altercación física dentro del vehículo, empujándose y agarrándose mutuamente antes de dispersarse hacia la parte trasera.",0,17924.2,2254.6,15081.7,2512,1096,72.7
57,3OKArbzg1uc_2.avi,fight,violencia,0.95,"La secuencia muestra una pelea física continua entre dos personas sentadas en un vehículo público, caracterizada por agarres agresivos y la intervención de otros pasajeros.",0,23558.0,2253.1,20709.7,2512,1501,72.5
58,3OKArbzg1uc_3.avi,fight,violencia,0.98,Un altercado físico ocurre en el pasillo de un autobús donde varios hombres se involucran en una lucha corporal continua que incluye empujones y agarres agresivos entre ellos.,0,14105.6,2260.8,11273.2,2512,817,72.5
59,3OKArbzg1uc_4.avi,fight,violencia,0.95,Un grupo de personas se involucra en una pelea física y agresiva dentro del autobús a lo largo de la secuencia.,0,11519.1,2261.0,8686.0,2512,631,72.6
60,3SS0E4SmTk8_0.avi,fight,no_violencia,0.98,Una pareja camina lentamente por un estacionamiento marcado con líneas amarillas y luego se detiene para abrazarse afectuosamente sin mostrar signos de agresión.,0,16196.9,2253.5,13392.1,2512,976,72.9
61,3SS0E4SmTk8_1.avi,fight,ERROR,0,,0,24623.4,2264.4,21822.4,2512,1584,72.6
62,3Vw7MoNBgx4_0.avi,fight,no_violencia,0.9,"La secuencia muestra una escena de seguridad con personal y un perro cerca de un vehículo estacionado en la hierba; aunque hay actividad alrededor del coche oscuro hacia el final, no se observan golpes ni agresiones físicas entre las personas.",0,22212.8,2226.7,19445.4,2512,1410,72.5
63,4HH7yMU8y9A_0.avi,fight,ERROR,0,,0,24652.9,2267.8,21822.1,2512,1584,72.6
64,4HH7yMU8y9A_1.avi,fight,violencia,0.9,Una pelea física ocurre fuera de unas puertas de vidrio donde las personas se agarran y empujan contra el marco mientras una persona observa desde dentro.,0,14929.1,2258.2,12127.4,2512,881,72.6
65,4RqDG4I4iAk_0.avi,fight,violencia,0.95,"La secuencia comienza con una escena tranquila en un bar, pero rápidamente evoluciona hacia una agresión física donde individuos comienzan a empujarse y golpearse mutuamente cerca de una mujer sosteniendo a un bebé.",0,18841.5,2256.1,16015.7,2512,1164,72.7
66,4RqDG4I4iAk_1.avi,fight,violencia,0.98,"Una pelea física entre hombres se desarrolla en un bar, con empujones y golpes visibles a medida que la alterca continúa.",0,17351.4,2262.5,14518.1,2512,1055,72.7
67,4RqDG4I4iAk_2.avi,fight,violencia,0.95,Un grupo de hombres se ve involucrado en una altercado físico continuo que implica empujones y agarres agresivos mientras otras personas observan alrededor.,0,11236.2,2237.9,8427.7,2512,614,72.9
68,4RqDG4I4iAk_3.avi,fight,violencia,0.95,Un grupo de hombres se involucra en un altercado físico que incluye empujar y forcejarse entre sí cerca del centro de la sala.,0,17124.6,2224.2,14335.2,2512,1042,72.7
69,4RqDG4I4iAk_4.avi,fight,violencia,0.95,"Un grupo de hombres se agita cerca de las mesas y comienza a empujarse y golpearse entre sí alrededor del fotograma t=16, resultando en que al menos una persona sea derribada o caiga al suelo.",0,9846.2,2249.1,7086.3,2512,516,72.8
70,4RqDG4I4iAk_5.avi,fight,violencia,0.95,"La secuencia muestra una altercación física en un bar donde varias personas se agarran y forcejean, resultando en que al menos uno de los involucrados sea derribado y mantenido en el suelo mientras otros participan en la pelea.",0,15880.4,2228.1,13111.7,2512,954,72.8
71,4RqDG4I4iAk_6.avi,fight,violencia,0.98,,0,14950.3,2224.0,12146.1,2512,882,72.6
72,4RqDG4I4iAk_7.avi,fight,violencia,0.95,"Un grupo de personas se involucra en una pelea física intensa dentro del establecimiento, con individuos empujándose, agarrándose y derribando a otros al suelo alrededor de las mesas.",0,11873.5,2241.9,9095.2,2512,662,72.8
73,4RqDG4I4iAk_8.avi,fight,violencia,0.95,"Se observa una pelea física entre varias personas en un establecimiento, con movimientos agresivos de empujones y golpes que resultan en caídas al suelo.",0,18778.1,2261.7,15979.5,2512,1160,72.6
74,4yTlGiDoxBo_0.avi,fight,violencia,0.95,"Se observa una altercado físico caótico donde múltiples individuos se agarran y empujan entre sí en un espacio confinado, con al menos una persona cayendo o siendo sostenida contra el suelo.",0,14704.6,2240.6,11912.4,2512,864,72.5
75,4yTlGiDoxBo_1.avi,fight,violencia,0.95,"Una multitud de personas se ve involucrada en una pelea física intensa dentro de un espacio cerrado, empujándose y golpeándose mutuamente a lo largo del tiempo.",0,10277.6,2225.2,7482.5,2512,545,72.8
76,4yTlGiDoxBo_2.avi,fight,violencia,0.95,"La secuencia muestra una escena caótica cerca de unas escaleras donde múltiples individuos están involucrados en altercados físicos intensos, empujándose y luchando entre sí a lo largo del tiempo.",0,15827.3,2229.7,13033.9,2512,949,72.8
77,4yTlGiDoxBo_3.avi,fight,violencia,0.95,Una multitud de personas se ven involucradas en una pelea física intensa y caótica dentro de un espacio confinado a lo largo de toda la secuencia.,0,11832.3,2264.2,9019.1,2512,658,73.0
78,4yTlGiDoxBo_4.avi,fight,violencia,0.95,"La secuencia muestra a una multitud densa involucrada en altercados físicos intensos, con individuos empujándose, agarrándose y moviéndose agresivamente entre sí de manera errática.",0,15284.1,2243.2,12503.9,2512,911,72.9
79,4yTlGiDoxBo_5.avi,fight,violencia,0.95,"La secuencia muestra una aglomeración de personas que rápidamente escalar en un enfrentamiento físico cerca de unas escaleras, con individuos empujándose, cayendo y siendo derribados mientras la multitud se involucra activamente en el conflicto.",0,18055.8,2252.8,15271.5,2512,1110,72.7
80,4yzwSsis_0.avi,fight,violencia,0.98,"Una pelea física ocurre en un establecimiento donde varias personas se empujan y golpean a otros al suelo, volcando sillas y mesas durante la secuencia.",0,19035.7,2270.3,16265.5,2512,1178,72.4
81,5QqDgtwEQsI_0.avi,fight,ERROR,0,,0,24601.7,2260.3,21808.5,2512,1584,72.6
82,6Dej3-k3MRE_0.avi,fight,ERROR,0,,0,24663.5,2212.3,21851.1,2512,1584,72.5
83,6Dej3-k3MRE_1.avi,fight,no_violencia,0.98,"A través de los fotogramas se observa a personas caminando y paradas en una estación o pasillo, sin interacciones agresivas ni conflictos visibles.",0,12184.6,2222.2,9389.1,2512,683,72.7
84,6Dej3-k3MRE_2.avi,fight,violencia,0.9,A partir del fotograma t=14 se observa una altercado físico cerca de un mapa en la pared donde individuos interactúan agresivamente y luego huyen.,0,21485.2,2206.3,18678.0,2512,1358,72.7
85,6Dej3-k3MRE_3.avi,fight,ERROR,0,,0,24670.0,2201.8,21850.7,2512,1584,72.5
86,6Dej3-k3MRE_4.avi,fight,ERROR,0,,0,24697.3,2254.6,21855.3,2512,1584,72.5
87,6Dej3-k3MRE_5.avi,fight,ERROR,0,,0,24670.8,2214.7,21871.4,2512,1584,72.4
88,6mrIIcAQ2fI_0.avi,fight,violencia,0.95,Una persona corre hacia otra y se involucra en una lucha física donde uno es derribado al suelo.,0,13236.2,2223.9,10487.3,2512,762,72.7
89,6mrIIcAQ2fI_2.avi,fight,ERROR,0,,0,24589.2,2248.8,21816.1,2512,1584,72.6
90,6mrIIcAQ2fI_3.avi,fight,violencia,0.95,,0,21681.7,2269.9,18846.3,2512,1367,72.5
91,6TDF_12.avi,fight,violencia,0.95,"La secuencia comienza con una escena tranquila en un laboratorio de computadoras hasta que aparece una altercado físico donde individuos comienzan a empujarse y gollearse, provocando que al menos dos personas caigan al suelo mientras la multitud se aglomera alrededor del conflicto.",0,17975.9,2260.0,15062.5,2512,1093,72.6
92,6TDF_13.avi,fight,violencia,0.95,"Un grupo de hombres se ve involucrado en una pelea física o altercado en medio de un espacio de oficina, empujándose y agarrándose mutuamente.",0,17968.2,2246.8,15072.2,2512,1093,72.5
93,6TDF_14.avi,fight,violencia,0.95,La secuencia muestra una altercado físico que comienza en el fondo de la oficina donde varias personas se aglomeran alrededor de un montón de sillas blancas y parece haber una persona siendo empujada o derribada violentamente por otra.,0,18150.6,2276.4,15248.7,2512,1107,72.6
94,6TDF_15.avi,fight,ERROR,0,,0,24740.6,2269.1,21828.8,2512,1584,72.6
95,6TDF_27.avi,fight,no_violencia,0.98,La secuencia muestra un área al aire libre con varias motocicletas estacionadas donde las personas caminan tranquilamente y se dispersan sin mostrar signos de altercados físicos o agresión.,0,15080.9,2235.6,12249.4,2512,891,72.7
96,7LnoFKSl2rs_0.avi,fight,violencia,0.95,La secuencia muestra claramente una pelea física entre dos individuos que comienza con un agarre mientras están de pie y progresa hacia una lucha cuerpo a cuerpo en el suelo antes de separarse ligeramente al final.,0,15019.2,2217.6,12293.8,2512,894,72.7
97,7qtRgyFsk3s_0.avi,fight,no_violencia,0.95,La secuencia muestra una acera inicialmente vacía donde luego aparecen personas caminando y reunirse en grupos cerca de la entrada de un edificio a la izquierda sin que ocurra ningún altercado físico ni agresión.,0,14975.6,2243.7,12224.3,2512,886,72.5
98,7qtRgyFsk3s_1.avi,fight,violencia,0.92,,0,22287.5,2216.1,19577.7,2512,1419,72.5
99,7R1m3V8C30g_0.avi,fight,violencia,0.95,Dos hombres en un laboratorio de computadoras comienzan a discutir y la interacción se vuelve físicamente agresiva con empujones y golpes mientras otros observan.,0,16267.4,2271.2,13409.7,2512,975,72.7
100,7R1m3V8C30g_1.avi,fight,violencia,0.95,"Un grupo de hombres se involucra en una pelea física progresiva, empujándose y agarrándose mutuamente cerca de los escritorios mientras otros observan.",0,14463.8,2214.0,11663.9,2512,847,72.6
101,7R1m3V8C30g_2.avi,fight,violencia,0.98,"Dos hombres se involucran en una pelea física sostenida en medio de un área de oficina, agarrándose y empujándose mutuamente mientras otros empleados observan desde sus escritorios.",0,17631.9,2220.4,14823.4,2512,1074,72.5
102,7Xe6eysGKeU_0.avi,fight,violencia,0.95,"Una persona se acerca al mostrador portando un objeto y entra en una pelea física con los empleados, provocando que caigan hacia atrás durante la alterca.",0,20353.1,2247.1,17513.3,2512,1272,72.6
103,88ndrvAZpE8_0.avi,fight,violencia,0.92,Un grupo de personas caminando por el estacionamiento se detiene progresivamente hasta formar un amontonamiento donde comienzan a empujarse y agarrarse mutuamente en una altercación física.,0,24070.3,2254.4,21279.5,2512,1543,72.5
104,88ndrvAZpE8_1.avi,fight,violencia,0.98,"Un grupo de personas se ven involucradas en un altercado físico cerca de vehículos, empujándose y agarrándose mutuamente hasta que al menos una persona cae al suelo.",0,24408.5,2274.6,21586.9,2512,1566,72.5
105,89UQqPuR4Q4_0.avi,fight,violencia,0.95,,0,15319.9,2254.7,12520.4,2512,910,72.7
106,8bEO4LGr_0.avi,fight,no_violencia,0.95,La secuencia muestra una multitud reunida pacíficamente fuera de un edificio donde las personas conversan y caminan sin interacciones agresivas o altercados físicos a lo largo del tiempo.,0,13459.7,2231.5,10703.7,2512,779,72.8
107,8mxsp2RTU6M_0.avi,fight,ERROR,0,,0,24627.2,2250.5,21865.7,2512,1584,72.4
108,8pKKdS7rhXo_0.avi,fight,violencia,1.0,,0,20297.7,2255.1,17514.8,2512,1275,72.8
109,8pKKdS7rhXo_1.avi,fight,violencia,0.95,"La secuencia muestra un altercado físico intenso donde una persona de uniforme naranja golpea y empuja a otros individuos, provocando que varios caigan al suelo durante el conflicto.",0,15020.4,2268.3,12190.1,2512,884,72.5
110,8pKKdS7rhXo_2.avi,fight,violencia,0.95,La secuencia muestra un área de ingreso en una prisión donde progresivamente varios oficiales rodean y sujetan físicamente a un recluso que está en el suelo tras lo que parece ser un altercado.,0,16332.3,2249.4,13528.7,2512,980,72.4
111,8SWZq5we_fk_0.avi,fight,violencia,0.95,"Se observa una altercado físico donde dos personas interactúan agresivamente, resultando en que uno es derribado al suelo y retenido por otros individuos mientras la situación se desarrolla.",0,17637.9,2242.7,14844.1,2512,1075,72.4
112,8SWZq5we_fk_1.avi,fight,violencia,0.98,"Una confrontación física ocurre entre dos individuos cerca de un vehículo con la puerta abierta, culminando en que una persona cae al suelo.",0,17144.1,2226.1,14379.9,2512,1044,72.6
113,8VqTmuq4HcI_0.avi,fight,violencia,0.95,"Dos hombres se involucran en una pelea física cerca de la parte trasera de un automóvil estacionado, culminando con uno lanzando a otro al suelo junto a la rueda.",0,11373.3,2262.4,8556.8,2512,624,72.9
114,91TniI0y_0.avi,fight,violencia,0.92,Un individuo cae al suelo en el centro del pasillo mientras otra persona se mantiene de pie cerca antes de alejarse caminando.,0,17471.9,2230.1,14717.5,2512,1072,72.8
115,9ErNHIovPDI_0.avi,fight,violencia,0.95,Se observa una altercado físico entre dos personas en un ascensor que evoluciona desde empujones y agarres hasta uno de ellos siendo derribado y mantenido sujeto contra el suelo.,0,23186.0,2257.3,20404.2,2512,1484,72.7
116,9U8J4abJGDg_0.avi,fight,no_violencia,0.95,La secuencia muestra un accidente de tráfico o una parada en la intersección donde una persona se queda fuera del vehículo con la puerta abierta mientras el resto del tráfico fluye normalmente sin signos de agresión física.,0,16093.1,2239.0,13337.3,2512,967,72.5
117,a2qLzOu_n0s_0.avi,fight,violencia,0.95,La secuencia muestra una interacción inicial en el mostrador que rápidamente se convierte en un altercado físico con empujones y luchas entre las personas presentes.,0,18173.5,2282.6,15318.5,2512,1111,72.5
118,a2qLzOu_n0s_1.avi,fight,violencia,0.95,La secuencia muestra una confrontación física donde individuos se empujan y agarran entre sí cerca de los mostradores durante lo que parece ser un asalto.,0,19510.5,2225.3,16716.9,2512,1217,72.8
119,a2qLzOu_n0s_2.avi,fight,violencia,0.92,"Una persona en camisa blanca comienza a agitar los brazos violentamente y golpear hacia el mostrador de la tienda, seguido de movimientos erráticos que sugieren una pelea física.",0,19430.7,2239.1,16609.1,2512,1205,72.6
120,a2qLzOu_n0s_3.avi,fight,ERROR,0,,0,24686.9,2247.2,21888.9,2512,1584,72.4
121,a2qLzOu_n0s_4.avi,fight,violencia,0.95,La secuencia muestra una escalada de conflicto en un establecimiento donde individuos se involucran en golpes y empujones físicos cerca del mostrador y sillas.,0,21389.0,2262.3,18528.0,2512,1343,72.5
122,a7D2i0HTXGM_0.avi,fight,ERROR,0,,0,24681.4,2274.1,21898.5,2512,1584,72.3
123,a7D2i0HTXGM_1.avi,fight,violencia,0.95,Un grupo de personas se encuentra en un sendero forestal y la interacción evoluciona hacia una pelea física con empujones y forcejeos entre varios individuos antes de que uno huya.,0,19112.7,2255.1,16327.5,2512,1182,72.4
124,a7D2i0HTXGM_2.avi,fight,violencia,0.95,La secuencia muestra a un grupo de personas en la calle que evoluciona hacia una pelea física donde uno es derribado al suelo y atacado por otros.,0,15748.9,2255.0,12963.2,2512,940,72.5
125,a7gBQaAFEtw_2.avi,fight,no_violencia,0.95,"A lo largo de todos los fotogramas, una persona permanece sentada en un escritorio de oficina interactuando con computadoras y objetos sobre la mesa sin mostrar movimientos agresivos ni conflictos.",0,8567.6,2291.1,5707.0,2512,415,72.7
126,a7gBQaAFEtw_4.avi,fight,ERROR,0,,0,24737.2,2250.7,21921.2,2512,1584,72.3
127,adg5WJ6y_1.avi,fight,ERROR,0,,0,24718.3,2302.2,21869.6,2512,1584,72.4
128,aIg9Yb0O7Hg_0.avi,fight,violencia,0.92,La secuencia muestra una progresión de un altercado físico en el sofá donde las personas se agarran y empujan entre sí hasta que caen del mueble.,0,18689.8,2253.2,15954.5,2512,1155,72.4
129,aIg9Yb0O7Hg_1.avi,fight,no_violencia,0.95,"La secuencia muestra una interacción doméstica donde dos personas están sentadas en un sofá y luego levantan a un niño para abrazarlo, indicando comportamiento cariñoso sin agresión.",0,14977.2,2233.1,12272.8,2512,891,72.6
130,aIg9Yb0O7Hg_2.avi,fight,no_violencia,0.95,"Un adulto y un niño interactúan físicamente sobre un sofá, pasando de una posición donde ella lo sostiene mientras se tumban a abrazarse estrechamente al final.",0,19086.9,2277.0,16338.3,2512,1185,72.5
131,aIg9Yb0O7Hg_3.avi,fight,violencia,0.95,"Dos individuos se ven involucrados en una pelea física cerca de un sofá, con movimientos bruscos y empujones que resultan en que uno es derribado o sostenido contra el mueble.",0,12515.3,2241.7,9799.8,2512,713,72.8
132,aIg9Yb0O7Hg_4.avi,fight,ERROR,0,,0,24525.7,2281.8,21771.5,2512,1584,72.8
133,aIg9Yb0O7Hg_5.avi,fight,no_violencia,0.95,"A lo largo de los fotogramas, las personas en el sofá interactúan y cambian",0,24506.3,2233.2,21793.8,2512,1584,72.7
