indice,archivo,label_real,prediccion,confianza,descripcion,correcto,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
19,0_DzLlklZa0_5.avi,fight,non-fight,1.0,"The image shows a sequence of frames that depict people in various poses and actions, but there is no clear evidence of physical violence or conflict between them. The individuals appear to be going about their activities without any aggressive or erratic behavior.",0,1239.6,174.9,816.8,784,91,111.4
20,0_DzLlklZa0_6.avi,fight,non-fight,1.0,"The image shows a sequence of frames with no signs of violence or conflict. There are no people hitting, pushing, grabbing each other, aggressive or erratic movements, people falling or being knocked down, or crowds gathering around a conflict.",0,1248.9,176.0,746.6,784,90,120.6
21,1dsLuL5Lvbc_0.avi,fight,non-fight,1.0,"The sequence shows a person walking and interacting with objects in the environment, but there is no clear evidence of violence or conflict between frames.",0,961.1,172.8,602.8,784,70,116.1
22,1dsLuL5Lvbc_1.avi,fight,non-fight,1.0,"The image shows a sequence of frames that do not depict any signs of violence or conflict. There are no people hitting, pushing, grabbing each other, aggressive or erratic movements between frames, people falling or being knocked down, or crowds suddenly gathering around a conflict.",0,1236.3,171.1,846.1,784,97,114.6
23,1dsLuL5Lvbc_2.avi,fight,non-fight,1.0,"The image shows a sequence of frames from a video that appears to be a non-fight scenario. There are no signs of people hitting, pushing, or grabbing each other, and there is no indication of aggressive or erratic movements between the frames. No one is falling or being knocked down, and there is no crowd suddenly gathering around a conflict.",0,1437.9,173.6,1053.6,784,114,108.2
24,1dsLuL5Lvbc_3.avi,fight,non-fight,1.0,"The image shows a sequence of stills from a video that appears to depict a person playing a game on a console, as indicated by the presence of a remote control in several frames and the visual content of the images showing a gaming environment.",0,1195.1,174.1,820.0,784,91,111.0
25,1DwRGRND_0.avi,fight,non-fight,1.0,"The image shows a sequence of frames that depict people engaged in various activities, but there is no clear evidence of physical violence or aggressive behavior between them. The individuals appear to be interacting casually and not showing any signs of conflict.",0,1251.2,175.1,817.5,784,90,110.1
26,1DwRGRND_1.avi,fight,non-fight,1.0,"The sequence of images shows a series of people in various poses and actions, but there is no clear evidence of physical violence or aggressive behavior between them. The individuals appear to be engaged in different activities, such as walking, standing, and interacting with each other, but none of the frames depict any signs of fighting or conflict.",0,1492.9,175.6,934.9,784,110,117.7
27,1O4KGHbRt3M_0.avi,fight,non-fight,1.0,"The image shows a sequence of frames with no signs of violence or conflict. There are no people hitting, pushing, grabbing each other, aggressive or erratic movements, people falling or being knocked down, or crowds gathering around a conflict.",0,1241.8,176.0,793.1,784,90,113.5
28,1O4KGHbRt3M_1.avi,fight,non-fight,1.0,"The image shows a sequence of frames with no signs of violence or conflict. There are no people hitting, pushing, grabbing each other, aggressive or erratic movements, people falling or being knocked down, or crowds suddenly gathering around a conflict.",0,1256.4,167.0,811.8,784,91,112.1
29,1O4KGHbRt3M_2.avi,fight,non-fight,1.0,"The image shows a sequence of frames with no signs of violence or conflict. There are no people hitting, pushing, grabbing each other, aggressive or erratic movements between frames, people falling or being knocked down, or crowds suddenly gathering around a conflict.",0,1254.5,178.1,844.8,784,93,110.1
30,1O4KGHbRt3M_3.avi,fight,non-fight,1.0,"The video shows a series of still images with no signs of violence or conflict. The content appears to be a collage of various scenes and objects, including what looks like a person holding a camera and taking a picture, but there is no indication of any aggressive or erratic behavior.",0,1308.5,174.4,878.8,784,99,112.7
31,1O4KGHbRt3M_4.avi,fight,non-fight,1.0,"The image shows a sequence of stills from a video that appears to be unrelated to any violent or aggressive activity. There are no signs of people hitting, pushing, grabbing each other, or engaging in any form of conflict. The frames depict various scenes and objects, but none of them indicate a fight or any other form of violence.",0,1484.5,174.4,909.9,784,112,123.1
32,1r0Wz04q_0.avi,fight,non-fight,1.0,"The image shows a sequence of frames from a video that appears to depict a non-violent scene with no signs of people hitting, pushing, grabbing each other, aggressive or erratic movements, people falling or being knocked down, or crowds gathering around a conflict.",0,1315.9,169.1,822.8,784,97,117.9
33,1tU4kxa51vw_1.avi,fight,non-fight,1.0,"The image shows a series of frames from a video in chronological order, but there is no clear evidence of people hitting, pushing, grabbing each other, aggressive or erratic movements between frames, people falling or being knocked down, or a crowd suddenly gathering around a conflict.",0,1304.5,176.7,852.4,784,98,115.0
34,1XFiS6Lt_0.avi,fight,non-fight,1.0,"The image shows a sequence of surveillance footage with no signs of violence or conflict. There are no people hitting, pushing, grabbing each other, aggressive or erratic movements between frames, people falling or being knocked down, or crowds suddenly gathering around a conflict.",0,1263.4,174.6,856.4,784,94,109.8
35,1XFiS6Lt_1.avi,fight,non-fight,1.0,The image sequence shows a series of still images with no clear signs of violence or conflict. The frames depict various scenes and objects but do not indicate any aggressive or erratic behavior between individuals.,0,1148.4,175.1,702.1,784,81,115.4
36,24E0xYYUz44_0.avi,fight,non-fight,1.0,"The image shows a series of surveillance camera snapshots in chronological order, depicting various scenes that do not show any signs of violence or conflict. The frames include people walking, standing, and interacting with each other in what appears to be a public space such as a store or mall. There are no instances of physical altercations, aggressive movements, or any other behavior indicative of a fight.",0,1578.5,175.3,1150.9,784,126,109.5
37,24E0xYYUz44_1.avi,fight,non-fight,1.0,"The image shows a series of surveillance camera snapshots in chronological order, depicting a person walking through a room with various objects and no signs of violence or conflict. The individual appears to be alone and is not interacting with any other people or objects in the frame.",0,1271.6,174.1,858.9,784,98,114.1
38,24E0xYYUz44_2.avi,fight,non-fight,1.0,"The image shows a series of stills from a video in chronological order, but there is no clear indication of any physical altercation or aggressive behavior between the individuals present. The people appear to be engaged in normal activities, such as walking and standing around. There are no signs of violence or conflict visible in these frames.",0,1425.6,176.7,948.8,784,108,113.8
39,24E0xYYUz44_3.avi,fight,non-fight,1.0,"The image shows a sequence of frames from a video that appears to be taken in a public space with multiple people present. The individuals are engaged in various activities such as walking, standing, and interacting with each other. There is no clear evidence of physical violence or aggressive behavior between the people in the frames. The scene seems to depict a normal day-to-day scenario without any signs of conflict.",0,1552.6,174.5,1087.9,784,124,114.0
40,24E0xYYUz44_4.avi,fight,non-fight,1.0,The image sequence shows a person walking through a room with various objects and no signs of violence or conflict.,0,926.3,175.7,545.4,784,63,115.5
41,24E0xYYUz44_5.avi,fight,non-fight,1.0,"The image shows a series of surveillance frames with no signs of violence or conflict. There are no people hitting, pushing, grabbing each other, aggressive or erratic movements between frames, people falling or being knocked down, or crowds suddenly gathering around a conflict.",0,1226.9,177.8,825.4,784,94,113.9
42,24E0xYYUz44_6.avi,fight,non-fight,1.0,"The image shows a sequence of frames from a security camera that appears to be capturing a non-violent event. The people in the images are not engaging in any aggressive or erratic behavior, and there is no indication of physical altercations or conflicts. The individuals seem to be going about their activities without any signs of violence.",0,1401.9,172.8,993.2,784,110,110.8
43,24E0xYYUz44_7.avi,fight,non-fight,1.0,"The image sequence shows a series of stills from a security camera, but there is no clear evidence of people hitting, pushing, grabbing each other, aggressive or erratic movements between frames, people falling or being knocked down, or a crowd suddenly gathering around a conflict.",0,1304.6,175.7,856.5,784,97,113.2
44,2hQMRq06NJs_0.avi,fight,non-fight,1.0,"The image shows a sequence of frames that appear to be from a security camera, but there is no clear evidence of people hitting, pushing, grabbing each other, aggressive or erratic movements between frames, people falling or being knocked down, or a crowd suddenly gathering around a conflict. The content of the frames seems to depict a normal scene without any signs of violence.",0,1495.4,173.9,962.4,784,117,121.6
45,2sy_eLpH-PI_0.avi,fight,non-fight,1.0,"The image shows a sequence of stills from a video that appears to be taken in a public space with multiple people present. The individuals are engaged in various activities such as walking, standing, and interacting with each other. There is no clear evidence of physical violence or aggressive behavior between the frames provided. The scene seems to depict a typical day in a public area with people going about their daily routines.",0,1635.1,172.7,1153.5,784,125,108.4
46,2sy_eLpH-PI_1.avi,fight,non-fight,1.0,"The image shows a sequence of surveillance footage with no signs of violence or conflict. There are no people hitting, pushing, grabbing each other, aggressive or erratic movements between frames, people falling or being knocked down, or crowds suddenly gathering around a conflict.",0,1242.0,172.5,858.3,784,94,109.5
47,3CQi0ZCCHvc_0.avi,fight,non-fight,1.0,The sequence of images shows a person walking in a straight line with no signs of violence or conflict.,0,941.1,173.3,563.7,784,62,110.0
48,3CQi0ZCCHvc_1.avi,fight,non-fight,1.0,The image shows a sequence of frames where there is no clear indication of violence or conflict. The people in the frames appear to be engaged in various activities that do not involve physical altercations or aggressive behavior.,0,1130.9,163.3,729.5,784,84,115.1
49,3CQi0ZCCHvc_2.avi,fight,non-fight,1.0,"The image shows a sequence of frames with no signs of violence or conflict. There are no people hitting, pushing, grabbing each other, aggressive or erratic movements between frames, people falling or being knocked down, or crowds suddenly gathering around a conflict.",0,1276.7,176.2,828.0,784,93,112.3
50,3kpviz7lAMY_0.avi,fight,non-fight,1.0,The image shows a sequence of frames where there is no clear indication of violence or conflict. The people in the frames appear to be engaged in normal activities and there are no signs of aggressive or erratic movements.,0,1187.3,177.4,765.8,784,84,109.7
51,3kpviz7lAMY_1.avi,fight,non-fight,1.0,"The image shows a sequence of frames with no signs of violence or conflict. There are no people hitting, pushing, grabbing each other, aggressive or erratic movements, people falling or being knocked down, or crowds gathering around a conflict.",0,1209.0,175.4,785.4,784,90,114.6
52,3kpviz7lAMY_2.avi,fight,non-fight,1.0,"The image shows a sequence of frames with no signs of violence or aggressive behavior. There are no people hitting, pushing, grabbing each other, falling, or being knocked down. The crowd does not suddenly gather around a conflict.",0,1198.2,174.7,790.2,784,88,111.4
53,3kpviz7lAMY_3.avi,fight,non-fight,1.0,"The image shows a sequence of frames with no signs of violence or conflict. There are no people hitting, pushing, grabbing each other, aggressive or erratic movements, people falling or being knocked down, or crowds gathering around a conflict.",0,1274.4,175.4,785.6,784,90,114.6
54,3kpviz7lAMY_4.avi,fight,non-fight,1.0,"The image shows a sequence of frames with no signs of violence or conflict. There are no people hitting, pushing, grabbing each other, aggressive or erratic movements between frames, people falling or being knocked down, or crowds suddenly gathering around a conflict.",0,1285.7,174.5,849.8,784,93,109.4
55,3OKArbzg1uc_0.avi,fight,non-fight,1.0,"The image shows a sequence of frames from a video where people are seen in various poses and actions, but there is no clear indication of physical violence or aggressive behavior between them. The individuals appear to be going about their activities without any signs of conflict or altercation.",0,1328.0,175.5,856.5,784,97,113.2
56,3OKArbzg1uc_1.avi,fight,non-fight,1.0,"The image shows a series of frames from a video in chronological order, and there is no clear evidence of people hitting, pushing, grabbing each other, aggressive or erratic movements between frames, people falling or being knocked down, or a crowd suddenly gathering around a conflict.",0,1322.6,175.1,860.1,784,98,113.9
57,3OKArbzg1uc_2.avi,fight,non-fight,1.0,"The image shows a sequence of frames from a video where people are engaged in various activities that do not involve physical violence or conflict. The individuals appear to be going about their daily routines, with no signs of aggressive or erratic movements, pushing, hitting, grabbing, or falling. There is no indication of a crowd gathering around a conflict either.",0,1507.7,178.8,960.8,784,113,117.6
58,3OKArbzg1uc_3.avi,fight,non-fight,1.0,"The image shows a sequence of frames from a video where there is no clear evidence of physical violence or aggressive behavior between individuals. The people in the frames appear to be engaged in various activities that do not involve fighting or conflict. There are no signs of pushing, hitting, grabbing, or any other form of aggression. The movements and interactions between the individuals seem normal and non-threatening.",0,1582.1,171.0,1095.1,784,123,112.3
59,3OKArbzg1uc_4.avi,fight,non-fight,1.0,"The image shows a sequence of frames from a video where there is no visible evidence of people hitting, pushing, grabbing each other, aggressive or erratic movements between frames, people falling or being knocked down, or a crowd suddenly gathering around a conflict.",0,1264.7,174.8,830.7,784,93,111.9
60,3SS0E4SmTk8_0.avi,fight,non-fight,1.0,"The image shows a series of frames from a video in chronological order, but there is no clear evidence of people hitting, pushing, grabbing each other, aggressive or erratic movements between frames, people falling or being knocked down, or a crowd suddenly gathering around a conflict.",0,1313.2,174.8,859.2,784,98,114.1
61,3SS0E4SmTk8_1.avi,fight,non-fight,1.0,"The image shows a series of frames from a video in chronological order, but there is no clear indication of people hitting, pushing, grabbing each other, aggressive or erratic movements between frames, people falling or being knocked down, or a crowd suddenly gathering around a conflict.",0,1299.4,175.1,857.5,784,98,114.3
62,3Vw7MoNBgx4_0.avi,fight,non-fight,1.0,"The image shows a series of frames from a video in chronological order, but there is no clear indication of people hitting, pushing, grabbing each other, aggressive or erratic movements between frames, people falling or being knocked down, or a crowd suddenly gathering around a conflict.",0,1318.2,171.3,870.2,784,98,112.6
63,4HH7yMU8y9A_0.avi,fight,non-fight,1.0,"The image shows a sequence of photos with no signs of violence or conflict. The content appears to be a collage of various scenes, possibly from different locations or events, but none of them depict any aggressive or erratic behavior that would indicate a fight.",0,1274.2,176.6,820.5,784,94,114.6
64,4HH7yMU8y9A_1.avi,fight,non-fight,1.0,"The image is a collage of various scenes from a video, but none of them depict any signs of violence or conflict. The frames show different cars and people in various positions, but there are no indications of aggressive or erratic movements, people hitting, pushing, or grabbing each other, or people falling or being knocked down.",0,1445.2,173.7,994.7,784,111,111.6
65,4RqDG4I4iAk_0.avi,fight,non-fight,1.0,"The image shows a series of frames from a video in chronological order, but there is no clear evidence of people hitting, pushing, or grabbing each other, aggressive or erratic movements between frames, people falling or being knocked down, or a crowd suddenly gathering around a conflict. The content appears to be non-violent.",0,1434.3,176.1,985.4,784,109,110.6
66,4RqDG4I4iAk_1.avi,fight,non-fight,1.0,"The image shows a series of frames that depict people in various poses and actions, but there is no clear evidence of physical violence or aggressive behavior between the individuals. The movements appear to be casual and non-threatening.",0,1212.3,175.6,773.0,784,89,115.1
67,4RqDG4I4iAk_2.avi,fight,non-fight,1.0,The sequence of images shows a series of still photos with no signs of violence or conflict. The individuals in the images appear to be engaged in various activities but there is no indication of aggressive behavior or physical altercations.,0,1166.7,176.1,759.2,784,86,113.3
68,4RqDG4I4iAk_3.avi,fight,non-fight,1.0,"The sequence of images shows a series of people in various poses and actions, but there is no clear indication of physical violence or aggressive behavior between them. The individuals appear to be engaged in different activities, such as walking, standing, and interacting with each other, but none of these interactions seem to escalate into a fight.",0,1422.8,177.5,939.7,784,109,116.0
69,4RqDG4I4iAk_4.avi,fight,non-fight,1.0,"The image shows a sequence of frames with no signs of violence or conflict. There are no people hitting, pushing, grabbing each other, aggressive or erratic movements between frames, and no one falling or being knocked down. The crowd does not suddenly gather around a conflict.",0,1290.4,174.6,867.6,784,97,111.8
70,4RqDG4I4iAk_5.avi,fight,non-fight,1.0,"The image shows a sequence of frames that depict people in various poses and actions, but there is no clear evidence of violence or conflict escalation. The individuals appear to be engaged in casual interactions or activities, with no aggressive or erratic movements between frames.",0,1307.3,171.9,859.0,784,95,110.6
71,4RqDG4I4iAk_6.avi,fight,non-fight,1.0,"The image shows a series of frames from a video in chronological order, but there is no clear evidence of people hitting, pushing, grabbing each other, aggressive or erratic movements between frames, people falling or being knocked down, or a crowd suddenly gathering around a conflict.",0,1337.4,175.0,855.5,784,98,114.6
72,4RqDG4I4iAk_7.avi,fight,non-fight,1.0,"The image shows a sequence of photos with no signs of violence or conflict. There are no people hitting, pushing, grabbing each other, aggressive or erratic movements between frames, people falling or being knocked down, or crowds suddenly gathering around a conflict.",0,1288.2,177.5,830.1,784,93,112.0
73,4RqDG4I4iAk_8.avi,fight,non-fight,1.0,The sequence of images shows a series of still photos with no signs of violence or conflict. The people in the images appear to be stationary and there are no aggressive or erratic movements between frames.,0,1143.7,175.6,733.5,784,82,111.8
74,4yTlGiDoxBo_0.avi,fight,non-fight,1.0,"The sequence of images shows a person sitting down and getting up multiple times, but there is no clear indication of violence or conflict between frames.",0,1037.9,174.7,610.6,784,70,114.6
75,4yTlGiDoxBo_1.avi,fight,non-fight,1.0,The image sequence shows a person sitting down and getting up multiple times without any signs of violence or conflict.,0,954.7,176.9,541.3,784,63,116.4
76,4yTlGiDoxBo_2.avi,fight,non-fight,1.0,"The image shows a sequence of frames from a video where there is no clear evidence of people hitting, pushing, grabbing each other, aggressive or erratic movements between frames, people falling or being knocked down, or a crowd suddenly gathering around a conflict.",0,1253.8,176.2,829.2,784,93,112.2
77,4yTlGiDoxBo_3.avi,fight,non-fight,1.0,"The image shows a sequence of frames from a video that appears to be unrelated to any violent or aggressive activity. There are no signs of people hitting, pushing, grabbing each other, or engaging in any form of conflict. The movements and actions depicted in the frames seem normal and do not indicate any escalation of violence.",0,1412.9,174.0,958.6,784,108,112.7
78,4yTlGiDoxBo_4.avi,fight,non-fight,1.0,"The image is a collage of various scenes from a video, but none of the frames depict any signs of violence or conflict. The content appears to be unrelated to fighting or aggressive behavior.",0,1181.4,177.0,733.1,784,82,111.9
79,4yTlGiDoxBo_5.avi,fight,non-fight,1.0,The image shows a sequence of frames that depict a person standing and holding an object in their hand. There are no signs of violence or aggressive movements between the frames.,0,1071.2,174.6,663.8,784,76,114.5
80,4yzwSsis_0.avi,fight,non-fight,1.0,The image shows a sequence of frames that depict a person cleaning or organizing items on a table. There are no signs of violence or conflict in the series of images.,0,1077.6,174.3,636.7,784,77,120.9
81,5QqDgtwEQsI_0.avi,fight,non-fight,1.0,"The image shows a sequence of frames from a video that appears to be a non-fight situation. There are no signs of people hitting, pushing, or grabbing each other, and there is no aggressive or erratic movement between the frames. No one is falling or being knocked down, and there is no crowd suddenly gathering around a conflict.",0,1468.2,176.7,1003.5,784,112,111.6
82,6Dej3-k3MRE_0.avi,fight,non-fight,1.0,"The image shows a sequence of frames that depict various activities but do not show any clear signs of violence or conflict. The people in the images appear to be engaged in different tasks and interactions, such as walking, standing, and interacting with objects, but there is no indication of aggressive or erratic behavior that would suggest a fight.",0,1462.6,174.8,995.5,784,110,110.5
83,6Dej3-k3MRE_1.avi,fight,non-fight,1.0,"The image shows a sequence of frames from a video where there is no clear evidence of people hitting, pushing, grabbing each other, aggressive or erratic movements between frames, people falling or being knocked down, or a crowd suddenly gathering around a conflict.",0,1307.3,177.0,807.3,784,93,115.2
84,6Dej3-k3MRE_2.avi,fight,non-fight,1.0,"The image shows a sequence of frames from a video that appears to be unrelated to any violent or aggressive activity. There are no signs of people hitting, pushing, grabbing each other, or engaging in any form of conflict. The movements and actions depicted in the frames seem normal and do not indicate any aggressive behavior.",0,1396.9,176.1,931.4,784,106,113.8
85,6Dej3-k3MRE_3.avi,fight,non-fight,1.0,"The image shows a sequence of frames from a video where there is no clear indication of people hitting, pushing, grabbing each other, aggressive or erratic movements between frames, people falling or being knocked down, or a crowd suddenly gathering around a conflict.",0,1275.3,174.3,811.8,784,93,114.6
86,6Dej3-k3MRE_4.avi,fight,non-fight,1.0,"The image shows a sequence of frames that depict various activities but do not show any signs of violence or conflict. The people in the images appear to be engaged in different tasks and interactions, such as walking, standing, and interacting with objects, but there is no clear indication of aggressive behavior or physical altercations.",0,1414.7,174.4,954.1,784,107,112.1
87,6Dej3-k3MRE_5.avi,fight,non-fight,1.0,"The image shows a sequence of frames from a video that appears to be taken in a public space with multiple individuals present. The people are engaged in various activities such as walking, standing, and interacting with each other. There is no clear evidence of physical violence or aggressive behavior between the individuals. The scene seems to depict a normal day in a public area with no signs of conflict or disturbance.",0,1609.8,176.4,1155.9,784,123,106.4
88,6mrIIcAQ2fI_0.avi,fight,non-fight,1.0,"The image sequence shows a series of still images from a security camera, but there is no clear indication of any physical altercation or aggressive behavior between individuals. The frames depict various scenes that could be interpreted as everyday activities, such as people walking, standing, and interacting with their surroundings. There are no signs of violence or conflict in this sequence.",0,1460.8,176.8,1032.0,784,114,110.5
89,6mrIIcAQ2fI_2.avi,fight,non-fight,1.0,"The image shows a sequence of stills from a video that appears to be taken from a security camera. The frames show a car in motion, with no signs of violence or conflict between people. There are no aggressive or erratic movements visible across the frames, and there is no indication of people hitting, pushing, or grabbing each other. Additionally, there is no crowd suddenly gathering around a conflict, nor any people falling or being knocked down. The content of the video seems to be unrelated to violence.",0,1811.8,178.2,1225.2,784,145,118.3
90,6mrIIcAQ2fI_3.avi,fight,non-fight,1.0,"The image is a collage of various scenes from a video, but none of them depict people hitting, pushing, or grabbing each other, nor do they show aggressive or erratic movements between frames, nor do they show people falling or being knocked down, nor does it show a crowd suddenly gathering around a conflict. The content appears to be unrelated to any violent activity.",0,1539.1,174.2,1090.7,784,119,109.1
91,6TDF_12.avi,fight,non-fight,1.0,"The sequence of images shows a series of stills from a video, but there is no clear evidence of people hitting, pushing, grabbing each other, aggressive or erratic movements between frames, people falling or being knocked down, or a crowd suddenly gathering around a conflict. The content appears to be a collage of various scenes and objects, possibly unrelated to any violent event.",0,1581.8,175.6,1079.1,784,119,110.3
92,6TDF_13.avi,fight,non-fight,1.0,"The image shows a series of frames from a video in chronological order, and there is no clear evidence of people hitting, pushing, grabbing each other, aggressive or erratic movements between frames, people falling or being knocked down, or a crowd suddenly gathering around a conflict.",0,1379.9,176.5,837.4,784,98,117.0
93,6TDF_14.avi,fight,non-fight,1.0,"The sequence of images shows a group of people in a room with various activities such as sitting, standing, and interacting with each other. There are no clear signs of violence or aggressive behavior visible in the frames.",0,1240.4,173.5,811.2,784,85,104.8
94,6TDF_15.avi,fight,non-fight,1.0,"The image is a collage of various scenes from a video, and there are no clear signs of violence or conflict in any of the frames. The people in the images appear to be engaged in normal activities, such as walking or standing still.",0,1284.7,171.7,804.2,784,91,113.2
95,6TDF_27.avi,fight,non-fight,1.0,"The image sequence shows a series of stills from a video, but none of the frames depict any signs of violence or conflict. The people in the images appear to be engaged in various activities, such as walking, standing, and interacting with each other, but there is no clear indication of aggressive behavior or physical altercations.",0,1466.2,175.9,987.4,784,110,111.4
96,7LnoFKSl2rs_0.avi,fight,non-fight,1.0,The image shows a sequence of photos that appear to be taken from a security camera in a public space. The frames show people walking around and going about their business. There are no signs of violence or aggressive behavior visible in the images provided.,0,1235.5,174.7,838.7,784,90,107.3
97,7qtRgyFsk3s_0.avi,fight,non-fight,1.0,"The image shows a series of frames from a video in chronological order, and there is no clear evidence of people hitting, pushing, grabbing each other, aggressive or erratic movements between frames, people falling or being knocked down, or a crowd suddenly gathering around a conflict.",0,1277.7,174.8,891.5,784,98,109.9
98,7qtRgyFsk3s_1.avi,fight,non-fight,1.0,"The image shows a series of frames with no signs of violence or conflict. There are no people hitting, pushing, grabbing each other, aggressive or erratic movements between frames, people falling or being knocked down, or crowds gathering around a conflict.",0,1223.5,175.7,793.5,784,92,115.9
99,7R1m3V8C30g_0.avi,fight,non-fight,1.0,"The image shows a sequence of frames from a video that appears to be taken in a public space with multiple people present. The individuals are engaged in various activities such as walking, standing, and interacting with each other. There is no clear evidence of physical violence or aggressive behavior between the frames provided. The scene seems to depict a typical day in a public area with people going about their daily routines.",0,1602.0,176.7,1154.3,784,124,107.4
100,7R1m3V8C30g_1.avi,fight,non-fight,1.0,"The image shows a sequence of frames with no signs of violence or conflict. There are no people hitting, pushing, grabbing each other, aggressive or erratic movements between frames, people falling or being knocked down, or crowds suddenly gathering around a conflict.",0,1265.8,176.7,811.4,784,93,114.6
101,7R1m3V8C30g_2.avi,fight,non-fight,1.0,"The image shows a sequence of frames that do not depict any signs of violence or conflict. There are no people hitting, pushing, grabbing each other, aggressive or erratic movements between frames, people falling or being knocked down, or crowds suddenly gathering around a conflict.",0,1340.6,175.7,857.5,784,97,113.1
