indice,archivo,label_real,prediccion,confianza,descripcion,correcto,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
20,0_DzLlklZa0_6.avi,fight,fight,0.9,A group of individuals are seen physically grappling and pushing each other in the center of the room during the middle frames of the sequence.,1,13807.6,2186.1,11134.3,2170,748,67.2
21,1dsLuL5Lvbc_0.avi,fight,fight,0.95,"A person in a blue shirt enters the room and physically confronts and struggles with another person standing near the doorway, pushing and grappling with them.",1,14741.3,2195.7,12136.8,2170,814,67.1
22,1dsLuL5Lvbc_1.avi,fight,fight,0.95,"Two individuals engage in a physical struggle near a doorway, resulting in one person being pushed against a wall and subsequently wrestled to the floor.",1,14510.1,2176.2,11907.3,2170,798,67.0
23,1dsLuL5Lvbc_2.avi,fight,fight,0.95,"A person in dark clothing is seen grappling with and physically attacking another individual on the floor, and later appears to assault a child near the couch.",1,14512.8,2188.2,11914.0,2170,798,67.0
24,1dsLuL5Lvbc_3.avi,fight,non-fight,0.95,"A person jumps onto a couch and falls off, followed by a woman sitting on the couch and walking away, with no physical altercation occurring.",0,20271.3,2179.3,17647.8,2170,1173,66.5
25,1DwRGRND_0.avi,fight,fight,0.95,"The sequence shows a group of people escalating from standing interaction to a physical brawl involving pushing, grabbing, and knocking someone to the ground.",1,13436.0,2207.1,10763.7,2170,721,67.0
26,1DwRGRND_1.avi,fight,fight,0.95,"A chaotic scene unfolds where a large group of people are physically grappling, pushing, and shoving each other in a crowded area, indicating a group fight or brawl.",1,15081.4,2203.1,12379.4,2170,828,66.9
27,1O4KGHbRt3M_0.avi,fight,fight,0.95,A person in light clothing is seen physically grappling with and pushing another person down onto the floor of a bus.,1,12445.6,2191.6,9774.0,2170,654,66.9
28,1O4KGHbRt3M_1.avi,fight,fight,0.95,"A person in a blue shirt is seen grappling with another individual, pulling them down to the floor of the bus before the camera view shifts.",1,14202.3,2198.9,11551.4,2170,772,66.8
29,1O4KGHbRt3M_2.avi,fight,fight,0.95,"A person in the front left seat becomes agitated and engages in a physical struggle with another individual, leaning aggressively into the aisle and grappling.",1,18301.1,2177.1,15658.1,2170,1047,66.9
30,1O4KGHbRt3M_3.avi,fight,fight,0.95,A person in a purple shirt is seen grappling and physically struggling with another individual near the front of the bus throughout the sequence.,1,13420.8,2182.7,10781.0,2170,722,67.0
31,1O4KGHbRt3M_4.avi,fight,ERROR,0,,0,66203.5,2183.8,63480.2,2170,4096,64.5
32,1r0Wz04q_0.avi,fight,fight,0.9,A person is seen aggressively leaning over a counter and interacting with someone behind it throughout the sequence.,1,48253.2,2201.8,45489.2,2170,2953,64.9
33,1tU4kxa51vw_1.avi,fight,fight,0.95,"A group of people are gathered in a hallway, and then a physical altercation occurs where one person is knocked to the ground and remains there while others stand around.",1,18567.6,2185.4,15946.9,2170,1060,66.5
34,1XFiS6Lt_0.avi,fight,fight,0.95,A group of people standing near a sign escalates into a physical altercation where they begin grappling and pushing each other aggressively.,1,12778.1,2170.0,10163.8,2170,680,66.9
35,1XFiS6Lt_1.avi,fight,ERROR,0,,0,66286.6,2209.4,63520.5,2170,4096,64.5
36,24E0xYYUz44_0.avi,fight,fight,0.95,A person in a grey jacket is being physically pushed and shoved by another individual down a hallway.,1,11241.5,2190.0,8636.3,2170,579,67.0
37,24E0xYYUz44_1.avi,fight,fight,0.95,A physical altercation involving multiple people grappling and pushing each other in a cafeteria setting.,1,12525.3,2195.3,9904.5,2170,663,66.9
38,24E0xYYUz44_2.avi,fight,fight,0.95,"A physical altercation escalates as individuals engage in grappling, pushing, and a person is knocked to the ground before others join the struggle.",1,13363.6,2175.8,10788.2,2170,722,66.9
39,24E0xYYUz44_3.avi,fight,fight,0.95,"A physical altercation is in progress where a group of individuals are grappling and wrestling, eventually taking one person to the ground.",1,14460.9,2197.5,11818.5,2170,789,66.8
40,24E0xYYUz44_4.avi,fight,fight,0.95,"A group of people are physically grappling and pushing each other in a cafeteria, with one person being held down on the ground.",1,13104.5,2176.4,10526.7,2170,705,67.0
41,24E0xYYUz44_5.avi,fight,fight,0.95,"Two men are engaged in a physical altercation, with one man repeatedly lunging and swinging at the other in a cafeteria setting.",1,14061.8,2177.6,11423.7,2170,763,66.8
42,24E0xYYUz44_6.avi,fight,fight,0.95,"A physical altercation breaks out in a cafeteria where individuals are seen grappling, punching, and pushing each other in a sequence of escalating violence.",1,17215.1,2165.8,14630.4,2170,975,66.6
43,24E0xYYUz44_7.avi,fight,fight,0.95,"A physical altercation is occurring near the tables, characterized by grappling, pushing, and aggressive movements between individuals throughout the sequence.",1,12919.7,2204.2,10324.0,2170,690,66.8
44,2hQMRq06NJs_0.avi,fight,fight,0.9,"A second person enters the elevator and physically engages with a person who is already on the floor, appearing to restrain or struggle with them.",1,26940.8,2169.9,24349.7,2170,1615,66.3
45,2sy_eLpH-PI_0.avi,fight,fight,0.95,"A physical altercation is occurring around a motorcycle, with multiple individuals grappling and pushing a person on the ground.",1,13739.7,2176.0,11127.5,2170,741,66.6
46,2sy_eLpH-PI_1.avi,fight,fight,0.95,"A physical altercation is observed where an individual in a white shirt aggressively pushes and attacks another person, knocking them to the ground and grappling with them before the scene shifts to rummaging through items on the ground.",1,14800.7,2198.8,12204.3,2170,812,66.5
47,3CQi0ZCCHvc_0.avi,fight,fight,0.95,A physical altercation begins around frame 17 where a person in a dark hoodie starts grappling and striking another person in a white hoodie inside an elevator.,1,15645.2,2191.4,12999.1,2170,868,66.8
48,3CQi0ZCCHvc_1.avi,fight,fight,0.99,"A physical altercation is observed between two individuals in an elevator, characterized by continuous pushing, grappling, and aggressive physical contact throughout the sequence.",1,15443.9,2199.7,12818.5,2170,856,66.8
49,3CQi0ZCCHvc_2.avi,fight,fight,0.95,"A physical altercation is observed between two individuals inside an elevator, characterized by pushing, grappling, and aggressive body language.",1,18808.1,2205.6,16101.0,2170,1070,66.5
50,3kpviz7lAMY_0.avi,fight,fight,0.95,"Two individuals are seen descending a staircase until one grabs and pushes the other, causing a struggle that results in one person falling down the steps.",1,12367.7,2251.4,9694.7,2170,647,66.7
51,3kpviz7lAMY_1.avi,fight,fight,0.95,A physical altercation occurs in a stairwell where one person is grappling with another individual who is on the ground.,1,12500.4,2190.6,9869.1,2170,662,67.1
52,3kpviz7lAMY_2.avi,fight,non-fight,0.95,"A single person is seen crouching on the floor of a stairwell and then slowly getting up and walking away, with no signs of physical altercation or aggression.",0,12264.2,2201.4,9627.9,2170,646,67.1
53,3kpviz7lAMY_3.avi,fight,fight,0.9,A person is seen grappling with another individual on the floor of a stairwell.,1,21869.2,2173.6,19189.6,2170,1284,66.9
54,3kpviz7lAMY_4.avi,fight,fight,0.9,"A person is crouched on the floor in a stairwell, appearing to struggle with someone or something, before falling and then getting up.",1,52549.4,2197.2,49782.0,2170,3258,65.4
55,3OKArbzg1uc_0.avi,fight,fight,0.95,"The video shows a progression from a calm bus interior to a chaotic scene where a physical altercation breaks out among passengers, involving grappling and aggressive movements.",1,15008.9,2188.5,12310.9,2170,825,67.0
56,3OKArbzg1uc_1.avi,fight,fight,0.95,"A physical altercation is visible on a bus, with passengers grappling and pushing each other before falling to the floor.",1,11752.3,2176.4,9133.1,2170,613,67.1
57,3OKArbzg1uc_2.avi,fight,ERROR,0,,0,66187.8,2170.4,63373.8,2170,4096,64.6
58,3OKArbzg1uc_3.avi,fight,fight,0.95,"A man in a grey jacket is seen grappling with another person seated on the bus, pushing and holding them down throughout the sequence.",1,13380.7,2188.8,10737.9,2170,715,66.6
59,3OKArbzg1uc_4.avi,fight,fight,0.95,A physical altercation is occurring where multiple individuals are grappling and pushing each other on a bus.,1,11422.0,2180.0,8746.6,2170,587,67.1
60,3SS0E4SmTk8_0.avi,fight,non-fight,0.95,"Two individuals are seen walking and standing in a parking garage, eventually embracing each other without any visible physical aggression.",0,25495.8,2203.5,22847.0,2170,1520,66.5
61,3SS0E4SmTk8_1.avi,fight,ERROR,0,,0,66302.2,2177.0,63477.7,2170,4096,64.5
62,3Vw7MoNBgx4_0.avi,fight,non-fight,0.92,"The video shows a group of people gathered around a red vehicle in a parking lot, likely a police stop or arrest scene, with no clear signs of a physical brawl or fight occurring.",0,48470.4,2176.3,45740.9,2170,2976,65.1
63,4HH7yMU8y9A_0.avi,fight,fight,0.95,"Two individuals standing near a glass door begin to physically engage with a third person, grabbing and pushing them until they are forced out of the building.",1,14781.4,2174.4,12121.1,2170,807,66.6
64,4HH7yMU8y9A_1.avi,fight,fight,0.9,"A person outside is pushing against glass doors while a person inside pushes back, indicating a physical struggle.",1,13337.3,2183.9,10691.2,2170,712,66.6
65,4RqDG4I4iAk_0.avi,fight,fight,0.95,"A man in a grey shirt aggressively approaches and physically assaults a woman holding a baby, swinging his arms and shoving her while others watch and gesture.",1,15057.3,2191.8,12332.4,2170,821,66.6
66,4RqDG4I4iAk_1.avi,fight,fight,0.95,A group of people are seen grappling and pushing each other in a chaotic manner near the bar counter throughout the sequence.,1,13007.3,2190.6,10310.1,2170,687,66.6
67,4RqDG4I4iAk_2.avi,fight,fight,0.95,"A group of people are seen physically grappling, pushing, and shoving each other in a bar setting throughout the entire sequence of frames.",1,12792.6,2162.3,10150.6,2170,677,66.7
68,4RqDG4I4iAk_3.avi,fight,fight,0.95,"A group of people are seen grappling and pushing each other in the center of the room, indicating a physical altercation.",1,14079.6,2211.2,11375.3,2170,759,66.7
69,4RqDG4I4iAk_4.avi,fight,fight,0.95,A group of men standing in a bar escalates into a physical altercation involving grappling and aggressive movements before one party walks away.,1,15652.5,2177.0,12999.3,2170,864,66.5
70,4RqDG4I4iAk_5.avi,fight,fight,0.99,"A physical altercation breaks out in a bar setting, involving multiple individuals grappling and falling to the ground.",1,11651.0,2192.1,8965.8,2170,597,66.6
71,4RqDG4I4iAk_6.avi,fight,fight,0.99,A physical altercation is occurring where multiple individuals are grappling and one person is on the ground being restrained or attacked by others.,1,13823.3,2182.3,11189.3,2170,748,66.8
72,4RqDG4I4iAk_7.avi,fight,fight,0.95,A group of people are seen physically engaging with and restraining a person on the floor in a bar setting.,1,13721.3,2191.6,11043.5,2170,735,66.6
73,4RqDG4I4iAk_8.avi,fight,fight,0.95,A physical altercation is taking place where multiple individuals are grappling with a person on the floor in what appears to be a bar.,1,13362.8,2191.1,10674.1,2170,710,66.5
74,4yTlGiDoxBo_0.avi,fight,fight,0.95,"A chaotic scene unfolds where a group of individuals are physically grappling and pushing each other in a confined space, indicating a violent altercation.",1,11864.1,2194.9,9220.3,2170,614,66.6
75,4yTlGiDoxBo_1.avi,fight,fight,0.95,"The sequence shows a chaotic physical altercation where a group of people are grappling, pushing, and struggling with each other in a crowded indoor setting.",1,12929.5,2179.9,10280.6,2170,687,66.8
76,4yTlGiDoxBo_2.avi,fight,fight,0.95,A group of people are seen grappling and pushing each other in a crowded area throughout the sequence.,1,13252.2,2168.1,10632.4,2170,712,67.0
77,4yTlGiDoxBo_3.avi,fight,fight,0.95,"The video frames depict a chaotic physical altercation where multiple individuals are grappling, pushing, and engaging in a struggle within a confined space.",1,12396.4,2175.0,9720.5,2170,651,67.0
78,4yTlGiDoxBo_4.avi,fight,fight,0.95,"The sequence depicts a chaotic scene where a group of people are physically grappling, pushing, and struggling with each other near a railing, indicating a violent altercation.",1,12611.4,2224.4,9913.6,2170,663,66.9
79,4yTlGiDoxBo_5.avi,fight,fight,0.95,"A chaotic physical altercation occurs on a staircase where a group of people are pushing, shoving, and grappling, causing individuals to fall.",1,12184.1,2208.5,9535.5,2170,637,66.8
80,4yzwSsis_0.avi,fight,fight,0.95,"A person in a blue jacket attacks another individual, knocking them to the ground and continuing to engage physically.",1,14377.7,2172.2,11784.4,2170,789,67.0
81,5QqDgtwEQsI_0.avi,fight,fight,0.95,A physical altercation occurs where one individual punches another person while others run towards the scene.,1,13969.8,2196.0,11296.6,2170,756,66.9
82,6Dej3-k3MRE_0.avi,fight,fight,0.95,A physical altercation breaks out near the train doors where a group of people are seen pushing and grappling with each other.,1,12870.2,2177.6,10187.6,2170,681,66.8
83,6Dej3-k3MRE_1.avi,fight,fight,0.95,A person wearing a pink head covering is pushed or attacked and falls to the ground in a subway station while others gather around.,1,11548.4,2174.0,8910.5,2170,597,67.0
84,6Dej3-k3MRE_2.avi,fight,fight,0.95,A physical altercation occurs on a subway platform where individuals are seen grappling and one person is knocked to the ground before the scene clears.,1,14446.3,2178.2,11785.4,2170,785,66.6
85,6Dej3-k3MRE_3.avi,fight,ERROR,0,,0,66333.9,2160.2,63536.0,2170,4096,64.5
86,6Dej3-k3MRE_4.avi,fight,non-fight,0.95,People are walking through a subway station platform without any physical altercation.,0,11628.4,2187.9,8965.6,2170,602,67.1
87,6Dej3-k3MRE_5.avi,fight,ERROR,0,,0,64611.3,2174.0,61825.3,2170,4003,64.7
88,6mrIIcAQ2fI_0.avi,fight,fight,0.95,A person in dark clothing is seen pushing and shoving another individual in light clothing away from a parked car in a parking garage.,1,13675.0,2228.2,11004.4,2170,738,67.1
89,6mrIIcAQ2fI_2.avi,fight,non-fight,0.95,A person stands near the open driver's side door of a black car throughout the sequence without engaging in any physical altercation.,0,15056.5,2214.4,12387.3,2170,831,67.1
90,6mrIIcAQ2fI_3.avi,fight,ERROR,0,,0,64277.0,2186.5,61509.3,2170,3974,64.6
91,6TDF_12.avi,fight,ERROR,0,,0,66538.4,2205.7,63629.0,2170,4096,64.4
92,6TDF_13.avi,fight,fight,0.95,"A group of people are seen grappling and pushing each other in the center of a crowded room, surrounded by onlookers.",1,58199.9,2185.0,55305.6,2170,3604,65.2
93,6TDF_14.avi,fight,fight,0.95,"A group of people are seen physically grappling and pushing each other in the center of the room, consistent with a physical altercation.",1,26798.7,2176.1,24020.2,2170,1591,66.2
94,6TDF_15.avi,fight,ERROR,0,,0,66632.4,2258.1,63731.8,2170,4096,64.3
95,6TDF_27.avi,fight,non-fight,0.95,"The video shows people walking casually around a parking area with scooters, with no signs of physical altercation or aggression.",0,12024.2,2220.0,9336.8,2170,625,66.9
96,7LnoFKSl2rs_0.avi,fight,fight,0.95,A man in a white shirt is seen physically grappling with and pushing another man to the ground in a series of frames.,1,15312.0,2179.2,12637.6,2170,841,66.5
97,7qtRgyFsk3s_0.avi,fight,non-fight,0.95,A group of people are seen walking along the sidewalk away from the camera without any signs of conflict or aggression.,0,10867.5,2180.2,8292.9,2170,553,66.7
98,7qtRgyFsk3s_1.avi,fight,fight,0.9,A physical altercation occurs on the sidewalk where one individual is knocked to the ground by another before eventually getting up and walking away.,1,14562.3,2181.8,11985.9,2170,804,67.1
99,7R1m3V8C30g_0.avi,fight,fight,0.95,"A man in a peach shirt escalates a confrontation into a physical fight with a man in a purple shirt, involving pushing and grappling.",1,21978.0,2182.3,19276.3,2170,1283,66.6
100,7R1m3V8C30g_1.avi,fight,fight,0.95,"A physical altercation is observed as a man in a peach shirt engages with another man, and a third man in a green shirt joins in to hold or restrain the group.",1,14469.1,2170.2,11833.9,2170,790,66.8
101,7R1m3V8C30g_2.avi,fight,fight,0.95,"Two men are physically grappling in the center of the room, with one man in a green shirt holding onto another man in an orange shirt while others watch.",1,16937.3,2178.6,14261.2,2170,951,66.7
102,7Xe6eysGKeU_0.avi,fight,fight,0.95,"A person in black clothing aggressively approaches the checkout counter and physically engages with the cashier, leaning over and appearing to grab or push them while the cashier leans back defensively.",1,14072.3,2173.2,11373.6,2170,762,67.0
103,88ndrvAZpE8_0.avi,fight,fight,0.85,"A group of people walking from left to right stops and forms a tight cluster, indicating a physical confrontation.",1,60662.7,2170.0,57905.3,2170,3792,65.5
104,88ndrvAZpE8_1.avi,fight,fight,0.95,"A group of people are seen grappling and fighting near parked cars, with one individual appearing to be on the ground.",1,13314.7,2217.2,10602.0,2170,710,67.0
105,89UQqPuR4Q4_0.avi,fight,fight,0.95,"A group of individuals walking together suddenly stops and engages in a physical altercation, with one person appearing to be on the ground while others stand over them.",1,12702.0,2204.1,9989.1,2170,670,67.1
106,8bEO4LGr_0.avi,fight,non-fight,0.95,"A group of people are standing on a sidewalk near a parked car, appearing to socialize or wait without any visible physical altercation or aggressive behavior.",0,24486.8,2184.7,21764.5,2170,1452,66.7
107,8mxsp2RTU6M_0.avi,fight,fight,0.95,"A person in a white shirt is seen walking down a hallway, then engaging in a physical struggle with another individual, pinning them against the wall and eventually forcing them to the ground.",1,12546.7,2190.9,9900.9,2170,663,67.0
108,8pKKdS7rhXo_0.avi,fight,fight,0.95,"An inmate in an orange jumpsuit charges at and grapples with correctional officers, eventually being taken to the ground.",1,16463.9,2188.4,13815.3,2170,922,66.7
109,8pKKdS7rhXo_1.avi,fight,fight,0.95,"A correctional officer is seen grappling with and restraining an inmate in an orange jumpsuit, eventually bringing them to the floor.",1,14363.6,2193.5,11728.4,2170,782,66.7
110,8pKKdS7rhXo_2.avi,fight,fight,0.95,"A person in an orange jumpsuit is on the floor while a uniformed officer and others gather around them, indicating a physical altercation.",1,18630.6,2202.8,15974.7,2170,1059,66.3
111,8SWZq5we_fk_0.avi,fight,fight,0.95,"A physical altercation occurs between two individuals near a parked car, involving grappling and one person falling to the ground before they separate.",1,13031.6,2233.8,10337.0,2170,690,66.8
112,8SWZq5we_fk_1.avi,fight,fight,0.95,A physical altercation occurs near a parked car where one individual is taken down to the ground.,1,12867.4,2173.6,10222.2,2170,684,66.9
113,8VqTmuq4HcI_0.avi,fight,fight,0.99,A person in a blue tank top physically assaults another individual by lifting them up and slamming them onto the ground near a parked car.,1,13567.4,2182.1,10929.5,2170,727,66.5
114,91TniI0y_0.avi,fight,fight,0.95,A person is knocked down to the ground in a public square and remains lying there while others walk around.,1,61426.2,2182.6,58716.4,2170,3853,65.6
115,9ErNHIovPDI_0.avi,fight,fight,0.95,A person in a blue shirt is seen grappling with and pinning another person to the floor of an elevator.,1,13530.8,2214.5,10874.9,2170,728,66.9
116,9U8J4abJGDg_0.avi,fight,non-fight,0.95,"A red car is stopped at an intersection with its door open, and a person stands by the vehicle interacting with others, but no physical violence is observed.",0,25266.0,2205.9,22579.9,2170,1508,66.8
117,a2qLzOu_n0s_0.avi,fight,ERROR,0,,0,66231.1,2187.5,63404.8,2170,4096,64.6
118,a2qLzOu_n0s_1.avi,fight,non-fight,0.9,"The video shows individuals moving around a store counter with one person leaning over, but no physical fighting or aggression is observed.",0,13969.2,2184.0,11311.6,2170,754,66.7
119,a2qLzOu_n0s_2.avi,fight,fight,0.95,A person in a white shirt is seen swinging an object aggressively at someone near the counter throughout the sequence.,1,11461.8,2187.3,8794.0,2170,586,66.6
120,a2qLzOu_n0s_3.avi,fight,fight,0.95,A person in a dark hoodie physically shoves and pushes another individual out of a doorway in a bar setting.,1,14691.9,2180.9,12026.3,2170,800,66.5
121,a2qLzOu_n0s_4.avi,fight,fight,0.95,"A person in a hoodie enters the bar and physically assaults a man at the counter, swinging at him before the victim retreats.",1,15193.1,2185.7,12474.3,2170,830,66.5
122,a7D2i0HTXGM_0.avi,fight,fight,0.95,"A group of people are seen walking initially, then a physical altercation breaks out where individuals are pushing, grabbing, and shoving each other in a chaotic manner.",1,14773.9,2176.9,12140.8,2170,807,66.5
123,a7D2i0HTXGM_1.avi,fight,fight,0.95,"A physical altercation occurs where a person in a black shirt pushes and grapples with a person in a white shirt, knocking them to the ground before separating.",1,15136.2,2180.3,12480.6,2170,833,66.7
124,a7D2i0HTXGM_2.avi,fight,fight,0.95,"A person in dark clothing physically attacks another individual, causing them to fall to the ground while a bystander watches nearby.",1,15545.2,2182.4,12818.5,2170,852,66.5
125,a7gBQaAFEtw_2.avi,fight,non-fight,0.99,A person remains seated at a desk working on a computer throughout the entire sequence with no signs of conflict or aggression.,0,11634.4,2182.5,8918.9,2170,597,66.9
126,a7gBQaAFEtw_4.avi,fight,non-fight,0.9,"A person in white clothing stands in a doorway, slips and falls to the floor, then gets back up.",0,46779.7,2204.9,44034.7,2170,2864,65.0
127,adg5WJ6y_1.avi,fight,non-fight,0.95,"The video shows a group of people standing around a pool table in a room, but there is no physical altercation, pushing, or aggressive behavior observed across the frames.",0,13308.6,2181.1,10630.0,2170,713,67.1
128,aIg9Yb0O7Hg_0.avi,fight,fight,0.95,"Two individuals are engaged in a physical struggle on a couch, involving grappling and rapid movements throughout the sequence.",1,12034.7,2203.8,9386.5,2170,630,67.1
129,aIg9Yb0O7Hg_1.avi,fight,fight,0.95,A physical altercation occurs on a couch where one person appears to be grappling with and pushing another person around.,1,19162.4,2183.7,16515.4,2170,1105,66.9
130,aIg9Yb0O7Hg_2.avi,fight,non-fight,0.95,"The sequence shows a woman sitting on a couch with a child while a man stands nearby, engaging in calm interaction that transitions into a hug, with no signs of physical aggression.",0,12914.6,2183.3,10291.3,2170,690,67.0
131,aIg9Yb0O7Hg_3.avi,fight,fight,0.95,"Two individuals are engaged in a physical struggle in a living room, with one person grappling the other and eventually falling onto the couch.",1,13580.4,2178.4,10981.6,2170,737,67.1
132,aIg9Yb0O7Hg_4.avi,fight,fight,0.95,"A person standing on a couch suddenly lunges or falls onto another person sitting on the couch, initiating a physical struggle that continues for the remainder of the clip.",1,13943.4,2176.2,11341.0,2170,761,67.1
133,aIg9Yb0O7Hg_5.avi,fight,non-fight,0.95,"The sequence shows two people on a couch engaging in intimate behavior, starting with one person leaning over the other and transitioning into cuddling, with no signs of physical aggression or violence.",0,12445.3,2180.3,9860.2,2170,658,66.7
134,aKgSasWRJ2s_0.avi,fight,non-fight,0.95,The crowd remains dense and relatively stationary throughout the sequence with no clear signs of physical altercation or aggressive conflict.,0,14312.0,2192.9,11521.0,2170,768,66.7
135,aKgSasWRJ2s_1.avi,fight,fight,0.95,"A physical altercation involving a group of people is visible in the center of the crowd, with pushing and grappling continuing throughout the sequence.",1,13224.3,2193.7,10572.6,2170,708,67.0
136,aKgSasWRJ2s_2.avi,fight,fight,0.95,"A physical altercation is observed between individuals in the center of the crowd, involving pushing and grappling that persists throughout the sequence.",1,12387.1,2196.7,9702.7,2170,650,67.0
137,aKgSasWRJ2s_3.avi,fight,fight,0.95,A physical confrontation involving multiple individuals and security personnel is observed in a crowded area throughout the video sequence.,1,13884.5,2187.4,11249.9,2170,754,67.0
138,aKK0B4kpKZA_0.avi,fight,fight,0.95,"A customer is seen physically assaulting an employee behind a counter, punching and shoving them repeatedly.",1,14323.9,2206.6,11664.7,2170,780,66.9
139,aKK0B4kpKZA_1.avi,fight,fight,0.95,A physical altercation unfolds where a person in dark clothing aggressively punches or shoves an employee in a white shirt near the store exit.,1,13168.1,2180.8,10479.6,2170,701,66.9
140,AkTZX27QhjE_1.avi,fight,fight,0.95,"A woman in a black jacket is seen dragging a person across the pavement in a series of frames, indicating a physical struggle.",1,13636.2,2178.2,11043.8,2170,739,66.9
141,AkTZX27QhjE_2.avi,fight,fight,0.95,"A group of people are seen grappling and pushing each other, with one individual being knocked to the ground and held down before eventually getting up and walking away.",1,17081.5,2183.6,14390.7,2170,960,66.7
142,AkTZX27QhjE_3.avi,fight,fight,0.95,"A physical altercation unfolds on a city street, showing individuals running, grappling, and one person being knocked to the ground near a police vehicle.",1,13856.5,2182.5,11213.3,2170,751,67.0
143,AkTZX27QhjE_4.avi,fight,fight,0.95,"Two individuals engage in a physical altercation on the sidewalk, with one person grappling and knocking the other to the ground before they separate.",1,17092.6,2212.1,14401.9,2170,963,66.9
144,Am9mUxPTvK4_0.avi,fight,non-fight,0.9,"A group of people are seen standing around and interacting with a black car, appearing to get in and out or move it, without any visible physical altercation or aggressive behavior.",0,27914.2,2173.5,25199.0,2170,1681,66.7
145,Am9mUxPTvK4_1.avi,fight,fight,0.95,A person in a grey jacket is seen grappling with and holding down another individual on the ground near a bush throughout the sequence.,1,11370.9,2186.0,8756.4,2170,586,66.9
146,API3q8TBGu4_0.avi,fight,fight,0.95,"A person is violently pushed or knocked across the floor in the middle of the bar, causing significant motion blur and displacement.",1,13923.6,2192.5,11228.4,2170,748,66.6
147,ar5ns2zW4lY_0.avi,fight,fight,0.95,"Two individuals engage in a physical struggle near a car trunk, involving grabbing, pushing, and grappling in a snowy environment.",1,15308.7,2166.2,12626.9,2170,843,66.8
