indice,archivo,label_real,prediccion,confianza,descripcion,correcto,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
15,0TFi8D8IBg4_1.avi,fight,no_violencia,0.85,"Los niños participan en una actividad física activa y dinámica dentro de un espacio cerrado con sillas alrededor, donde hay contacto físico entre ellos pero sin evidencia clara de agresión o daño intencional.",0,11825.3,919.1,10134.3,3150,499,49.2
16,0vasozvJYvk_0.avi,fight,no_violencia,0.9,"Personas caminando por una acera junto a un carril de tráfico, con algunos individuos observando o interactuando lejosamente cerca del borde sin signos evidentes de agresión.",0,11413.1,919.9,9737.3,3150,480,49.3
17,0_DzLlklZa0_3.avi,fight,no_violencia,0.9,"Las personas se mueven de manera independiente en un espacio cerrado, sin interacciones agresivas ni cambios abruptos en su posición que indiquen altercados.",0,12359.4,915.6,10578.7,3150,522,49.3
18,0_DzLlklZa0_4.avi,fight,violencia,0.85,"Se observa un grupo de personas en lo que parece ser una institución educativa o similar, donde hay interacciones físicas agresivas y movimientos erráticos entre individuos a lo largo del tiempo, incluyendo posibles empujones y reagrupaciones bruscas alrededor de ciertas áreas.",0,10140.1,917.9,8409.6,3150,406,48.3
19,0_DzLlklZa0_5.avi,fight,violencia,0.85,"A lo largo de los fotogramas, se observa una progresión de interacciones físicas agresivas entre individuos en la zona central del recinto,",0,21001.6,915.0,19262.7,3150,946,49.1
20,0_DzLlklZa0_6.avi,fight,violencia,0.95,"Se observan múltiples incidentes de agresión física entre personas, incluyendo empujones y caídas repetidas en diferentes momentos del video.",0,9632.8,920.1,7878.6,3150,389,49.4
21,1dsLuL5Lvbc_0.avi,fight,violencia,0.95,"Una persona se levanta abruptamente de su asiento y golpea al otro individuo, quien cae al suelo en respuesta.",0,11529.0,914.9,9891.6,3150,489,49.4
22,1dsLuL5Lvbc_1.avi,fight,violencia,0.95,"Dos personas se enfrentan físicamente en una habitación; uno empuja al otro contra la pared, quien cae y luego intenta recuperarse mientras el agresor lo golpea repetidamente con sus manos.",0,9750.0,920.0,8118.8,3150,402,49.5
23,1dsLuL5Lvbc_2.avi,fight,violencia,0.95,"Se observa una serie de interacciones agresivas entre personas en un espacio interior, incluyendo empujones y restricciones físicas repetidas a lo largo del tiempo.",0,13536.0,922.7,11924.4,3150,588,49.3
24,1dsLuL5Lvbc_3.avi,fight,violencia,0.9,"Una persona cae al suelo tras ser empujada por otra, quien luego se aleja del lugar de la caída.",0,10072.7,924.3,8441.6,3150,417,49.4
25,1DwRGRND_0.avi,fight,violencia,0.95,"Se observa una progresión de altercados físicos entre personas en uniformes azules y otras figuras, culminando con la detención de individuos por el suelo a medida que aumenta la densidad del grupo.",0,11948.2,924.7,10217.6,3150,504,49.3
26,1DwRGRND_1.avi,fight,violencia,0.95,"Un grupo de personas en uniformes azules interactúa físicamente con intensidad, restringiendo y empujando a un individuo central que no lleva el mismo atuendo; la agresión persiste entre fotogramas sin resolución clara.",0,12843.5,921.0,11112.5,3150,548,49.3
27,1O4KGHbRt3M_0.avi,fight,no_violencia,0.95,"Dos personas están interactuando con monitores en un entorno cerrado, sin evidencia de agresión física o comportamiento violento.",0,9361.0,922.8,7596.2,3150,375,49.4
28,1O4KGHbRt3M_1.avi,fight,violencia,0.9,"Se observa un conflicto físico entre dos personas en el área central del vehículo, con movimientos agresivos y una persona cayendo al suelo durante la interacción.",0,10584.0,918.0,8831.5,3150,437,49.5
29,1O4KGHbRt3M_2.avi,fight,violencia,0.95,"Se observa progresivamente un enfrentamiento físico entre dos personas en el asiento central, con movimientos agresivos y contacto directo que sugiere una pelea a lo largo de los últimos fotogramas.",0,8637.5,920.4,6929.2,3150,343,49.5
30,1O4KGHbRt3M_3.avi,fight,no_violencia,0.8,"Dos personas se encuentran sentadas juntas en el vehículo, con interacciones físicas moderadas pero sin evidencia clara de agresión o violencia directa.",0,9998.5,914.4,8292.9,3150,411,49.6
31,1O4KGHbRt3M_4.avi,fight,violencia,0.95,"Dos personas se agarran y empujan mutuamente en lo que parece ser un conflicto físico dentro de un vehículo, con una persona amenazando llamar a la policía.",0,9489.6,923.2,7704.3,3150,382,49.6
32,1r0Wz04q_0.avi,fight,no_violencia,0.95,"Dos personas permanecen en una tienda de conveniencia sin interactuar agresivamente; uno sostiene un objeto puntual hacia su cabeza y luego lo deja caer, mientras el otro observa desde cerca.",0,11855.9,915.1,10105.9,3150,500,49.5
33,1tU4kxa51vw_1.avi,fight,no_violencia,0.7,"Personas se mueven en un pasillo con algunas interacciones cercanas, pero no hay evidencia clara de golpes o agresiones físicas entre individuos.",0,12565.8,921.8,10924.0,3150,540,49.4
34,1XFiS6Lt_0.avi,fight,violencia,0.9,"Un grupo de personas se reúne inicialmente pacíficamente en un área exterior, pero a medida que avanza el tiempo, comienzan movimientos agresivos y físicos entre algunos individuos, incluyendo empujones y arrastramientos forzados, mientras otros observan o intentan alejarse rápidamente.",0,12321.5,928.8,10650.1,3150,527,49.5
35,1XFiS6Lt_1.avi,fight,violencia,0.95,"Se observa una agresión física entre dos personas en el centro de la imagen, con movimientos erráticos y golpes intercambiados que culminan en uno de ellos cayendo al suelo mientras otros individuos rodean la escena intentando separarlos.",0,13519.3,930.2,11846.3,3150,586,49.5
36,24E0xYYUz44_0.avi,fight,violencia,0.95,"Dos personas se enfrentan agresivamente en un espacio interior con mesas y sillas; uno de ellos es empujado, luego arrastrado por el otro hacia las mesas hasta caerse varias veces mientras continúan la confrontación física.",0,10086.0,934.1,8425.6,3150,418,49.6
37,24E0xYYUz44_1.avi,fight,violencia,95.0,"Dos personas se enfrentan físicamente en un espacio interior con muebles, empujándose y moviéndose erráticamente entre fotogramas; otro individuo observa desde cerca.",0,11368.6,937.0,9719.5,3150,481,49.5
38,24E0xYYUz44_2.avi,fight,violencia,0.95,"Dos personas entran en conflicto físico, con movimientos agresivos y caídas repetidas a lo largo de los fotogramas.",0,10567.3,931.3,8902.5,3150,441,49.5
39,24E0xYYUz44_3.avi,fight,violencia,0.95,"Se observa una agresión física progresiva entre múltiples personas que involucra empujones, arrastramientos y caídas repetidas en un espacio con mesas alrededor de la zona central.",0,11254.3,931.0,9597.1,3150,475,49.5
40,24E0xYYUz44_4.avi,fight,violencia,0.95,"Se observa un conflicto físico entre tres personas en lo que parece ser una cafetería o restaurante; hay empujones, agarres y movimientos aggresivos mientras uno de los individuos cae al suelo.",0,8661.1,932.5,7000.9,3150,347,49.6
41,24E0xYYUz44_5.avi,fight,violencia,0.95,"Dos personas en lo que parece ser un restaurante se enfrentan físicamente con movimientos agresivos y golpes intercambiados a través de los fotogramas, mostrando una progresión clara hacia un conflicto violento.",0,10652.8,929.5,8989.8,3150,445,49.5
42,24E0xYYUz44_6.avi,fight,violencia,0.95,"Se observa un conflicto físico entre varias personas en lo que parece ser una clase, con movimientos agresivos y derribamientos de individuos a medida que avanza el tiempo.",0,11378.3,925.6,9721.3,3150,481,49.5
43,24E0xYYUz44_7.avi,fight,ERROR,0,"Okay, let's see what I need to do here. The user wants me to analyze surveillance images from a video and determine if there's violence based on the progression of events across frames.

First, looking at the context provided: the task is to check for signs like physical altercations (pushing, hitti",0,20884.5,924.3,19233.0,3150,946,49.2
44,2hQMRq06NJs_0.avi,fight,violencia,0.7,"Una persona se mueve erráticamente por el pasillo, interactúa físicamente con otro individuo en varias ocasiones (empujando o agarrándose), y finalmente es retenida contra la pared mientras otros participantes observan.",0,10693.3,932.4,9029.3,3150,446,49.4
45,2sy_eLpH-PI_0.avi,fight,violencia,95.0,"Se observa una progresión de eventos que comienza con personas reunidas alrededor de un individuo en el suelo, seguido por interacciones físicas agresivas entre múltiples participantes y finalmente culminando en la restricción física de varias personas involucradas.",0,20156.6,925.8,18529.5,3150,911,49.2
46,2sy_eLpH-PI_1.avi,fight,violencia,0.95,"Dos personas se enfrentan físicamente, empujándose y golpeándose mutuamente antes de caer al suelo juntas en medio del estacionamiento.",0,10588.4,931.1,8911.3,3150,441,49.5
47,3CQi0ZCCHvc_0.avi,fight,violencia,0.95,"Dos personas entran en una pelea física agresiva, empujándose y golpeándose mutuamente mientras un tercero intenta separarlos; la violencia escalando gradualmente a lo largo de los fotogramas.",0,9791.9,931.5,8144.5,3150,403,49.5
48,3CQi0ZCCHvc_1.avi,fight,violencia,0.95,"En una serie de imágenes en un elevador, se observa a varias personas involucradas en altercados físicos progresivos: empujándose mutuamente, agarrándose y moviéndose erráticamente dentro del espacio restringido.",0,8907.7,921.5,7260.6,3150,359,49.4
49,3CQi0ZCCHvc_2.avi,fight,violencia,0.95,"Dos personas interactúan agresivamente en un ascensor mecánico; una empuja a la otra hacia abajo, provocando que caiga sobre los escalones inferiores.",0,12053.0,926.4,10391.0,3150,512,49.3
50,3kpviz7lAMY_0.avi,fight,violencia,0.95,"Dos personas en traje oscuro interactúan agresivamente al descender escaleras mecánicas; inicialmente mantienen distancia, pero luego uno empuja y agarra a la otra mientras continúan moviéndose juntos de manera errática.",0,9804.9,927.1,8060.0,3150,398,49.4
51,3kpviz7lAMY_1.avi,fight,no_violencia,0.95,"Una persona en uniforme de seguridad observa el interior del ascensor sin interactuar con nadie, manteniendo una postura estática y controlada a lo largo de los fotogramas.",0,12557.9,934.9,10808.6,3150,534,49.4
52,3kpviz7lAMY_2.avi,fight,no_violencia,0.95,"Personas caminando individualmente por un pasillo interior con escaleras, sin interacciones agresivas ni caídas observadas.",0,7310.4,927.7,5607.0,3150,278,49.6
53,3kpviz7lAMY_3.avi,fight,no_violencia,0.95,Una persona se desplaza por las escaleras en movimiento constante sin interacciones agresivas ni caídas observables.,0,11434.9,924.6,9731.9,3150,481,49.4
54,3kpviz7lAMY_4.avi,fight,no_violencia,0.95,"Una persona se desplaza de manera constante por las escaleras, sin interacciones ni movimientos agresivos observables entre los fotogramas.",0,8446.3,933.9,6732.3,3150,333,49.5
55,3OKArbzg1uc_0.avi,fight,violencia,95.0,"Se observa una progresión de agresiones físicas entre dos personas en el centro del vagón, con movimientos erráticos y reacciones bruscas por parte de los pasajeros circundantes.",0,14456.8,934.3,12649.6,3150,623,49.3
56,3OKArbzg1uc_1.avi,fight,violencia,0.85,"Se observa un conflicto físico entre dos personas en el metro, con múltiples interacciones agresivas y movimientos erráticos que involucran empujones y agarres; la situación escaló rápidamente al punto de que varios pasajeros intentaron separarlos o contener a los implicados.",0,12167.8,928.5,10357.6,3150,511,49.3
57,3OKArbzg1uc_2.avi,fight,no_violencia,0.9,Una persona se agacha repetidamente hacia adelante en su asiento sin interactuar físicamente con otros individuos presentes.,0,9039.0,930.3,7256.4,3150,359,49.5
58,3OKArbzg1uc_3.avi,fight,violencia,0.95,"Dos personas en un elevador se golpean y empujan mutuamente de manera agresiva durante todo el video, sin mostrar signos de detenerse o resolver la situación.",0,9355.0,922.8,7528.1,3150,372,49.4
59,3OKArbzg1uc_4.avi,fight,violencia,0.95,"Dos personas se agarran y empujan mutuamente mientras bajan por una escalera mecánica, con movimientos erráticos que sugieren un conflicto físico continuo a lo largo de los fotogramas.",0,13346.8,925.2,11569.0,3150,571,49.4
60,3SS0E4SmTk8_0.avi,fight,no_violencia,0.6,"Dos personas interactúan de manera cercana y con gestos agresivos en un área pavimentada, mostrando movimientos erráticos que sugieren una discusión intensa pero sin evidencia clara de golpes o derribamientos.",0,9203.4,931.2,7436.9,3150,368,49.5
61,3SS0E4SmTk8_1.avi,fight,no_violencia,0.95,"Dos personas interactúan cerca de una columna en un área con marcas amarillas, manteniendo posiciones estables sin movimientos agresivos o contactos físicos violentos.",0,9736.4,921.5,8000.5,3150,396,49.5
62,3Vw7MoNBgx4_0.avi,fight,violencia,0.9,"A lo largo de los fotogramas, se observa un aumento en la actividad y agresividad entre las personas presentes hasta que finalmente uno de ellos es derribado al suelo por otro individuo.",0,19080.8,1018.5,17206.3,3150,848,49.3
63,4HH7yMU8y9A_0.avi,fight,violencia,0.95,"Tres personas en un elevador muestran interacciones físicas agresivas, incluyendo empujones y movimientos erráticos entre ellos a lo largo de varios fotogramas.",0,10768.9,933.9,8988.9,3150,445,49.5
64,4HH7yMU8y9A_1.avi,fight,ERROR,0,"Okay, let's see what I need to do here. The user wants me to act as a security analyst reviewing surveillance images from a video in chronological order (t=1 is the oldest). My job is to analyze the progression of events across these frames and determine if there's any violence based on specific sig",0,20943.4,935.3,19208.5,3150,946,49.2
65,4RqDG4I4iAk_0.avi,fight,violencia,0.95,"Se observa un conflicto físico escalante entre dos personas en el centro de la sala, con movimientos agresivos y reacciones del público circundante a lo largo de los fotogramas.",0,8168.1,928.4,6371.4,3150,316,49.6
66,4RqDG4I4iAk_1.avi,fight,no_violencia,0.95,"Personas interactuando y moviéndose en un café, sin evidencia de agresión física o altercados significativos.",0,10166.9,927.2,8418.2,3150,417,49.5
67,4RqDG4I4iAk_2.avi,fight,violencia,0.95,"Se observa una pelea progresiva entre varias personas en un espacio interior, con movimientos agresivos como empujones y golpes repetidos a lo largo de los fotogramas cronológicos.",0,12218.4,931.9,10432.7,3150,516,49.5
68,4RqDG4I4iAk_3.avi,fight,violencia,0.95,"Dos personas entran en conflicto físico, con un individuo empujando al otro hacia una mesa y posteriormente cayendo al suelo debido a la agresión; el enfrentamiento persiste con gestos amenazantes hasta que finalmente se separan.",0,13059.0,925.9,11292.0,3150,558,49.4
69,4RqDG4I4iAk_4.avi,fight,violencia,0.95,"Se observa una progresión de interacciones agresivas entre tres personas, iniciando con empujones y movimientos erráticos que escalan a golpes directos y un individuo derribado en el suelo por otros dos.",0,11219.2,930.7,9474.6,3150,470,49.6
70,4RqDG4I4iAk_5.avi,fight,no_violencia,0.8,"Las personas se mueven alrededor de las mesas en lo que parece ser un restaurante o bar, con interacciones sociales normales y sin signos evidentes de agresión física.",0,11256.5,930.7,9505.5,3150,471,49.6
71,4RqDG4I4iAk_6.avi,fight,violencia,0.95,Una serie de confrontaciones físicas escalando en intensidad entre individuos culminando con uno arrojado sobre otro cerca de una mesa central mientras otros clientes permanecen indiferentes.,0,12626.1,927.9,10872.8,3150,538,49.5
72,4RqDG4I4iAk_7.avi,fight,violencia,0.95,"Dos personas se enfrentan físicamente en una mesa central, empujándose y golpeándose mutuamente a lo largo de múltiples fotogramas mientras otros observadores permanecen sentados.",0,11902.7,929.3,10157.3,3150,503,49.5
73,4RqDG4I4iAk_8.avi,fight,violencia,0.95,"Se observa una interacción física agresiva entre dos personas que culmina en la restricción de uno por otro, con movimientos erráticos y objetos dispersos alrededor.",0,8670.0,929.0,6912.2,3150,342,49.5
74,4yTlGiDoxBo_0.avi,fight,violencia,0.9,"Se observa una multitud en constante movimiento agresivo, con personas empujándose y reaccionando de manera errática entre fotogramas consecutivos.",0,12079.4,934.4,10338.8,3150,510,49.3
75,4yTlGiDoxBo_1.avi,fight,violencia,0.95,"Una multitud se agrega repentinamente alrededor de un conflicto en el área del bar, con múltiples interacciones físicas agresivas entre personas que incluyen empujones y caídas repetidas a lo largo de los fotogramas.",0,13494.2,927.7,11764.0,3150,580,49.3
76,4yTlGiDoxBo_2.avi,fight,no_violencia,0.95,"Personas se mueven en un área de entrada/salida, algunas empujan o jalan entre sí sin agresión evidente; no hay caídas ni conflictos escalantes a lo largo del tiempo.",0,18558.9,934.9,16809.6,3150,828,49.3
77,4yTlGiDoxBo_3.avi,fight,violencia,0.8,"Una multitud se reúne alrededor de una persona central en lo que parece ser un conflicto físico, con movimientos agresivos y contacto cercano entre individuos a través de los fotogramas.",0,11833.5,924.6,10081.1,3150,498,49.4
78,4yTlGiDoxBo_4.avi,fight,violencia,0.95,"Se observan múltiples interacciones agresivas entre personas, incluyendo empujones y agarres repetidos en un espacio cerrado con luces tenues.",0,8194.2,938.5,6449.7,3150,319,49.5
79,4yTlGiDoxBo_5.avi,fight,violencia,0.75,"Se observa una interacción física agresiva entre dos personas en el centro de la imagen, con movimientos erráticos y reacciones de otros individuos alrededor que sugieren un conflicto escalante.",0,15625.2,936.1,13888.5,3150,684,49.2
80,4yzwSsis_0.avi,fight,violencia,0.95,"Se observa una serie de interacciones agresivas entre personas en uniformes azules y otra persona vestida con 衣服，incluyendo empujones, agarres y movimientos erráticos que culminan en la derribo de una persona al suelo por parte de uno de los individuos en azul.",0,12841.1,933.6,11155.9,3150,552,49.5
81,5QqDgtwEQsI_0.avi,fight,violencia,0.95,"Dos personas se acercan, empujan y golpean entre sí en una escalada de agresión visible a lo largo de los fotogramas, culminando con uno de ellos cayendo al suelo.",0,14526.8,932.8,12790.0,3150,632,49.4
82,6Dej3-k3MRE_0.avi,fight,violencia,0.9,"A lo largo de los fotogramas se observa un aumento en la agresividad entre personas, comenzando con empujones y movimientos erráticos que escalan a una pelea física visible alrededor del ascensor central hacia el final del video.",0,12413.5,979.0,10542.7,3150,520,49.3
83,6Dej3-k3MRE_1.avi,fight,no_violencia,0.95,"Una persona cae al suelo cerca de una escalera mecánica, mientras otros individuos observan y algunos se acercan para ayudar antes de dispersarse nuevamente.",0,12339.0,1020.9,10422.4,3150,514,49.3
84,6Dej3-k3MRE_2.avi,fight,violencia,0.95,"Se observa una progresión de agresiones físicas entre personas, incluyendo empujones y caídas en escaleras durante varios fotogramas.",0,11681.0,1100.7,9685.6,3150,478,49.4
85,6Dej3-k3MRE_3.avi,fight,violencia,0.9,"Se observa a un individuo en rojo empujando violentamente a otra persona vestida de rosa, quien posteriormente cae al suelo y se recupera lentamente mientras otros transeúntes continúan moviéndose por el área.",0,10391.5,1127.9,8352.3,3150,413,49.4
86,6Dej3-k3MRE_4.avi,fight,no_violencia,0.7,"Se observa un individuo cayendo en las escaleras de una estación subterránea, con reacciones minimas y dispersión generalizada sin agresiones directas o conflictos evidentes entre personas.",0,14393.4,1125.0,12346.9,3150,608,49.2
87,6Dej3-k3MRE_5.avi,fight,no_violencia,0.95,"Las imágenes muestran un flujo constante de personas en una estación subterránea, con movimientos normales y sin interacciones agresivas o conflictos evidentes entre individuos.",0,13656.1,1045.0,11708.1,3150,577,49.3
88,6mrIIcAQ2fI_0.avi,fight,violencia,0.75,"Dos personas interactúan agresivamente cerca de un vehículo en la calle; inicialmente caminan juntas, luego una empuja a la otra y se separan bruscamente.",0,11864.1,928.3,10144.2,3150,501,49.4
89,6mrIIcAQ2fI_2.avi,fight,no_violencia,0.95,"Las imágenes muestran un estacionamiento subterráneo con vehículos estáticos y sin actividad humana significativa, lo que indica ausencia de eventos violentos.",0,8731.0,928.9,6991.6,3150,347,49.6
90,6mrIIcAQ2fI_3.avi,fight,violencia,0.95,"Una persona se aproxima agresivamente a un vehículo, golpeando repetidamente la ventanilla del conductor con una mano libre mientras el ocupante intenta defenderse.",0,8582.5,928.1,6874.5,3150,341,49.6
91,6TDF_12.avi,fight,violencia,0.8,"Se observa un incremento en movimientos erráticos y agresivos entre personas sentadas y de pie a lo largo del tiempo, culminando con al menos una persona derribada sobre el suelo.",0,11812.7,928.1,9959.6,3150,493,49.5
92,6TDF_13.avi,fight,violencia,0.7,"Se observa un grupo de personas en lo que parece ser una sala con mesas y sillas, donde hay movimientos agresivos entre individuos; algunos parecen estar empujándose o interactuando físicamente de manera intensa.",0,11569.8,924.5,9686.9,3150,480,49.6
93,6TDF_14.avi,fight,violencia,0.95,"Se observa un conflicto físico escalante en el centro de la sala con personas empujándose y agarrándose, seguido por movimientos erráticos y caídas entre individuos mientras una multitud se concentra alrededor del área conflictiva.",0,9720.6,926.7,7858.2,3150,390,49.6
94,6TDF_15.avi,fight,no_violencia,0.95,"Las imágenes muestran un ambiente de casino con personas moviéndose entre mesas y bancos, sin evidencia clara de altercados o comportamientos agresivos.",0,12673.8,918.2,10827.4,3150,536,49.5
95,6TDF_27.avi,fight,violencia,0.95,"Se observa una discusión intensa entre dos personas que culmina en un enfrentamiento físico, con empujones y agresiones directas mientras otros individuos presencian la situación.",0,12935.9,931.4,11127.5,3150,551,49.5
96,7LnoFKSl2rs_0.avi,fight,violencia,0.85,"Una persona es empujada hacia las puertas del ascensor por otra, quien luego cae al suelo intentando evitar el impacto y permanece en el piso durante varios fotogramas.",0,17109.2,932.7,15399.7,3150,761,49.4
97,7qtRgyFsk3s_0.avi,fight,violencia,0.95,"Se observa un conflicto físico entre personas en el área de estacionamiento, con movimientos agresivos y una persona cayendo al suelo.",0,10751.8,933.9,9093.2,3150,451,49.6
98,7qtRgyFsk3s_1.avi,fight,violencia,0.9,"Se observa un individuo caído en el suelo con movimientos erráticos y otra persona acercándose a él, seguido de interacciones físicas entre varias personas que sugieren una posible agresión o altercado.",0,10262.7,925.2,8617.0,3150,427,49.6
99,7R1m3V8C30g_0.avi,fight,violencia,0.85,"Inicialmente se observa una interacción verbal entre dos personas en un entorno laboral, que progresivamente escaló hacia un enfrentamiento físico con empujones y agresiones directas.",0,11689.2,928.9,9888.5,3150,490,49.6
100,7R1m3V8C30g_1.avi,fight,violencia,0.9,"Dos individuos en la parte central de la sala se enfrentan físicamente, con movimientos agresivos y empujones repetidos entre ellos mientras otros observadores permanecen sentados.",0,9996.6,935.7,8207.8,3150,407,49.6
101,7R1m3V8C30g_2.avi,fight,violencia,0.95,"Una pelea física entre varios individuos en un espacio cerrado, con empujones y agresiones visibles a lo largo de los fotogramas.",0,9315.2,932.9,7524.7,3150,373,49.6
102,7Xe6eysGKeU_0.avi,fight,violencia,0.95,"Se observa una progresión de agresiones físicas entre personas en rojo y negro dentro del establecimiento; incluye empujones, jalones bruscos y caídas forzadas a lo largo de los fotogramas.",0,12661.2,920.9,10797.8,3150,533,49.4
103,88ndrvAZpE8_0.avi,fight,violencia,0.95,"Se observa un grupo de personas que inicialmente caminan juntas cerca de vehículos estacionados, luego se aproximan y empiezan a empujarse mutuamente con movimientos agresivos en los últimos segundos del video.",0,10535.4,923.6,8782.7,3150,434,49.4
104,88ndrvAZpE8_1.avi,fight,violencia,0.95,"Dos personas se empujan y golpean repetidamente cerca de un vehículo en múltiples fotogramas, mostrando movimientos agresivos que indican una pelea física progresiva.",0,10188.7,932.3,8439.5,3150,418,49.5
105,89UQqPuR4Q4_0.avi,fight,violencia,0.95,"Se observa una progresión de agresiones físicas entre varias personas, comenzando con movimientos erráticos y culminando en un enfrentamiento físico intenso cerca de vehículos estacionados.",0,11301.7,926.2,9547.5,3150,473,49.5
106,8bEO4LGr_0.avi,fight,no_violencia,0.95,"Una multitud de personas camina por la calle en un entorno comercial, interactuando casualmente sin signos evidentes de agresión o conflictos físicos.",0,8308.8,935.3,6607.2,3150,328,49.6
107,8mxsp2RTU6M_0.avi,fight,violencia,0.95,"Se observa una serie de interacciones agresivas entre personas en un pasillo, incluyendo empujones contra paredes y puertas elevadoras, luchas físicas con agarre mutuo y movimientos erráticos que sugieren conflictos violentos.",0,11639.8,934.9,9948.1,3150,491,49.4
108,8pKKdS7rhXo_0.avi,fight,violencia,0.85,"Se observa una progresión de agresiones físicas entre un oficial de prisiones y un recluso en traje rojo, con movimientos erráticos, empujones y caídas repetidas a lo largo del tiempo.",0,9818.0,930.0,8094.3,3150,400,49.4
109,8pKKdS7rhXo_1.avi,fight,violencia,0.95,"Un oficial de prisiones es atacado repetidamente por un recluso en una sala del centro correccional, con múltiples intentos de agresión física y resistencia durante varios minutos.",0,10130.3,926.8,8403.8,3150,415,49.4
110,8pKKdS7rhXo_2.avi,fight,violencia,0.95,"Se observa una progresión de eventos donde un oficial del centro correccional es atacado por un recluso, con múltiples oficiales intentando contener la agresión y detener al infractor en diferentes momentos a lo largo de los fotogramas.",0,11868.0,936.3,10126.4,3150,501,49.5
111,8SWZq5we_fk_0.avi,fight,no_violencia,0.95,Las personas se mueven independientemente en el área de estacionamiento sin interacciones físicas agresivas o signos evidentes de violencia a través de los fotogramas.,0,10514.2,925.4,8782.1,3150,435,49.5
112,8SWZq5we_fk_1.avi,fight,violencia,0.95,"Dos personas entran en contacto físico agresivo cerca de un vehículo, lo que culmina con una persona cayendo al suelo a partir del t=25/30.",0,12205.0,930.8,10485.1,3150,518,49.4
113,8VqTmuq4HcI_0.avi,fight,violencia,0.95,"Dos personas en camisetas azules interactúan físicamente cerca de un vehículo, culminando con una caída dramática hacia el suelo.",0,10712.4,934.0,8991.9,3150,444,49.4
