indice,archivo,label_real,prediccion,confianza,descripcion,correcto,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
14,0NWz-01A2yk_1.avi,fight,non-fight,0.95,People remain seated calmly in a room throughout all frames without signs of aggression or conflict.,0,34109.9,108.1,32873.3,491,1746,53.1
15,0TFi8D8IBg4_1.avi,fight,fight,0.75,"Two individuals exhibit escalating proximity and aggressive movements (e.g., pushing/grabbing) across frames t=12-16, prompting a crowd to gather around them.",1,11509.6,108.5,10883.9,491,584,53.7
16,0vasozvJYvk_0.avi,fight,non-fight,0.95,People are walking in an orderly manner with no signs of violence.,0,9508.5,108.6,8906.3,491,479,53.8
17,0_DzLlklZa0_3.avi,fight,fight,0.75,"Across multiple frames, individuals exhibit pushing behavior followed by erratic movements suggesting escalating conflict.",1,12809.8,107.1,12099.6,491,649,53.6
18,0_DzLlklZa0_4.avi,fight,non-fight,0.6,"Crowd movement and interactions evolve gradually across frames, with no clear signs of physical aggression or conflict escalation.",0,8011.2,106.9,7206.3,491,381,52.9
19,0_DzLlklZa0_5.avi,fight,non-fight,0.95,The frames show people moving around calmly without any signs of aggression or conflict.,0,6375.1,110.1,5559.3,491,306,55.0
20,0_DzLlklZa0_6.avi,fight,fight,0.8,Multiple people are seen pushing and grabbing each other across frames.,1,10278.0,109.6,9079.7,491,504,55.5
21,1dsLuL5Lvbc_0.avi,fight,fight,0.95,"Two individuals escalate their interaction with aggressive movements, culminating in a struggle where one pushes the other down onto furniture.",1,7731.2,108.4,6848.0,491,378,55.2
22,1dsLuL5Lvbc_1.avi,fight,fight,0.85,"A chaotic scene unfolds with erratic movement, people converging near boxes and sudden falls indicating aggressive interactions.",1,7134.1,110.5,6248.5,491,345,55.2
23,1dsLuL5Lvbc_2.avi,fight,fight,0.95,"A physical altercation escalates across frames, starting with individuals moving towards each other near boxes and culminating in aggressive pushing, grabbing objects (sticks), hitting actions leading to one person falling down.",1,7718.4,109.2,6769.0,491,372,55.0
24,1dsLuL5Lvbc_3.avi,fight,fight,0.95,Two individuals escalate from standing near each other to a physical struggle involving pushing and grabbing over multiple frames.,1,7779.7,111.4,6906.7,491,377,54.6
25,1DwRGRND_0.avi,fight,fight,0.95,"A chaotic progression where individuals cluster tightly, exhibit erratic movements and sudden aggressive interactions culminating in scattered dispersal by t=24.",1,8091.4,107.0,7103.7,491,391,55.0
26,1DwRGRND_1.avi,fight,fight,0.85,"The crowd gradually gathers around specific areas with increasing agitation by t=14 (frame 13), culminating in visible falls and clustered movements suggesting physical altercations.",1,8900.3,108.1,7813.7,491,433,55.4
27,1O4KGHbRt3M_0.avi,fight,fight,0.95,Multiple individuals are seen pushing each other aggressively in successive frames.,1,7526.4,109.5,6645.7,491,364,54.8
28,1O4KGHbRt3M_1.avi,fight,non-fight,0.9,A crowd gathers around a person lying on the floor near furniture in later frames; no aggressive interactions are observed across the sequence.,0,7492.0,111.9,6617.7,491,363,54.9
29,1O4KGHbRt3M_2.avi,fight,fight,0.95,"Two individuals engage in physical confrontation near an elevator entrance as others gather around, escalating into aggressive movements by t=6.",1,10412.2,111.9,9208.7,491,508,55.2
30,1O4KGHbRt3M_3.avi,fight,fight,0.98,Two people escalate from standing close to aggressively grappling in a physical altercation across frames.,1,5017.1,111.4,4299.9,491,237,55.1
31,1O4KGHbRt3M_4.avi,fight,fight,0.75,Crowd gathers intensely around a central area with erratic movements and possible escalation of tension.,1,7606.2,99.3,6704.4,491,367,54.7
32,1r0Wz04q_0.avi,fight,fight,0.85,"Two men engage physically starting at t=7, escalating into a fight where one person is pushed down by another in red shirt between frames 12-14.",1,9235.2,109.4,8186.5,491,449,54.8
33,1tU4kxa51vw_1.avi,fight,fight,0.95,Two individuals escalate their proximity and engage in aggressive contact leading up to a full-blown fight.,1,7585.7,105.0,6685.7,491,368,55.0
34,1XFiS6Lt_0.avi,fight,fight,0.95,"A group transitions from synchronized activity into aggressive physical confrontations, with individuals pushing and grabbing each other while others fall.",1,7426.4,112.0,6396.9,491,356,55.7
35,1XFiS6Lt_1.avi,fight,fight,0.95,Two individuals engage in aggressive physical contact that escalates into chaos involving more people by t=10.,1,6948.4,111.8,6119.0,491,335,54.7
36,24E0xYYUz44_0.avi,fight,fight,0.95,Two men engage in escalating physical altercations involving pushing and grabbing while bystanders gather around the conflict.,1,10499.7,102.7,9420.8,491,517,54.9
37,24E0xYYUz44_1.avi,fight,fight,0.95,People start moving towards each other aggressively and begin pushing/grabbing one another in a chaotic manner.,1,7267.7,112.3,6326.6,491,350,55.3
38,24E0xYYUz44_2.avi,fight,fight,0.9,A person is suddenly thrown onto the ground near an explosive firework display while others react with shock and rush towards them.,1,50779.5,112.2,47918.3,491,2520,52.6
39,24E0xYYUz44_3.avi,fight,fight,0.9,Multiple individuals engage in aggressive pushing and shoving across frames leading to a physical altercation.,1,12484.4,108.9,11812.4,491,634,53.7
40,24E0xYYUz44_4.avi,fight,fight,0.95,"Multiple individuals show increased erratic movements, particularly around t=4 where two figures appear engaged in pushing each other near the center of the frame.",1,8935.3,108.6,8389.7,491,451,53.8
41,24E0xYYUz44_5.avi,fight,fight,0.95,Two individuals engage in an aggressive physical confrontation involving grabbing and pushing each other.,1,7039.5,108.4,6526.5,491,351,53.8
42,24E0xYYUz44_6.avi,fight,fight,0.9,"People initially standing in lines begin pushing and shoving each other, culminating in physical confrontations with individuals falling to the ground.",1,7403.2,109.9,6885.5,491,370,53.7
43,24E0xYYUz44_7.avi,fight,non-fight,0.95,Individuals are seen walking and interacting calmly across frames without any aggressive or violent behavior.,0,7963.7,108.3,7427.3,491,399,53.7
44,2hQMRq06NJs_0.avi,fight,fight,0.85,A physical altercation escalates across frames with individuals pushing and grabbing each other while a crowd gathers around the conflict.,1,11194.3,106.6,10593.0,491,569,53.7
45,2sy_eLpH-PI_0.avi,fight,fight,0.95,"Two individuals engage in escalating physical aggression involving grabbing, shoving, and grappling before one person falls backward due to forceful interaction.",1,7271.9,107.7,6778.4,491,364,53.7
46,2sy_eLpH-PI_1.avi,fight,fight,0.95,"Multiple individuals are seen pushing, grabbing each other across consecutive frames with erratic movements indicating escalating conflict.",1,9867.3,108.4,9312.3,491,499,53.6
47,3CQi0ZCCHvc_0.avi,fight,fight,0.85,"Two individuals escalate from casual proximity into a violent confrontation involving pushing, grabbing, and punching.",1,5560.5,107.5,5114.3,491,275,53.8
48,3CQi0ZCCHvc_1.avi,fight,fight,0.85,A group gathers in an indoor space; individuals exhibit erratic movements and physical altercations escalate as one person falls to the ground.,1,9517.9,108.2,8985.5,491,482,53.6
49,3CQi0ZCCHvc_2.avi,fight,fight,0.95,"Two individuals engage physically, resulting in one person being grabbed and subsequently falling to the ground while others gather around.",1,6178.4,108.0,5670.7,491,305,53.8
50,3kpviz7lAMY_0.avi,fight,fight,0.95,Multiple individuals are seen pushing each other aggressively across frames.,1,11658.9,109.5,11023.7,491,590,53.5
51,3kpviz7lAMY_1.avi,fight,fight,0.95,"Multiple individuals are engaged in physical altercations across frames, with aggressive movements and pushing evident between t=3 to t=7.",1,7455.5,108.5,6955.8,491,373,53.6
52,3kpviz7lAMY_2.avi,fight,fight,0.95,"Two people escalate their confrontation, culminating in one person being pushed against a wall followed by both falling onto each other.",1,7799.7,108.8,7274.9,491,391,53.7
53,3kpviz7lAMY_3.avi,fight,fight,0.95,"Multiple individuals are seen pushing, grabbing each other across consecutive frames with erratic movements indicating escalating conflict.",1,5147.2,108.2,4668.2,491,251,53.8
54,3kpviz7lAMY_4.avi,fight,fight,0.95,"Two individuals approach each other aggressively, making sudden movements and close proximity that suggests an altercation occurs between frames.",1,6994.7,109.2,6464.4,491,347,53.7
55,3OKArbzg1uc_0.avi,fight,fight,0.9,"Individuals engage in aggressive interactions, culminating in physical confrontations with others gathered around the conflict.",1,7788.7,107.3,7223.9,491,388,53.7
56,3OKArbzg1uc_1.avi,fight,fight,0.95,"A crowd gathers around an exit area as people abruptly stand up and rush through doors, showing erratic movements indicative of a conflict.",1,8709.0,108.4,8105.3,491,436,53.8
57,3OKArbzg1uc_2.avi,fight,fight,0.75,"Two individuals escalate from tense proximity to violent collision across frames t=8-t=9, culminating in aggressive interaction by frame t=10.",1,6009.9,108.9,5496.2,491,296,53.9
58,3OKArbzg1uc_3.avi,fight,fight,0.95,"A person is pushed and falls near the center of the room, with others gathering closely in response.",1,7183.0,108.6,6606.9,491,356,53.9
59,3OKArbzg1uc_4.avi,fight,fight,0.9,"A group gathers around two individuals who appear to be pushing each other aggressively, followed by chaotic movement as others react.",1,9610.0,107.9,8981.8,491,483,53.8
60,3SS0E4SmTk8_0.avi,fight,fight,0.9,"The frames show a gradual escalation of tension culminating in overt physical conflict, with people pushing each other aggressively before engaging directly.",1,8894.9,108.9,8263.2,491,444,53.7
61,3SS0E4SmTk8_1.avi,fight,non-fight,0.9,Individuals are walking through a hallway in orderly fashion without aggressive interactions or sudden movements.,0,7085.5,108.0,6553.4,491,352,53.7
62,3Vw7MoNBgx4_0.avi,fight,non-fight,0.95,"Individuals move calmly through an outdoor area, gathering near a building entrance but showing no signs of aggression or conflict.",0,7589.7,108.5,7086.4,491,380,53.6
63,4HH7yMU8y9A_0.avi,fight,non-fight,0.95,People work independently at desks without any signs of conflict across the frames.,0,7174.4,108.0,6668.2,491,358,53.7
64,4HH7yMU8y9A_1.avi,fight,non-fight,0.95,"People move through the area in groups, with increasing crowd density but no signs of physical aggression or conflict.",0,8893.0,108.6,8286.8,491,445,53.7
65,4RqDG4I4iAk_0.avi,fight,non-fight,0.95,People move independently through a crowded area without physical contact or signs of conflict.,0,7745.8,107.7,7192.5,491,386,53.7
66,4RqDG4I4iAk_1.avi,fight,non-fight,0.6,"A person appears on the ground in frame t=3, surrounded by others who gather around without visible aggressive interactions.",0,11977.1,107.7,11325.9,491,607,53.6
67,4RqDG4I4iAk_2.avi,fight,fight,0.95,"Multiple individuals are seen pushing and grabbing each other across consecutive frames, indicating a physical altercation escalating over time.",1,11257.0,106.6,10623.0,491,570,53.7
68,4RqDG4I4iAk_3.avi,fight,fight,0.95,Multiple individuals are seen pushing each other aggressively across frames.,1,5444.2,109.0,4976.1,491,268,53.9
69,4RqDG4I4iAk_4.avi,fight,fight,0.95,"Multiple individuals are seen pushing and grabbing each other in successive frames, indicating a physical altercation.",1,8725.6,109.0,8112.5,491,436,53.7
70,4RqDG4I4iAk_5.avi,fight,fight,0.85,"Across frames t=1-10, there is a progression from casual movement and spacing among people to increased crowding in specific areas (t=6 onwards), with signs of aggressive interactions such as pushing or shoving becoming more frequent towards the end.",1,9958.5,110.0,9324.9,491,501,53.7
71,4RqDG4I4iAk_6.avi,fight,non-fight,0.9,People walk in the same direction without any aggressive interactions or sudden movements.,0,9364.7,109.0,8690.6,491,467,53.7
72,4RqDG4I4iAk_7.avi,fight,fight,0.95,Multiple individuals are seen pushing each other aggressively across consecutive frames.,1,7049.5,108.9,6458.9,491,347,53.7
73,4RqDG4I4iAk_8.avi,fight,fight,0.95,Multiple individuals are seen pushing each other aggressively across frames.,1,10378.2,106.9,9718.2,491,522,53.7
74,4yTlGiDoxBo_0.avi,fight,fight,0.95,Two individuals engage aggressively with physical contact while others gather around.,1,7219.1,108.0,6670.5,491,359,53.8
75,4yTlGiDoxBo_1.avi,fight,fight,0.95,"A group confrontation escalates into a physical altercation with individuals grabbing each other, falling to the ground across multiple frames.",1,5364.1,106.9,4830.8,491,260,53.8
76,4yTlGiDoxBo_2.avi,fight,fight,0.85,"Across frames, individuals move closer and engage in physical contact such as pushing or grabbing hands before one person appears to fall.",1,17258.7,107.7,16416.5,491,880,53.6
77,4yTlGiDoxBo_3.avi,fight,fight,0.95,"People start moving erratically, then begin physically interacting with aggressive movements leading to some being pushed down.",1,6148.8,107.6,5598.8,491,301,53.8
78,4yTlGiDoxBo_4.avi,fight,fight,0.95,"A group of three people initially standing calmly in the center suddenly engage in a physical altercation, with one person grabbing another aggressively while others gather closely to watch.",1,7853.1,109.3,7214.1,491,388,53.8
79,4yTlGiDoxBo_5.avi,fight,fight,0.8,"A man grabs another individual's arm, suggesting potential conflict.",1,9227.2,109.9,8578.6,491,461,53.7
80,4yzwSsis_0.avi,fight,fight,0.95,"Two individuals escalate their interaction into a physical altercation, culminating in aggressive movements and direct confrontation.",1,7460.9,107.6,6938.6,491,373,53.8
81,5QqDgtwEQsI_0.avi,fight,fight,0.75,"A group gathers around a person in distress starting at t=6, with erratic movements and escalating chaos from t=12 onwards suggesting an ongoing conflict.",1,12086.8,106.8,11428.8,491,614,53.7
82,6Dej3-k3MRE_0.avi,fight,non-fight,0.95,No visible signs of aggression or conflict; individuals appear to be moving calmly and independently.,0,6885.9,107.6,6294.7,491,339,53.9
83,6Dej3-k3MRE_1.avi,fight,non-fight,0.95,"Students remain seated calmly in classrooms across frames, showing no signs of physical conflict or erratic behavior.",0,10170.2,108.7,9519.7,491,512,53.8
84,6Dej3-k3MRE_2.avi,fight,non-fight,0.95,People appear to engage in routine activities without aggressive movements or physical confrontations across frames.,0,20633.1,106.9,19575.2,491,1048,53.5
85,6Dej3-k3MRE_3.avi,fight,fight,0.9,"The footage shows escalating tension starting at t=7 with aggressive movements among individuals seated together (t=8-12), culminating in overt physical conflict involving multiple people gathered around tables by t=53.",1,8768.0,108.7,8132.7,491,437,53.7
86,6Dej3-k3MRE_4.avi,fight,non-fight,0.85,A crowd gathers around a person on the floor after what appears to be accidental contact during dancing or movement in an event hall.,0,14483.0,106.7,13593.9,491,728,53.6
87,6Dej3-k3MRE_5.avi,fight,fight,0.95,Two individuals escalate from tense interaction to physical aggression culminating in one person being knocked down by another,1,9895.9,107.0,9219.2,491,495,53.7
88,6mrIIcAQ2fI_0.avi,fight,fight,0.95,Two people escalate from tense proximity to aggressive physical confrontation involving pushing and grappling across frames.,1,7731.5,107.8,7187.6,491,386,53.7
89,6mrIIcAQ2fI_2.avi,fight,fight,0.85,"Two people engage physically, one grabs another's arm and pushes against an obstacle while holding something; a third person appears startled by the situation before it concludes with both individuals standing apart.",1,7263.7,109.1,6673.1,491,358,53.6
90,6mrIIcAQ2fI_3.avi,fight,fight,0.95,"Multiple people engage in aggressive interactions, including pushing and grabbing each other across frames.",1,9207.5,107.0,8542.0,491,458,53.6
91,6TDF_12.avi,fight,fight,0.95,"People are seen pushing and grabbing each other, with increasing crowd density around conflicts as the video progresses.",1,8928.0,108.4,8220.7,491,442,53.8
92,6TDF_13.avi,fight,non-fight,0.95,Individuals move independently across frames with no signs of aggression or conflict.,0,6932.7,107.7,6367.7,491,342,53.7
93,6TDF_14.avi,fight,non-fight,0.9,People are moving in dense crowds without signs of physical aggression or conflict across frames.,0,7550.0,107.9,6925.1,491,372,53.7
94,6TDF_15.avi,fight,non-fight,0.9,Individuals move calmly through a corridor with no signs of physical conflict or erratic behavior between consecutive frames.,0,6698.5,107.9,6134.2,491,330,53.8
95,6TDF_27.avi,fight,fight,0.95,"A group of people initially gathers and moves erratically towards each other before escalating into physical aggression where individuals push or grab one another, culminating in someone falling to the ground.",1,10160.4,108.2,9523.6,491,511,53.7
96,7LnoFKSl2rs_0.avi,fight,fight,0.95,Multiple individuals are seen pushing each other aggressively across frames with erratic movements.,1,7898.6,107.7,7387.3,491,397,53.7
97,7qtRgyFsk3s_0.avi,fight,non-fight,0.9,Individuals move through an indoor space with consistent flow; no aggressive or erratic movements observed between frames.,0,8811.7,108.0,8307.3,491,446,53.7
98,7qtRgyFsk3s_1.avi,fight,non-fight,0.7,"Multiple individuals gather around a graffiti-covered wall and parked cars, but no physical altercations occur.",0,7183.1,108.7,6674.8,491,358,53.6
99,7R1m3V8C30g_0.avi,fight,fight,0.95,Multiple individuals engage in aggressive physical contact across frames showing pushing and grabbing movements.,1,5576.8,108.5,5060.6,491,272,53.7
100,7R1m3V8C30g_1.avi,fight,fight,0.9,"A person is grabbed from behind (t=7), pushed away aggressively, and falls to the ground near another individual standing over them by t=12; subsequent frames show a crowd gathering around this interaction.",1,7708.3,106.8,7111.0,491,382,53.7
101,7R1m3V8C30g_2.avi,fight,fight,0.95,"Two people approach each other, escalate from tense body language to physical confrontation involving grabbing and pushing.",1,5323.2,108.4,4851.2,491,261,53.8
102,7Xe6eysGKeU_0.avi,fight,fight,0.95,A person is violently knocked onto the ground and surrounded by agitated individuals as chairs are overturned around a sudden conflict zone.,1,7303.7,107.7,6741.9,491,362,53.7
103,88ndrvAZpE8_0.avi,fight,non-fight,0.95,People are standing or moving slowly between parking spots without aggressive interactions.,0,6629.4,108.8,6127.1,491,329,53.7
104,88ndrvAZpE8_1.avi,fight,non-fight,0.95,Individuals move around parking spots with minor accidental interactions but no signs of aggression or violence.,0,9322.7,109.6,8691.3,491,466,53.6
105,89UQqPuR4Q4_0.avi,fight,fight,0.95,"Two individuals engage in aggressive pushing and shoving movements across multiple frames, indicating escalating conflict.",1,6296.8,107.7,5808.0,491,312,53.7
106,8bEO4LGr_0.avi,fight,fight,0.95,"Two individuals engage in escalating aggression, culminating in direct physical confrontation as others observe.",1,8475.6,107.1,7956.3,491,427,53.7
107,8mxsp2RTU6M_0.avi,fight,fight,0.95,Two individuals gradually escalate from standing apart to engaging in a physical struggle involving grabbing and aggressive movements.,1,8479.2,108.3,7928.8,491,426,53.7
108,8pKKdS7rhXo_0.avi,fight,fight,0.95,"A group gathers around a central conflict where two people engage in aggressive physical contact, escalating from pushing and grabbing towards more intense struggle as the crowd reacts.",1,9504.0,106.8,8880.1,491,477,53.7
109,8pKKdS7rhXo_1.avi,fight,non-fight,0.1,No discernible progression or interactions indicating conflict observed in the provided placeholder frames.,0,13005.7,107.7,12277.2,491,659,53.7
110,8pKKdS7rhXo_2.avi,fight,non-fight,0.6,"People move through a crowded indoor area, interacting casually without signs of aggression or conflict.",0,11654.3,107.4,10917.5,491,586,53.7
111,8SWZq5we_fk_0.avi,fight,fight,0.95,Multiple instances of physical altercations between two groups occur sequentially across the frames.,1,11495.3,109.2,10848.2,491,582,53.6
112,8SWZq5we_fk_1.avi,fight,fight,0.95,"A person is pushed and grabbed aggressively across multiple frames, escalating into shoving movements with bystanders reacting.",1,9040.6,106.4,8474.4,491,455,53.7
113,8VqTmuq4HcI_0.avi,fight,fight,0.75,"A person grabs another individual near their shoulder area around t=8, then both parties disperse calmly afterward.",1,5807.3,108.0,5369.7,491,289,53.8
114,91TniI0y_0.avi,fight,fight,0.9,Multiple individuals are seen pushing each other in aggressive movements.,1,8286.3,109.5,7706.4,491,414,53.7
115,9ErNHIovPDI_0.avi,fight,non-fight,0.6,Two individuals appear tense but do not escalate to physical violence; one person seems to grab something near their head while maintaining proximity without overt aggression.,0,6879.2,109.5,6339.1,491,341,53.8
116,9U8J4abJGDg_0.avi,fight,non-fight,0.95,Customers wait their turn at ATMs without any signs of aggression or conflict.,0,9900.8,109.0,9296.7,491,500,53.8
117,a2qLzOu_n0s_0.avi,fight,non-fight,0.95,People are seated calmly in rows without any visible signs of aggression or conflict across frames.,0,6934.6,107.9,6400.9,491,345,53.9
118,a2qLzOu_n0s_1.avi,fight,non-fight,0.95,Individuals are seen walking and interacting calmly across frames without signs of physical conflict.,0,8618.1,107.7,8016.3,491,431,53.8
119,a2qLzOu_n0s_2.avi,fight,fight,0.95,"Multiple individuals are seen pushing and shoving each other across frames, culminating in one person being knocked to the ground.",1,7801.1,108.5,7196.2,491,387,53.8
120,a2qLzOu_n0s_3.avi,fight,fight,0.95,"Multiple individuals engage in physical altercations across frames, displaying aggressive movements and confrontational interactions.",1,10149.4,109.1,9500.4,491,510,53.7
121,a2qLzOu_n0s_4.avi,fight,fight,0.95,"A heated verbal exchange progresses to physical altercations with pushing, grappling on the floor, and a crowd gathering around.",1,6993.7,107.4,6430.3,491,347,54.0
122,a7D2i0HTXGM_0.avi,fight,fight,0.95,A confrontation escalates into physical violence with people pushing and knocking each other down across multiple frames.,1,6988.1,108.8,6366.1,491,343,53.9
123,a7D2i0HTXGM_1.avi,fight,non-fight,0.95,People are seen walking around an outdoor area with no aggressive interactions or physical confrontations observed across frames.,0,6811.8,108.4,6289.4,491,339,53.9
124,a7D2i0HTXGM_2.avi,fight,fight,0.95,"Across the frames starting at t=6 and progressing through subsequent moments (t=7-12), two people engage aggressively with each other, exhibiting pushing movements that escalate into physical confrontation while others begin to gather around.",1,8280.7,108.5,7646.5,491,412,53.9
125,a7gBQaAFEtw_2.avi,fight,non-fight,0.85,Two individuals approach each other closely over time while interacting gently with objects in their hands.,0,5651.8,106.6,5098.1,491,274,53.7
126,a7gBQaAFEtw_4.avi,fight,non-fight,0.95,"People gather and disperse around tables near an event entrance, with no signs of aggression or conflict across frames.",0,9174.3,108.6,8559.3,491,460,53.7
127,adg5WJ6y_1.avi,fight,fight,0.85,"A group of individuals congregates and escalates to physical altercations with pushing, shoving movements visible across frames.",1,7749.1,107.5,7157.5,491,385,53.8
128,aIg9Yb0O7Hg_0.avi,fight,fight,0.95,Multiple individuals engage in escalating physical confrontations involving pushing and shoving across consecutive frames.,1,5000.7,108.7,4537.4,491,244,53.8
129,aIg9Yb0O7Hg_1.avi,fight,fight,0.7,Two people engage physically near a building entrance before separating and dispersing into different directions.,1,8337.5,109.6,7815.3,491,420,53.7
130,aIg9Yb0O7Hg_2.avi,fight,fight,0.9,"Two individuals engage in a physical altercation with pushing/grabbing motions, while others gather nearby across frames.",1,7196.6,107.7,6670.1,491,358,53.7
131,aIg9Yb0O7Hg_3.avi,fight,fight,0.85,"A group of individuals exhibits escalating tension with increased animated movements across frames, suggesting the onset of physical confrontation.",1,4755.7,109.6,4307.7,491,232,53.9
132,aIg9Yb0O7Hg_4.avi,fight,non-fight,0.95,"People move around a room, gather briefly near the center where someone appears to be lying down before dispersing and continuing normal activity.",0,15129.4,106.7,14330.7,491,769,53.7
133,aIg9Yb0O7Hg_5.avi,fight,fight,0.95,"Two individuals engage in physical struggle while others gather nearby, indicating escalating conflict.",1,6627.5,109.5,6073.6,491,327,53.8
134,aKgSasWRJ2s_0.avi,fight,fight,0.8,A crowd gradually gathers around a central conflict zone where individuals exhibit aggressive movements and physical contact between frames.,1,7236.0,107.2,6656.9,491,358,53.8
135,aKgSasWRJ2s_1.avi,fight,fight,0.85,"A group of people initially gathered closely before dispersing rapidly, then regrouped under supervision near scattered objects.",1,9667.5,108.9,9031.5,491,485,53.7
136,aKgSasWRJ2s_2.avi,fight,fight,0.85,"A person falls suddenly near a central area, prompting rapid movement and crowding by others toward that spot across frames.",1,9148.0,108.1,8522.1,491,459,53.9
137,aKgSasWRJ2s_3.avi,fight,fight,0.9,"A group gathers around a central conflict zone where individuals engage in pushing, grabbing each other aggressively over time.",1,6882.9,108.7,6349.8,491,342,53.9
138,aKK0B4kpKZA_0.avi,fight,fight,0.9,A crowd gathers around an altercation where one person grabs another from behind and they engage in aggressive movements.,1,8367.3,107.6,7707.0,491,415,53.8
139,aKK0B4kpKZA_1.avi,fight,non-fight,0.9,People are moving around in an outdoor setting with no signs of aggressive interactions across frames.,0,12209.5,107.5,11550.6,491,619,53.6
140,AkTZX27QhjE_1.avi,fight,non-fight,0.3,People gradually gather in two separate groups and then converge toward a central area without visible aggressive interactions.,0,12831.2,109.3,12172.1,491,653,53.6
141,AkTZX27QhjE_2.avi,fight,fight,0.85,"Across multiple frames, individuals transitioned from casual movements to physical contact involving pushing and shoving between two people.",1,9075.2,109.5,8455.9,491,455,53.8
142,AkTZX27QhjE_3.avi,fight,non-fight,0.6,"A person pushes another individual near baggage claim conveyor belts (t=5-7), followed by a crowd gathering around an incident without visible escalation or sustained aggression.",0,7808.4,108.6,7239.4,491,389,53.7
143,AkTZX27QhjE_4.avi,fight,fight,0.95,Two individuals engage in aggressive pushing movements across frames before separating.,1,4483.4,108.6,3984.5,491,215,54.0
144,Am9mUxPTvK4_0.avi,fight,non-fight,0.95,"People are seen walking along sidewalks in separate scenes with no signs of aggression, physical contact, or erratic behavior across the chronological sequence.",0,9740.4,108.5,9128.7,491,490,53.7
145,Am9mUxPTvK4_1.avi,fight,fight,0.9,"A person in blue aggressively approaches another individual, resulting in physical contact and the latter falling backward onto a bench.",1,8802.4,109.0,8206.1,491,441,53.7
146,API3q8TBGu4_0.avi,fight,non-fight,0.95,People are walking past each other calmly without any signs of aggression or physical conflict across the sequence.,0,7928.0,109.5,7408.4,491,398,53.7
147,ar5ns2zW4lY_0.avi,fight,non-fight,0.6,A crowd gathers and reacts to an off-camera event but no physical altercations occur across frames.,0,10490.5,109.1,9871.2,491,530,53.7
148,ar5ns2zW4lY_1.avi,fight,fight,0.92,"A person is pushed and thrown off balance by another individual, resulting in them falling onto what appears to be a bench or low wall between frames t=7-t=13.",1,7333.3,108.7,6752.7,491,363,53.8
149,as4zD6d86q0_0.avi,fight,fight,0.85,"A crowd gathers around individuals who begin pushing and shoving each other, culminating in physical altercations with people falling or being knocked down.",1,7580.4,109.3,6954.7,491,374,53.8
150,as4zD6d86q0_1.avi,fight,non-fight,0.85,Individuals move toward a central area where two fall suddenly; others gather to assist or observe.,0,12793.9,108.8,12046.5,491,646,53.6
151,as4zD6d86q0_2.avi,fight,non-fight,0.98,People calmly wait and use ATMs sequentially with no signs of conflict or aggression.,0,8377.2,108.6,7773.4,491,418,53.8
