indice,archivo,label_real,prediccion,confianza,descripcion,correcto,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
50,3kpviz7lAMY_0.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran una persona caminando tranquilamente en un entorno urbano,0,1243.2,216.5,790.4,909,76,96.2
51,3kpviz7lAMY_1.avi,fight,no_violencia,0.9,"una serie de fotogramas que muestran a un grupo de personas caminando en una formación ordenada, sin ningún signo de violencia o agresión",0,1356.9,213.8,925.2,909,89,96.2
52,3kpviz7lAMY_2.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran una persona caminando tranquilamente en un entorno urbano,0,1227.3,215.0,788.2,909,76,96.4
53,3kpviz7lAMY_3.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran una persona caminando tranquilamente en un entorno urbano,0,1238.7,215.7,790.8,909,76,96.1
54,3kpviz7lAMY_4.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran una persona caminando tranquilamente en un entorno urbano,0,1230.9,215.6,792.0,909,76,96.0
55,3OKArbzg1uc_0.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran a una persona caminando tranquilamente en un entorno urbano,0,1324.5,215.2,796.8,909,77,96.6
56,3OKArbzg1uc_1.avi,fight,no_violencia,0.9,"una serie de fotogramas que muestran a personas en un entorno interno, probablemente un transporte público, donde se observan actividades normales y cotidianas sin ningún indicio de violencia",0,1516.6,214.5,1045.0,909,101,96.6
57,3OKArbzg1uc_2.avi,fight,no_violencia,0.9,una oración que describa lo que sucede a través de los fotogramas,0,1205.6,215.5,712.2,909,69,96.9
58,3OKArbzg1uc_3.avi,fight,no_violencia,0.9,una oración que describa lo que sucede a través de los fotogramas,0,1190.6,213.1,713.5,909,69,96.7
59,3OKArbzg1uc_4.avi,fight,no_violencia,0.9,una oración que describa lo que sucede a través de los fotogramas,0,1190.5,215.3,712.5,909,69,96.8
60,3SS0E4SmTk8_0.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran a un individuo caminando tranquilamente en una calle vacía,0,1256.7,212.8,806.8,909,78,96.7
61,3SS0E4SmTk8_1.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran la tranquilidad y normalidad en un entorno público,0,1225.7,215.2,774.2,909,75,96.9
62,3Vw7MoNBgx4_0.avi,fight,no_violencia,0.9,una oración que describa lo que sucede a través de los fotogramas,0,1135.3,207.8,684.9,909,69,100.7
63,4HH7yMU8y9A_0.avi,fight,no_violencia,0.9,"una secuencia de fotos que muestra a un grupo de personas caminando juntas en una línea recta, sin ningún conflicto o acto agresivo visible",0,1355.8,207.4,920.2,909,92,100.0
64,4HH7yMU8y9A_1.avi,fight,no_violencia,0.9,"un video que muestra una serie de fotogramas en orden cronológico, pero no hay evidencia de violencia o agresión entre los individuos capturados en las imágenes.",0,1385.0,206.9,960.4,909,96,100.0
65,4RqDG4I4iAk_0.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran una persona caminando tranquilamente en un entorno urbano,0,1234.2,207.4,756.1,909,76,100.5
66,4RqDG4I4iAk_1.avi,fight,no_violencia,0.9,una serie de fotos que muestran una persona caminando tranquilamente en un entorno natural,0,1200.5,207.1,736.9,909,74,100.4
67,4RqDG4I4iAk_2.avi,fight,no_violencia,0.9,una oración que describa lo que sucede a través de los fotogramas,0,1165.8,207.2,686.3,909,69,100.5
68,4RqDG4I4iAk_3.avi,fight,no_violencia,0.9,una serie de fotogramas que muestra una persona caminando tranquilamente en un entorno urbano,0,1200.9,207.1,747.2,909,75,100.4
69,4RqDG4I4iAk_4.avi,fight,violencia,0.9,"una serie de imágenes que muestra una escalada de violencia entre personas, con movimientos agresivos y conflictos en el centro de la imagen",0,1286.8,207.6,847.3,909,85,100.3
70,4RqDG4I4iAk_5.avi,fight,no_violencia,0.9,una serie de fotogramas que muestra a una persona caminando tranquilamente por un entorno urbano,0,1208.7,206.8,755.3,909,76,100.6
71,4RqDG4I4iAk_6.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran a una persona caminando tranquilamente en un entorno urbano,0,1217.3,205.7,767.6,909,77,100.3
72,4RqDG4I4iAk_7.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran a una persona caminando tranquilamente en un entorno urbano,0,1217.4,206.5,773.8,909,77,99.5
73,4RqDG4I4iAk_8.avi,fight,no_violencia,0.9,"una serie de fotogramas que muestra a un grupo de personas caminando juntos en una línea recta, sin ningún signo de violencia o agresión",0,1376.8,206.8,911.4,909,91,99.8
74,4yTlGiDoxBo_0.avi,fight,no_violencia,0.9,"una serie de fotogramas que muestran a un grupo de personas en una actividad recreativa o social, con movimientos y posiciones suaves y ordenadas, sin signos de violencia",0,1397.5,206.2,960.0,909,96,100.0
75,4yTlGiDoxBo_1.avi,fight,no_violencia,0.9,una oración que describa lo que sucede a través de los fotogramas,0,1117.2,207.4,687.2,909,69,100.4
76,4yTlGiDoxBo_2.avi,fight,no_violencia,0.9,una oración que describa lo que sucede a través de los fotogramas,0,1110.0,207.1,688.1,909,69,100.3
77,4yTlGiDoxBo_3.avi,fight,no_violencia,0.9,una oración que describa lo que sucede a través de los fotogramas,0,1117.1,206.4,688.8,909,69,100.2
78,4yTlGiDoxBo_4.avi,fight,no_violencia,0.9,una oración que describa lo que sucede a través de los fotogramas,0,1127.4,207.2,685.2,909,69,100.7
79,4yTlGiDoxBo_5.avi,fight,no_violencia,0.9,una oración que describa lo que sucede a través de los fotogramas,0,1120.9,207.7,691.9,909,69,99.7
80,4yzwSsis_0.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran a una persona caminando tranquilamente en un entorno urbano,0,1169.8,206.5,773.2,909,77,99.6
81,5QqDgtwEQsI_0.avi,fight,no_violencia,0.9,"una serie de fotogramas que muestran a un grupo de personas caminando juntos en una línea ordenada, sin ningún conflicto o acto agresivo visible",0,1350.8,206.8,925.0,909,92,99.5
82,6Dej3-k3MRE_0.avi,fight,no_violencia,0.9,una oración que describa lo que sucede a través de los fotogramas,0,1154.4,206.7,692.4,909,69,99.7
83,6Dej3-k3MRE_1.avi,fight,no_violencia,0.9,una oración que describa lo que sucede a través de los fotogramas,0,1152.8,206.2,688.0,909,69,100.3
84,6Dej3-k3MRE_2.avi,fight,no_violencia,0.9,una oración que describa lo que sucede a través de los fotogramas,0,1173.8,206.9,693.3,909,69,99.5
85,6Dej3-k3MRE_3.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran una persona caminando tranquilamente en un entorno urbano,0,1234.7,207.0,758.3,909,76,100.2
86,6Dej3-k3MRE_4.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran una persona caminando tranquilamente en un entorno urbano,0,1222.7,205.7,759.9,909,76,100.0
87,6Dej3-k3MRE_5.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran una persona caminando tranquilamente en un entorno urbano,0,1274.9,206.4,761.0,909,76,99.9
88,6mrIIcAQ2fI_0.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran una persona caminando tranquilamente en un entorno urbano,0,1179.3,206.5,756.4,909,76,100.5
89,6mrIIcAQ2fI_2.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran la tranquilidad y normalidad en un entorno público,0,1168.4,205.9,745.2,909,75,100.6
90,6mrIIcAQ2fI_3.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran la tranquilidad y normalidad en un entorno público,0,1165.3,206.0,744.2,909,75,100.8
91,6TDF_12.avi,fight,no_violencia,0.9,"una serie de fotogramas que muestran a personas caminando tranquilamente en un entorno urbano, sin ningún signo de violencia o agresión visible",0,1456.7,207.2,906.6,909,91,100.4
92,6TDF_13.avi,fight,no_violencia,0.9,una oración que describa lo que sucede a través de los fotogramas,0,1230.3,206.9,685.3,909,69,100.7
93,6TDF_14.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran a una persona caminando tranquilamente por un espacio abierto,0,1292.1,207.2,765.8,909,77,100.6
94,6TDF_15.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran una persona caminando tranquilamente en un entorno urbano,0,1260.6,206.2,756.2,909,76,100.5
95,6TDF_27.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran a personas caminando tranquilamente en un entorno urbano,0,1225.9,206.2,756.1,909,76,100.5
96,7LnoFKSl2rs_0.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran una persona caminando tranquilamente en un entorno urbano,0,1152.0,206.9,755.7,909,76,100.6
97,7qtRgyFsk3s_0.avi,fight,no_violencia,0.9,una oración que describa lo que sucede a través de los fotogramas,0,1067.9,207.0,685.8,909,69,100.6
98,7qtRgyFsk3s_1.avi,fight,no_violencia,0.9,una oración que describa lo que sucede a través de los fotogramas,0,1068.2,207.3,685.6,909,69,100.6
99,7R1m3V8C30g_0.avi,fight,no_violencia,0.9,una oración que describa lo que sucede a través de los fotogramas,0,1167.3,207.3,685.7,909,69,100.6
100,7R1m3V8C30g_1.avi,fight,no_violencia,0.9,"una serie de fotogramas que muestran a personas en un ambiente social, sin evidencia de violencia o agresión",0,1289.1,206.5,794.5,909,80,100.7
101,7R1m3V8C30g_2.avi,fight,no_violencia,0.9,una oración que describa lo que sucede a través de los fotogramas,0,1180.3,207.5,685.6,909,69,100.6
102,7Xe6eysGKeU_0.avi,fight,no_violencia,0.9,"una serie de fotos que muestran a personas en una situación social o recreativa, sin evidencia de violencia",0,1289.2,206.3,786.0,909,79,100.5
103,88ndrvAZpE8_0.avi,fight,no_violencia,0.9,una serie de imágenes que muestran una secuencia de eventos en la que se observan personas caminando tranquilamente y realizando actividades cotidianas sin ningún signo de violencia o agresión,0,1474.7,205.9,1055.4,909,106,100.4
104,88ndrvAZpE8_1.avi,fight,no_violencia,0.9,"una serie de fotogramas que muestran una escena tranquila y ordenada, con personas caminando en un ambiente urbano",0,1288.9,207.4,816.3,909,82,100.5
105,89UQqPuR4Q4_0.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran una persona caminando tranquilamente en un entorno urbano,0,1201.2,205.5,760.7,909,76,99.9
106,8bEO4LGr_0.avi,fight,no_violencia,0.9,"una serie de fotogramas que muestran a un grupo de personas trabajando juntos en una sala de control, con ningún signo de violencia o agresión visible",0,1368.8,208.6,918.5,909,92,100.2
107,8mxsp2RTU6M_0.avi,fight,violencia,0.9,"la imagen muestra una serie de fotogramas que muestran a varias personas en un espacio confinado, con movimientos agresivos y posibles actos violentos entre ellos. La secuencia sugiere una situación de conflicto o disturbio.",0,1501.1,206.6,1091.2,909,109,99.9
108,8pKKdS7rhXo_0.avi,fight,no_violencia,0.9,"una serie de fotogramas que muestra a un grupo de personas trabajando juntos en una tarea común, sin ninguna evidencia de violencia o conflicto",0,1348.4,208.2,901.0,909,90,99.9
109,8pKKdS7rhXo_1.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran una persona caminando tranquilamente en un entorno urbano,0,1202.4,208.4,756.5,909,76,100.5
110,8pKKdS7rhXo_2.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran una persona caminando tranquilamente en un entorno urbano,0,1212.9,207.5,755.6,909,76,100.6
111,8SWZq5we_fk_0.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran una persona caminando tranquilamente en un entorno urbano,0,1200.2,207.2,760.2,909,76,100.0
112,8SWZq5we_fk_1.avi,fight,no_violencia,0.9,"una serie de fotogramas que muestran a un grupo de personas caminando en una formación ordenada, sin ningún signo de violencia o agresión visible",0,1338.1,207.3,904.4,909,90,99.5
113,8VqTmuq4HcI_0.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran una persona caminando tranquilamente en un entorno al aire libre durante el día,0,1251.0,208.0,809.4,909,81,100.1
114,91TniI0y_0.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran a personas caminando tranquilamente en un entorno urbano,0,1185.1,206.6,762.3,909,76,99.7
115,9ErNHIovPDI_0.avi,fight,no_violencia,0.9,un grupo de personas caminando en un lugar público,0,1033.8,207.5,630.6,909,63,99.9
116,9U8J4abJGDg_0.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran una persona caminando tranquilamente en un entorno urbano,0,1157.9,207.1,761.7,909,76,99.8
117,a2qLzOu_n0s_0.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran una persona caminando tranquilamente en un entorno urbano,0,1240.9,206.2,757.0,909,76,100.4
118,a2qLzOu_n0s_1.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran una persona caminando tranquilamente en un entorno urbano,0,1235.3,207.8,760.5,909,76,99.9
119,a2qLzOu_n0s_2.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran una persona caminando tranquilamente en un entorno urbano,0,1252.6,206.9,757.4,909,76,100.3
120,a2qLzOu_n0s_3.avi,fight,no_violencia,0.9,"una serie de fotogramas que muestran a un grupo de personas en una sala con una mesa y cadenas, sin ningún signo de violencia",0,1324.1,208.4,876.9,909,88,100.4
121,a2qLzOu_n0s_4.avi,fight,no_violencia,0.9,"una serie de fotogramas que muestran a personas en un ambiente social, sin evidencia de violencia o agresión",0,1265.8,207.5,796.8,909,80,100.4
122,a7D2i0HTXGM_0.avi,fight,violencia,0.9,"la serie de fotogramas muestra una persona que se encuentra en un ambiente desconocido y sufre una serie de eventos violentos, incluyendo golpes, empujadas y agresiones físicas. La persona parece estar en un estado de agitación o estrés, lo que sugiere que la violencia es el tema principal de esta imagen.",0,1783.7,208.1,1333.2,909,133,99.8
123,a7D2i0HTXGM_1.avi,fight,no_violencia,0.9,una serie de fotogramas que muestra a un individuo caminando tranquilamente en un entorno al aire libre durante el día,0,1254.4,206.7,816.5,909,82,100.4
124,a7D2i0HTXGM_2.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran a un individuo caminando tranquilamente en un entorno al aire libre,0,1214.6,207.9,796.7,909,80,100.4
125,a7gBQaAFEtw_2.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran una persona caminando tranquilamente en un entorno urbano,0,1234.5,208.2,756.2,909,76,100.5
126,a7gBQaAFEtw_4.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran una persona caminando tranquilamente en un entorno urbano,0,1248.9,207.6,756.6,909,76,100.5
127,adg5WJ6y_1.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran una persona caminando tranquilamente en un entorno urbano,0,1217.4,208.5,756.5,909,76,100.5
128,aIg9Yb0O7Hg_0.avi,fight,no_violencia,0.9,una oración que describa lo que sucede a través de los fotogramas,0,1035.6,206.6,682.2,909,69,101.1
129,aIg9Yb0O7Hg_1.avi,fight,no_violencia,0.9,una oración que describa lo que sucede a través de los fotogramas,0,1052.3,208.0,685.5,909,69,100.7
130,aIg9Yb0O7Hg_2.avi,fight,no_violencia,0.9,una oración que describa lo que sucede a través de los fotogramas,0,1049.8,206.6,685.1,909,69,100.7
131,aIg9Yb0O7Hg_3.avi,fight,no_violencia,0.9,una oración que describa lo que sucede a través de los fotogramas,0,1051.7,207.7,685.2,909,69,100.7
132,aIg9Yb0O7Hg_4.avi,fight,no_violencia,0.9,una oración que describa lo que sucede a través de los fotogramas,0,1052.1,208.3,687.1,909,69,100.4
133,aIg9Yb0O7Hg_5.avi,fight,no_violencia,0.9,una oración que describa lo que sucede a través de los fotogramas,0,1059.4,207.6,685.7,909,69,100.6
134,aKgSasWRJ2s_0.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran a una persona caminando tranquilamente en un entorno urbano,0,1212.6,207.2,765.8,909,77,100.5
135,aKgSasWRJ2s_1.avi,fight,violencia,0.9,"la imagen muestra una serie de fotogramas que muestran a varias personas en un ambiente desordenado y agitado. Algunos individuos parecen estar golpeándose o empujándose entre sí, mientras que otros están cayendo o siendo derribados. La multitud se reúne repentinamente alrededor de un conflicto, lo que sugiere una situación de violencia en curso.",0,1950.3,207.5,1496.9,909,149,99.5
136,aKgSasWRJ2s_2.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran a una persona caminando tranquilamente en un entorno urbano,0,1201.3,207.4,767.1,909,77,100.4
137,aKgSasWRJ2s_3.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran a una persona caminando tranquilamente en un entorno urbano,0,1218.7,207.3,766.4,909,77,100.5
138,aKK0B4kpKZA_0.avi,fight,no_violencia,0.9,una oración que describa lo que sucede a través de los fotogramas,0,1169.7,208.0,684.6,909,69,100.8
139,aKK0B4kpKZA_1.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran a personas caminando tranquilamente en un entorno urbano,0,1212.9,206.6,757.9,909,76,100.3
140,AkTZX27QhjE_1.avi,fight,violencia,0.9,"La imagen muestra una serie de fotogramas que muestran un evento de violencia en un espacio público. Inicialmente, hay varias personas que se encuentran tranquilamente. A medida que el tiempo avanza, se observan movimientos agresivos y empujadas entre algunos individuos, lo que sugiere una escalada de la violencia. Finalmente, se puede ver a varios individuos que caen o son derribados en un momento determinado. La multitud se reúne repentinamente alrededor del conflicto, lo que indica que el evento ha desencadenado una serie de reacciones violentas.",0,2431.2,205.9,2041.2,909,202,99.0
141,AkTZX27QhjE_2.avi,fight,no_violencia,0.9,"una serie de fotogramas que muestran a un grupo de personas caminando en una formación ordenada, sin ningún signo de violencia o agresión visible",0,1307.3,208.1,904.1,909,90,99.5
142,AkTZX27QhjE_3.avi,fight,violencia,0.9,"La imagen muestra una serie de fotogramas que muestran un conflicto entre personas. Se observan golpes y empujadas entre ellos, así como movimientos erráticos y agresivos. Al final de la secuencia, se puede ver a alguien cayendo o siendo derribado por otro individuo.",0,1666.9,208.5,1242.7,909,123,99.0
143,AkTZX27QhjE_4.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran a personas caminando tranquilamente en un entorno urbano,0,1172.3,208.1,760.6,909,76,99.9
144,Am9mUxPTvK4_0.avi,fight,no_violencia,0.9,una serie de fotogramas que muestran una persona caminando tranquilamente en un entorno urbano,0,1278.2,207.6,759.1,909,76,100.1
