indice,label_real,prediccion,confianza,descripcion,correcto,source,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
11,violencia,violencia,0.98,"La secuencia de imágenes muestra a un grupo de personas involucradas en una pelea física y agresiva en la calle, con empujones y posturas combativas visibles.",1,local,9414.7,287.1,8750.6,638,644,73.6
12,violencia,violencia,0.95,"La secuencia muestra claramente una pelea física entre varios individuos en la calle de noche, con personas golpeándose y luchando cuerpo a cuerpo.",1,local,10338.5,286.3,9669.2,638,711,73.5
13,violencia,normal,0.98,"La secuencia muestra a personas de pie cerca de escáneres para equipaje en lo que parece ser la entrada o salida de un comercio. No hay indicios de pelea, armas, fuego ni accidentes; es una escena cotidiana y segura.",0,local,12448.6,287.1,11776.3,638,868,73.7
14,violencia,accidente,0.95,"La secuencia muestra a una persona que cae o se desliza peligrosamente en el área de la cinta transportadora del control de seguridad, lo cual constituye un accidente personal y no violencia ni armas.",0,local,37166.7,286.1,36489.8,638,2671,73.2
15,violencia,normal,0.95,"La secuencia muestra a un grupo de niños y adultos interactuando en una habitación interior, posiblemente bailando o jugando. No hay signos de agresión, armas, fuego ni accidentes; es una escena cotidiana segura.",0,local,5999.7,285.0,5330.6,638,394,73.9
16,violencia,normal,0.95,"La secuencia muestra una escena cotidiana de tráfico y peatones en la acera sin incidentes visibles como violencia, armas, fuego o accidentes.",0,local,17179.0,287.2,16525.7,638,1218,73.7
17,violencia,normal,0.95,"La imagen muestra una secuencia de cámaras de seguridad en un comedor o sala común donde varias personas están paradas alrededor de mesas y bancos interactuando entre sí sin signos evidentes de violencia, armas, fuego ni accidentes vehiculares (la definición proporcionada para accidente se refiere a tráfico). La actividad parece ser social y cotidiana.",0,local,26166.4,288.5,25488.4,638,1872,73.4
18,violencia,violencia,0.92,La secuencia de imágenes muestra claramente una pelea física (altercado) entre un grupo de personas en el centro de la habitación y posteriormente a otras huyendo del lugar.,1,local,20586.9,287.6,19890.0,638,1464,73.6
19,violencia,ERROR,0,,0,local,48095.4,287.5,47390.8,638,3458,73.0
20,violencia,normal,0.95,"La secuencia de imágenes muestra una cámara de seguridad grabando a personas caminando y reunidas en un comedor o sala común sin que se observe ninguna pelea, arma, fuego ni accidente.",0,local,12925.8,290.4,12216.3,638,897,73.4
21,violencia,normal,0.95,"La secuencia muestra actividad cotidiana en un apartamento con personas moviéndose por la sala y cocina sin evidencia de violencia física, armas, fuego o accidentes.",0,local,15545.8,288.2,14874.9,638,1095,73.6
22,violencia,violencia,0.95,"La secuencia muestra una interacción física agresiva entre dos personas cerca de la pared trasera que termina con ambos cayendo sobre el sofá y el suelo, lo cual indica un altercado físico o pelea.",1,local,15924.3,287.7,15247.9,638,1122,73.6
23,violencia,violencia,0.95,La secuencia muestra a personas interactuando físicamente de manera agresiva en un salón; se observa una persona agachada sobre otra cerca del sofá y movimientos que sugieren una pelea o altercado físico.,1,local,25356.4,286.9,24683.3,638,1806,73.2
24,violencia,ERROR,0,,0,local,48140.2,288.4,47440.7,638,3458,72.9
25,violencia,violencia,0.95,"La secuencia muestra a un grupo de personas involucradas en una pelea física y agresiva, empujándose y luchando cuerpo a cuerpo en el suelo.",1,local,15253.0,288.7,14555.7,638,1070,73.5
26,violencia,violencia,0.98,"La secuencia muestra claramente una pelea física entre varias personas que parecen ser personal de seguridad con uniformes azules, luchando y empujándose en un entorno interior.",1,local,10327.8,288.4,9650.3,638,710,73.6
27,violencia,ERROR,0,,0,local,48057.2,287.4,47396.9,638,3458,73.0
28,violencia,ERROR,0,,0,local,47966.2,286.4,47287.8,638,3458,73.1
29,violencia,normal,0.95,La imagen muestra una secuencia de vídeo desde la cámara interior de un autobús o tranvía con pasajeros sentados tranquilamente y sin incidentes visibles.,0,local,12190.7,287.0,11511.9,638,850,73.8
30,violencia,normal,0.85,"La secuencia muestra a dos personas interactuando cerca del conductor en un autobús (posiblemente hablando o una discusión verbal), pero no se observa claramente agresión física severa, armas ni accidente de tráfico; la interacción parece ser una conversación intensa o un incidente menor que cae bajo contenido cotidiano sin violencia explícita.",0,local,25947.7,284.0,25281.4,638,1859,73.5
31,violencia,normal,0.95,"La imagen muestra el interior de un autobús con bicicletas en la zona trasera y personas cerca de las puertas delanteras. Aunque aparece texto superpuesto ('Hey, i'm gonna call 911'), visualmente no se observa violencia física directa, armas, fuego ni accidentes ocurriendo en estos fotogramas; parece ser una escena cotidiana dentro del transporte público.",0,local,22863.1,285.3,22187.2,638,1631,73.5
32,violencia,ERROR,0,,0,local,47981.6,286.3,47307.8,638,3458,73.1
33,violencia,violencia,0.95,"La secuencia muestra una interacción física en un pasillo donde una persona cae al suelo de manera brusca mientras otras personas reaccionan y se aglomeran alrededor, lo que sugiere una pelea o agresión física.",1,local,23894.8,289.1,23208.4,638,1706,73.5
34,violencia,violencia,0.95,La secuencia de imágenes muestra claramente un altercado físico donde varios individuos se empujan y golpean entre sí en la acera.,1,local,12582.5,286.6,11895.0,638,878,73.8
35,violencia,violencia,0.92,"La secuencia de imágenes muestra una altercado físico entre varias personas en un entorno exterior nocturno, donde se observan empujones, agarres y caídas que indican agresión.",1,local,9560.7,287.4,8883.3,638,656,73.8
36,violencia,violencia,0.92,La secuencia muestra claramente una pelea física y agresión entre personas en un comedor escolar o similar.,1,local,22116.3,286.2,21374.2,638,1575,73.7
37,violencia,violencia,0.98,"La secuencia de imágenes muestra a un grupo de personas involucradas en altercados físicos, empujones y peleas dentro de una cafetería o comedor público.",1,local,8709.5,287.6,8010.1,638,591,73.8
38,violencia,violencia,0.98,"La secuencia de imágenes muestra claramente una altercado físico entre varias personas en lo que parece ser un comedor o cafetería. Se observa empujones, forcejeo y agresión física contra las paredes y mesas.",1,local,12815.0,287.3,12132.4,638,895,73.8
39,violencia,violencia,0.98,"La secuencia muestra claramente una pelea física entre varios individuos en un comedor o sala de estar, con empujones y golpes visibles.",1,local,6679.0,286.1,5998.2,638,444,74.0
40,violencia,violencia,0.95,La secuencia muestra una altercación física en un comedor donde varias personas están luchando y derribándose al suelo.,1,local,12418.7,287.2,11740.9,638,867,73.8
41,violencia,violencia,0.98,La imagen muestra una secuencia de cámaras de seguridad donde dos personas están involucradas en un enfrentamiento físico y agresivo dentro de lo que parece ser un comedor o cafetería.,1,local,12170.0,287.1,11491.3,638,848,73.8
42,violencia,violencia,0.98,"La secuencia de imágenes muestra una pelea física entre varias personas en un comedor o cafetería, con empujones y agresiones físicas visibles a medida que avanza el tiempo.",1,local,11833.9,284.9,11149.1,638,821,73.6
43,violencia,violencia,0.98,"La secuencia muestra claramente una pelea física entre dos personas en un comedor o cafetería, donde uno de los individuos cae al suelo tras el altercado.",1,local,8570.4,286.5,7895.8,638,582,73.7
44,violencia,violencia,0.98,"La secuencia muestra una pelea física dentro de un ascensor donde una persona ataca a otra, provocando que esta caiga al suelo y sea agarrada o arrastrada.",1,local,14399.4,284.5,13736.1,638,1010,73.5
45,violencia,ERROR,0,,0,local,48100.9,289.3,47426.3,638,3458,72.9
46,violencia,normal,0.95,"La secuencia muestra a varias personas reunidas alrededor de coches y motocicletas en un aparcamiento nocturno, manejando equipaje o maletas. No hay indicios de agresión física, armas ni accidentes; parece ser una escena cotidiana de viajeros o amigos cargando/descargando sus pertenencias.",0,local,14992.4,287.3,14296.5,638,1054,73.7
47,violencia,violencia,0.98,"La secuencia de imágenes muestra una pelea física y agresión entre varias personas dentro de un ascensor, caracterizada por empujones, contacto físico hostil y altercados.",1,local,10260.5,287.8,9568.8,638,706,73.8
48,violencia,violencia,0.98,La secuencia de imágenes muestra claramente una pelea física dentro de un ascensor donde varias personas se están golpeando y agrediendo físicamente entre sí.,1,local,9237.3,287.9,8571.0,638,632,73.7
49,violencia,violencia,0.92,La secuencia de imágenes muestra una pelea física dentro de un ascensor donde una persona parece estar golpeando o agrediendo a otra.,1,local,9323.3,288.1,8645.7,638,637,73.7
50,violencia,violencia,0.95,"La secuencia muestra a individuos con capuchas/máscaras bajando una escalera y en los últimos fotogramas (t=7/9, t=8/9) parece haber un contacto físico agresivo o una lucha entre las personas, lo que se clasifica como violencia.",1,local,26015.0,287.5,25329.7,638,1857,73.3
51,violencia,normal,0.95,"La secuencia muestra a una persona bajando las escaleras de un edificio con bolsas o equipaje y luego parada en la plataforma superior junto a algunos papeles en el suelo. No hay evidencia clara de agresión física, armas ni fuego; parece ser actividad cotidiana.",0,local,18290.9,287.7,17591.6,638,1296,73.7
52,violencia,violencia,0.85,"La secuencia muestra a una persona arrastrando o sujetando con fuerza a otra figura (o un objeto que parece ser una persona) por el suelo de la escalera en los fotogramas t=4/9 hasta t=6/9 y nuevamente al final. Este comportamiento físico forzado indica agresión, lucha o intento de secuestro, lo cual se clasifica como violencia.",1,local,22531.6,287.7,21847.6,638,1609,73.6
53,violencia,violencia,0.95,"La secuencia muestra a personas cayendo por unas escaleras de manera brusca y descontrolada, lo que sugiere una pelea física o agresión (empujones) en lugar de un simple accidente doméstico.",1,local,27317.0,287.5,26632.8,638,1958,73.5
54,violencia,normal,0.95,"La secuencia muestra a una persona en un pasillo de escaleras interactuando con objetos (posiblemente papeles) en el suelo y luego caminando hacia las escaleras, lo cual es una actividad cotidiana sin indicios claros de violencia, armas o accidentes graves.",0,local,20338.8,284.9,19659.1,638,1449,73.7
55,violencia,violencia,0.95,"La secuencia muestra claramente una altercado físico dentro de un vehículo público (probablemente un autobús), donde se observa a personas peleando y empujándose hasta que alguien cae al suelo.",1,local,14736.8,285.1,14052.3,638,1036,73.7
56,violencia,ERROR,0,,0,local,48021.4,283.8,47350.5,638,3458,73.0
57,violencia,violencia,0.95,"La secuencia muestra una altercado físico entre pasajeros dentro de un vehículo público (autobús o tren), donde se observa a personas luchando y tirándose al suelo.",1,local,8700.1,288.1,7991.3,638,591,74.0
58,violencia,violencia,0.95,"La secuencia de imágenes muestra una pelea física entre dos personas dentro de un vehículo (posiblemente un autobús o tren), donde se observa agarrarse y empujarse mutuamente.",1,local,12683.9,283.4,12017.2,638,887,73.8
59,violencia,violencia,0.95,La secuencia muestra footage de cámaras de seguridad dentro de un vehículo (posiblemente un autobús o tren) donde varias personas están involucradas en una pelea física y agresión mutua.,1,local,14565.7,283.7,13889.8,638,1025,73.8
60,violencia,normal,0.98,"La secuencia de vídeo muestra a dos personas interactuando pacíficamente (abrazándose) en un estacionamiento durante la noche. No hay violencia, armas, fuego ni accidentes visibles; es una escena cotidiana y segura.",0,local,13915.3,285.9,13243.0,638,977,73.8
61,violencia,normal,0.95,"La secuencia muestra una cámara de seguridad grabando un estacionamiento donde una persona camina y luego se detiene en la esquina inferior izquierda, posiblemente dejando o recogiendo algo del suelo. No hay indicios de violencia, armas, fuego ni accidentes vehiculares; es actividad cotidiana.",0,local,21708.2,287.6,21031.2,638,1549,73.7
62,violencia,normal,0.95,"La secuencia muestra una escena cotidiana en un aparcamiento con vehículos estacionados y circulando de forma normal, personas paradas cerca de unos perros que se mueven por la hierba, sin evidencia de violencia humana, armas, fuego ni accidentes.",0,local,31995.0,284.1,31318.1,638,2303,73.5
63,violencia,violencia,0.95,"La secuencia muestra una altercado físico en un medio de transporte público donde personas se empujan y caen al suelo, indicando agresión física.",1,local,10394.0,283.9,9712.0,638,717,73.8
64,violencia,normal,0.95,"La secuencia muestra una escena cotidiana en un ascensor y parada de autobús donde personas esperan o se mueven cerca de las puertas; no hay violencia, armas, fuego ni accidentes evidentes.",0,local,22848.8,287.8,22183.3,638,1633,73.6
65,violencia,violencia,0.98,"La secuencia muestra claramente una pelea física entre varias personas en un bar o restaurante, con empujones y agresiones físicas visibles a partir del frame t=4/9.",1,local,12685.0,286.2,12009.3,638,887,73.9
66,violencia,violencia,0.98,"La secuencia de imágenes muestra claramente a varias personas involucradas en una pelea física dentro de un establecimiento (probablemente un bar), con empujones y agresiones físicas visibles.",1,local,8080.4,286.4,7404.3,638,548,74.0
67,violencia,violencia,0.98,"La secuencia de imágenes muestra claramente a varias personas involucradas en un altercado físico y agresivo dentro de un establecimiento, caracterizado por empujones y contacto corporal hostil.",1,local,10882.0,286.3,10192.7,638,753,73.9
68,violencia,violencia,0.95,"La secuencia de imágenes muestra una alteración física entre varias personas en lo que parece ser un bar o restaurante, con empujones y contacto físico agresivo característico de una pelea.",1,local,10131.6,288.0,9452.7,638,699,73.9
69,violencia,violencia,0.98,La secuencia de imágenes muestra una alteración física en un bar o restaurante donde varias personas se están empujando y parece haber una pelea o agresión entre individuos.,1,local,7860.6,286.5,7177.7,638,531,74.0
70,violencia,violencia,0.98,La secuencia muestra una pelea física en un bar donde varias personas se agreden y caen al suelo luchando entre sí.,1,local,7562.9,285.4,6894.1,638,511,74.1
71,violencia,violencia,0.98,"La secuencia de imágenes muestra claramente una pelea física entre dos hombres en un interior (parece ser un bar), donde uno ataca al otro y lo tira violentamente al suelo.",1,local,12877.6,282.6,12211.2,638,902,73.9
72,violencia,violencia,0.98,"La secuencia de imágenes muestra una pelea física entre varias personas en lo que parece ser un bar o restaurante. Se observa empujones, agarres y altercados físicos claros.",1,local,12162.3,287.7,11483.3,638,848,73.8
73,violencia,violencia,0.95,"La secuencia muestra a varias personas involucradas en una pelea física o altercado dentro de un establecimiento (posiblemente un bar), con empujones y contacto físico agresivo visible.",1,local,13210.2,283.9,12531.9,638,925,73.8
74,violencia,violencia,0.92,"La secuencia de imágenes muestra un altercado físico entre varias personas en lo que parece ser una discoteca o lugar público concurrido, caracterizado por empujones y peleas cuerpo a cuerpo.",1,local,10563.1,283.7,9878.9,638,730,73.9
75,violencia,violencia,0.85,"La secuencia muestra un grupo de personas en lo que parece ser el interior o la puerta trasera de una ambulancia (indicado por las luces moradas). Las posturas corporales y los movimientos sugieren un forcejeo físico, empujones y aglomeración caótica entre varias personas, lo cual se alinea con la categoría de violencia física o agresión.",1,local,27516.5,287.1,26838.1,638,1973,73.5
76,violencia,violencia,0.95,"La secuencia muestra claramente un altercado físico donde varias personas se están empujando, golpeando o agarrándose agresivamente en lo que parece ser una discoteca o evento público.",1,local,11687.3,287.4,11016.3,638,814,73.9
77,violencia,violencia,0.92,"La secuencia de imágenes muestra a varias personas involucradas en una pelea física o altercado dentro de un ascensor o espacio cerrado, lo que indica agresión y violencia.",1,local,9364.7,285.6,8692.7,638,641,73.7
78,violencia,violencia,0.92,"La imagen muestra una secuencia de cámaras de seguridad donde se observa a varias personas involucradas en un altercado físico o pelea cerca de unas escaleras, lo que corresponde claramente a la categoría de violencia.",1,local,9911.0,288.9,9237.5,638,681,73.7
79,violencia,violencia,0.92,"La secuencia muestra a un grupo de personas involucradas en una altercado físico y luego huyendo del lugar, lo que indica agresión o pelea.",1,local,10458.7,287.3,9781.6,638,720,73.6
80,violencia,violencia,0.95,"La secuencia muestra a oficiales de policía realizando una detención física sobre un individuo en el suelo, lo que implica contacto físico y fuerza.",1,local,15725.6,289.1,15050.5,638,1110,73.8
81,violencia,violencia,0.95,"La secuencia de imágenes muestra a varias personas en una acera interactuando físicamente de manera agresiva; se observa un enfrentamiento o pelea donde uno de los individuos parece golpear al otro y luego huye corriendo, lo cual corresponde claramente a violencia física.",1,local,25153.0,284.5,24487.9,638,1799,73.5
82,violencia,normal,0.65,"La secuencia muestra a personas en una estación de metro (se ve el logo NYDN). Aunque hay movimiento y luego pánico donde la gente corre hacia afuera, no se observa claramente violencia física directa entre las cámaras ni armas visibles, por lo que podría clasificarse como un incidente o comportamiento anómalo pero dentro del espectro 'normal' para este tipo de clasificación si no es una pelea clara. Sin embargo, revisando el contexto típico de estos datos (ataque en metro), suele ser violencia. Pero siguiendo estrictamente las opciones y viendo solo a la gente corriendo sin ver un ataque físico claro entre dos personas en primer plano, podría ser 'normal' o 'accidente'. Espera, mirando mejor los frames t=4/9 y 5/9, parece que alguien cae o es empujado. Esto se acerca más a violencia o accidente. Pero la regla de gráficos dice elegir gráfico si hay cualquier gráfico. Hay mapas en las paredes. Son diagramas. ¿Cuentan? Probablemente no como 'gráfico' en el sentido de datos. Voy a optar por normal porque aunque hay pánico, es difícil confirmar agresión física clara sin ver al atacante claramente golpeando.",0,local,30949.4,288.4,30265.1,638,2217,73.3
83,violencia,normal,0.95,"La imagen muestra una secuencia de cámaras de seguridad en una estación de metro (identificado por el logo NYDN). Se observa a personas caminando normalmente, pasando por los torniquetes y consultando mapas del sistema de transporte pegados en las paredes. No hay evidencia de violencia física, armas, fuego ni accidentes de tráfico definidos en la categoría 'accidente'. Aunque hay diagramas de metro en la pared, son señales estáticas de orientación y no gráficos de datos analíticos como los que define la categoría 'gráfico', por lo que se clasifica como contenido cotidiano.",0,local,40231.8,283.7,39545.8,638,2893,73.2
84,violencia,violencia,0.95,"La secuencia muestra una interacción física agresiva cerca de un mapa en la pared; se observa a alguien cayendo o siendo empujado mientras otra persona interactúa con él violentamente antes de huir, lo que indica un ataque físico.",1,local,34803.6,286.1,34101.1,638,2495,73.2
85,violencia,normal,0.95,"La imagen muestra una secuencia de cámaras de seguridad en una estación de metro donde personas esperan o caminan por la plataforma. No hay evidencia de violencia física grave, armas, fuego ni accidentes de tráfico. Aunque hay mapas del metro en las paredes (diagramas), estos son señales informativas estándar y no gráficos de datos estadísticos; el contenido principal es actividad cotidiana segura.",0,local,44544.4,285.5,43852.8,638,3206,73.1
86,violencia,normal,0.95,"La imagen muestra una secuencia de cámaras de seguridad en un aeropuerto o estación donde personas caminan y consultan mapas sin incidentes evidentes como violencia, armas o accidentes.",0,local,14316.4,285.8,13618.8,638,1007,73.9
87,violencia,normal,0.95,"La secuencia muestra actividad cotidiana segura en una plataforma de metro con pasajeros esperando o transitando, sin violencia, armas, fuego ni accidentes.",0,local,15441.2,286.3,14760.8,638,1087,73.6
88,violencia,ERROR,0,,0,local,48067.0,286.6,47390.0,638,3458,73.0
89,violencia,fuego,0.95,"La secuencia muestra una nube de humo y lo que parecen ser llamas o explosión emergiendo del capó/área frontal del coche negro a partir del cuadro t=4/9, indicando un incendio o escape de gas.",0,local,47247.5,286.6,46543.0,638,3411,73.3
90,violencia,ERROR,0,,0,local,48053.5,284.1,47362.9,638,3458,73.0
91,violencia,violencia,0.95,"La secuencia muestra una alteración física donde varias personas se agarran y luchan en el suelo a partir del marco t=5/9, lo que indica agresión o pelea.",1,local,15524.3,284.9,14825.4,638,1094,73.8
92,violencia,normal,0.95,"La imagen muestra una secuencia de cámaras de seguridad en un restaurante o cafetería con personas sentadas y paradas tranquilamente a las mesas. Aunque el texto superpuesto menciona 'cuchillos' (lo cual parece ser una alucinación del sistema que generó la descripción), visualmente no hay violencia, armas visibles ni accidentes ocurriendo; es una escena cotidiana de gente en un establecimiento público.",0,local,31889.0,285.9,31203.8,638,2287,73.3
93,violencia,violencia,0.98,"La secuencia muestra a varias personas involucradas en una pelea física dentro de un establecimiento público (probablemente un restaurante o bar). Se observa empujones, golpes y agarrones entre individuos, lo cual constituye claramente violencia interpersonal.",1,local,10651.5,286.0,9962.3,638,736,73.9
94,violencia,violencia,0.85,"La secuencia muestra una pelea física y altercados entre varias personas en un lugar concurrido (parece ser un bar o club), lo que indica agresión y violencia.",1,local,7825.3,286.8,7133.8,638,528,74.0
95,violencia,normal,0.95,"La secuencia de imágenes muestra actividad cotidiana en una calle o acera con personas caminando y motocicletas estacionadas bajo un toldo, sin evidencia de violencia, armas, fuego ni accidentes.",0,local,13107.8,286.7,12408.1,638,916,73.8
96,violencia,ERROR,0,,0,local,47961.0,287.7,47292.5,638,3458,73.1
97,violencia,normal,0.98,"La secuencia muestra una toma de cámara de seguridad en blanco y negro que captura a personas caminando por la acera junto a un coche estacionado. No hay indicios de violencia, armas, fuego ni accidentes; es una escena cotidiana.",0,local,12847.7,285.8,12160.3,638,898,73.8
98,violencia,ERROR,0,,0,local,47904.2,287.3,47231.4,638,3458,73.2
99,violencia,violencia,0.95,"La secuencia de imágenes muestra claramente una altercado físico entre dos hombres en un entorno de oficina, con empujones y contacto agresivo visible a lo largo del tiempo.",1,local,21904.3,284.8,21183.7,638,1558,73.5
100,violencia,violencia,0.85,"La secuencia de imágenes muestra a un grupo de personas en una oficina donde se observa interacción física agresiva, empujones y altercados entre individuos (especialmente visible alrededor del minuto 17:42:32), lo que indica violencia.",1,local,21112.2,285.3,20434.4,638,1504,73.6
101,violencia,violencia,0.95,"La secuencia muestra a dos personas luchando físicamente en medio de una oficina, lo que indica agresión o pelea física.",1,local,11405.9,287.4,10714.8,638,791,73.8
102,violencia,violencia,0.98,La secuencia muestra una altercado físico en un establecimiento comercial donde varias personas interactúan de manera agresiva y finalmente alguien cae al suelo tras ser empujado o golpeado.,1,local,9477.0,287.5,8796.2,638,650,73.9
103,violencia,normal,0.95,"La imagen muestra una secuencia de cámaras de seguridad en una calle residencial con coches estacionados y personas caminando por la acera o cruzando la carretera. No se observa violencia física activa, armas, fuego ni accidentes de tráfico; es un contenido cotidiano.",0,local,12907.5,283.5,12233.8,638,903,73.8
104,violencia,normal,0.95,"La secuencia muestra a un grupo de personas caminando y paradas cerca de vehículos estacionados en una calle o aparcamiento. No hay evidencia clara de pelea física, armas visibles, fuego ni accidentes; las acciones parecen ser cotidianas como caminar o agacharse para recoger algo.",0,local,23438.1,286.8,22766.5,638,1677,73.7
105,violencia,violencia,0.95,"La secuencia muestra a varias personas corriendo y luchando físicamente en el suelo de un estacionamiento nocturno, lo que indica una pelea o agresión física.",1,local,11987.8,285.3,11303.2,638,836,74.0
106,violencia,normal,0.95,"La imagen muestra una secuencia de cámaras de seguridad con personas reunidas en la acera fuera de unas tiendas y un coche estacionado cerca. No se observa ninguna pelea física, armas visibles, fuego ni accidentes de tráfico; parece ser actividad cotidiana normal.",0,local,15937.4,287.4,15265.4,638,1127,73.8
107,violencia,violencia,0.98,"La secuencia muestra una altercado físico entre dos personas en un ascensor o pasillo, donde se observa empujones y lucha cuerpo a cuerpo.",1,local,10826.5,286.1,10153.4,638,751,74.0
108,violencia,violencia,0.95,"La imagen muestra una secuencia de cámaras de seguridad donde se observa un altercado físico entre personal y reclusos, incluyendo golpes y forcejeo en el suelo, lo cual corresponde claramente a violencia.",1,local,15006.1,287.1,14325.4,638,1057,73.8
109,violencia,violencia,0.98,"La secuencia muestra una altercado físico en un entorno de prisión donde varios individuos se agarran y uno cae al suelo tras la interacción física, lo que corresponde a violencia.",1,local,10991.5,287.2,10311.6,638,762,73.9
110,violencia,violencia,0.98,"La imagen muestra una secuencia de cámaras de seguridad donde se observa un altercado físico entre oficiales correccionales y reclusos en el suelo, lo cual corresponde claramente a violencia física.",1,local,11872.1,286.6,11196.7,638,827,73.9
111,violencia,ERROR,0,,0,local,47924.7,286.9,47254.8,638,3458,73.2
112,violencia,violencia,0.95,"La secuencia muestra a varias personas en un estacionamiento que se involucran en una altercación física; se observa agarrarse y empujarse cerca de los vehículos, culminando con una persona cayendo al suelo, lo cual indica agresión o pelea.",1,local,15845.6,283.6,15158.8,638,1118,73.8
113,violencia,violencia,0.98,"La secuencia de imágenes muestra claramente una pelea física entre dos individuos cerca de un vehículo estacionado, donde uno es agredido y lanzado al suelo.",1,local,12114.9,284.8,11447.1,638,846,73.9
114,violencia,ERROR,0,,0,local,47889.4,284.7,47214.3,638,3458,73.2
115,violencia,violencia,0.95,"La secuencia de imágenes muestra una pelea física y agresión entre dos personas dentro de un ascensor, donde uno parece estar sujetando o golpeando al otro.",1,local,14755.0,287.0,14071.1,638,1038,73.8
116,violencia,normal,0.95,"La imagen muestra una secuencia de tráfico normal en un cruce con vehículos circulando y personas entrando o saliendo de los coches sin incidentes graves como colisiones, peleas ni armas.",0,local,16080.6,286.9,15405.1,638,1137,73.8
117,violencia,ERROR,0,,0,local,47974.9,288.1,47281.0,638,3458,73.1
118,violencia,violencia,0.95,"La secuencia muestra una situación caótica en un banco o oficina con múltiples personas moviéndose rápidamente, cayendo y agachándose de manera brusca, lo que indica una agresión física o asalto.",1,local,15386.3,286.9,14681.9,638,1083,73.8
119,violencia,violencia,0.95,La secuencia muestra una altercado físico entre dos personas en el mostrador de lo que parece ser una librería o biblioteca. Se observa un empujón y una lucha física donde la persona con ropa blanca interactúa agresivamente con otra persona detrás del mostrador.,1,local,12541.5,288.9,11824.3,638,874,73.9
120,violencia,violencia,0.95,"La secuencia muestra una pelea física y agresión dentro de un bar, seguida por personas corriendo en pánico hacia la salida, lo que indica claramente violencia entre las personas.",1,local,20781.3,286.0,20104.7,638,1482,73.7
121,violencia,violencia,0.95,"La secuencia de imágenes muestra una alteración física entre individuos en un bar, con empujones y agitación cerca de la puerta principal, lo que indica claramente agresión o pelea.",1,local,28521.4,286.6,27839.2,638,2048,73.6
122,violencia,violencia,0.95,"La secuencia de imágenes muestra una altercado físico entre varias personas en un entorno exterior, donde se observa empujar y contacto corporal agresivo que indica violencia.",1,local,10252.2,283.9,9576.7,638,709,74.0
123,violencia,violencia,0.95,"La secuencia de imágenes muestra una pelea física entre varias personas en un entorno exterior, con individuos corriendo y agarrándose mutuamente, lo que indica agresión directa.",1,local,10275.4,284.3,9618.6,638,712,74.0
124,violencia,violencia,0.95,"La secuencia muestra una altercación física al aire libre donde se observa a personas involucradas en un conflicto; específicamente, hay individuos que parecen estar peleando y uno de ellos termina cayendo o siendo agredido hasta quedar en el suelo mientras otros observan.",1,local,14821.4,284.3,14158.3,638,1045,73.8
