indice,label_real,prediccion,confianza,descripcion,correcto,source,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
27,violence,normal,1.0,"The image shows a sequence of security camera footage from a bus depot or station. There are no signs of violence, weapons, fire, accident, or any other category listed in the prompt.",0,local,1047.4,187.1,736.6,850,79,107.3
28,violence,violence,1.0,"The image depicts a person being attacked on a bus, which is an act of violence.",1,local,850.7,187.7,544.8,850,60,110.1
29,violence,normal,1.0,"The image is a collage of various scenes from a bus, which do not depict any violence, weapons, fire, accident, or chart. The content appears to be everyday safe material.",0,local,1043.9,187.1,745.1,850,79,106.0
30,violence,violence,1.0,"The image depicts a scene of physical aggression between two individuals, which falls under the category of violence.",1,local,899.6,188.3,593.5,850,63,106.2
31,violence,normal,1.0,"The image shows a sequence of photos with text overlaying them, which appears to be a humorous meme or series of images meant for entertainment rather than depicting any of the categories listed.",0,local,1062.6,186.2,776.8,850,81,104.3
32,violence,normal,1.0,"The image sequence shows a person sitting at a desk with various items on it, including what appears to be a computer monitor and keyboard. There are no signs of violence, weapons, fire, or accidents in the visible frames. The content seems to depict an everyday safe environment.",0,local,1216.0,188.3,884.2,850,96,108.6
33,violence,violence,1.0,"The image sequence depicts a physical altercation between individuals, which falls under the category of violence.",1,local,868.1,189.0,589.7,850,62,105.1
34,violence,violence,1.0,"The image shows a group of people engaged in physical confrontation, which is indicative of violence.",1,local,854.1,188.9,572.9,850,61,106.5
35,violence,violence,1.0,"The image shows a sequence of photos depicting a physical altercation between individuals, which falls under the category of violence.",1,local,916.5,187.8,624.7,850,67,107.3
36,violence,violence,1.0,The image sequence depicts a series of violent incidents involving multiple people engaged in physical altercations.,1,local,852.5,187.5,563.0,850,61,108.3
37,violence,violence,1.0,"The image sequence depicts a physical altercation between individuals, which falls under the category of violence.",1,local,869.9,188.2,571.4,850,62,108.5
38,violence,violence,1.0,"The image depicts a physical altercation between individuals, which falls under the category of violence.",1,local,858.7,185.7,567.2,850,61,107.5
39,violence,violence,1.0,"The image depicts a series of photos showing multiple people engaged in physical altercations with each other, which falls under the category of violence.",1,local,949.7,189.0,669.5,850,70,104.5
40,violence,violence,1.0,"The image sequence depicts a physical altercation between two individuals, which falls under the category of violence.",1,local,876.7,187.1,585.4,850,63,107.6
41,violence,violence,1.0,"The image depicts a physical altercation between two individuals, which falls under the category of violence.",1,local,865.8,187.7,583.7,850,62,106.2
42,violence,violence,1.0,"The image shows a series of photos depicting a physical altercation between individuals, which falls under the category of violence.",1,local,920.5,189.3,628.8,850,67,106.5
43,violence,normal,1.0,"The image sequence shows a series of stills from a security camera inside a restaurant or store. There are no signs of violence, weapons, fire, accident, or any data visualization that would classify it as a chart. The content appears to be everyday safe material.",0,local,1204.0,188.8,895.3,850,95,106.1
44,violence,violence,1.0,The image shows a sequence of photos depicting a physical altercation between two individuals.,1,local,841.0,186.4,569.4,850,60,105.4
45,violence,violence,1.0,"The image sequence depicts a physical altercation between two individuals, with one person being pushed or shoved by the other.",1,local,914.1,187.9,636.3,850,67,105.3
46,violence,violence,1.0,The image shows a sequence of multiple people engaged in physical altercations with each other.,1,local,831.3,189.4,555.3,850,59,106.3
47,violence,violence,1.0,"The image depicts a series of photos showing two individuals engaged in a physical altercation, which is indicative of violence.",1,local,911.3,188.6,629.6,850,67,106.4
48,violence,violence,1.0,"The image sequence depicts a physical altercation between two individuals, which falls under the category of violence.",1,local,872.2,178.8,597.1,850,63,105.5
49,violence,violence,1.0,"The image depicts a physical altercation between two individuals, which falls under the category of violence.",1,local,863.3,188.0,585.3,850,62,105.9
50,violence,violence,1.0,"The image sequence shows a person being attacked by another individual, indicating a violent act.",1,local,823.3,188.0,553.8,850,58,104.7
51,violence,violence,1.0,"The image sequence shows a series of stills depicting a physical altercation between two individuals in an indoor setting, with one person appearing to be in the process of being attacked or restrained by another. The context suggests that this is a violent situation.",1,local,1194.8,190.6,913.0,850,94,103.0
52,violence,normal,1.0,"The image sequence shows a series of stills from a security camera that depict a stairwell with no signs of violence, weapons, fire, or accident. The content appears to be everyday safe footage.",0,local,1067.2,191.0,787.3,850,81,102.9
53,violence,normal,1.0,"The image sequence shows a series of stills from a security camera that depict a staircase with no signs of violence, weapons, fire, or accidents. The content appears to be everyday safe material.",0,local,1085.3,193.6,568.3,850,81,142.5
54,violence,normal,1.0,"The image shows a sequence of security camera footage from an indoor setting, likely a stairwell or hallway, with no visible signs of violence, weapons, fire, accident, or chart. The content appears to be everyday safe material.",0,local,1127.0,178.7,611.3,850,86,140.7
55,violence,violence,1.0,The image sequence shows a physical altercation between individuals on public transportation.,1,local,811.2,190.4,540.3,850,56,103.6
56,violence,violence,1.0,"The image sequence depicts a physical altercation between individuals, which falls under the category of violence.",1,local,871.1,185.8,605.4,850,62,102.4
57,violence,violence,1.0,"The image sequence shows a physical altercation between two individuals, which falls under the category of violence.",1,local,875.6,187.1,400.7,850,62,154.7
58,violence,violence,1.0,"The image sequence shows a physical altercation between two individuals, which falls under the category of violence.",1,local,893.2,178.7,516.0,850,62,120.2
59,violence,violence,1.0,The image sequence depicts a physical altercation between two individuals.,1,local,789.7,173.5,374.1,850,55,147.0
60,violence,violence,1.0,The image sequence shows a physical altercation between two individuals.,1,local,793.3,188.6,386.5,850,54,139.7
61,violence,normal,1.0,"The image sequence shows a series of parking lots with no visible signs of violence, weapons, fire, or accidents. The content appears to be everyday safe footage.",0,local,969.0,187.5,568.8,850,72,126.6
62,violence,normal,1.0,"The image sequence shows a series of stills from a security camera that depict an everyday scene with no signs of violence, weapons, fire, or accident. The content appears to be normal and safe.",0,local,1061.8,181.5,623.2,850,81,130.0
63,violence,violence,1.0,The image sequence depicts a physical altercation between two individuals.,1,local,789.7,181.4,409.5,850,55,134.3
64,violence,violence,1.0,The image sequence depicts a physical altercation between two individuals.,1,local,788.5,185.7,391.4,850,55,140.5
65,violence,violence,1.0,"The image shows a group of people engaged in physical altercations with each other, indicating a violent situation.",1,local,881.7,184.8,249.1,850,63,252.9
66,violence,violence,1.0,The image shows a group of people engaged in physical altercation with one another.,1,local,854.5,198.6,403.7,850,58,143.7
67,violence,violence,1.0,"The image depicts a group of people engaged in physical altercation, which is indicative of violence.",1,local,893.8,189.2,481.4,850,63,130.9
68,violence,violence,1.0,"The image depicts a series of photos showing people engaged in physical altercations, which is indicative of violence.",1,local,904.8,183.5,524.3,850,65,124.0
69,violence,violence,1.0,"The image depicts a group of people engaged in physical altercation, which is indicative of violence.",1,local,905.1,187.3,463.4,850,63,135.9
70,violence,violence,1.0,"The image depicts a physical altercation between two individuals, which falls under the category of violence.",1,local,890.1,190.6,464.1,850,62,133.6
71,violence,violence,1.0,"The image depicts a physical altercation between two individuals, which falls under the category of violence.",1,local,901.9,186.9,516.2,850,62,120.1
72,violence,violence,1.0,"The image depicts a physical altercation between two individuals, which falls under the category of violence.",1,local,876.9,184.8,464.7,850,62,133.4
73,violence,violence,1.0,"The image depicts a physical altercation between two individuals, which falls under the category of violence.",1,local,866.9,189.2,456.4,850,62,135.8
74,violence,violence,1.0,"The image sequence depicts a physical altercation between individuals, which falls under the category of violence.",1,local,884.0,182.1,425.4,850,62,145.7
75,violence,violence,1.0,"The image sequence depicts a physical altercation between individuals, which falls under the category of violence.",1,local,875.1,185.0,401.6,850,62,154.4
76,violence,violence,1.0,"The image sequence depicts a physical altercation between individuals, which falls under the category of violence.",1,local,861.6,192.2,478.8,850,62,129.5
77,violence,violence,1.0,"The image sequence depicts a physical altercation between individuals, which falls under the category of violence.",1,local,880.2,180.8,483.0,850,62,128.4
78,violence,violence,1.0,"The image sequence depicts a physical altercation between individuals, which falls under the category of violence.",1,local,870.2,192.6,498.3,850,62,124.4
79,violence,violence,1.0,"The image sequence depicts a physical altercation between two individuals, which falls under the category of violence.",1,local,892.6,189.7,347.2,850,63,181.5
80,violence,violence,1.0,"The image sequence depicts a physical altercation between two individuals, which falls under the category of violence.",1,local,882.1,184.3,451.7,850,63,139.5
81,violence,violence,1.0,"The image sequence depicts a series of stills showing multiple individuals engaged in physical altercations with each other, indicating a violent situation.",1,local,943.6,185.4,593.8,850,69,116.2
82,violence,violence,1.0,The image shows a group of people engaged in physical altercation with each other.,1,local,845.6,180.8,451.8,850,58,128.4
83,violence,violence,1.0,The image shows a group of people engaged in physical altercation with each other.,1,local,828.5,187.9,425.7,850,58,136.3
84,violence,violence,1.0,"The image shows a physical fight between two individuals, which is indicative of violence.",1,local,824.1,174.8,406.7,850,58,142.6
85,violence,violence,1.0,"The image depicts a physical altercation between two individuals, which falls under the category of violence.",1,local,870.2,186.2,436.4,850,62,142.1
86,violence,normal,1.0,"The image sequence depicts a typical scene of people walking through a public space, such as a train station or airport terminal. There are no signs of violence, weapons, fire, accidents, or charts visible in the images.",0,local,1104.8,183.7,663.1,850,85,128.2
87,violence,violence,1.0,The image shows a physical altercation between two individuals.,1,local,790.6,187.1,417.5,850,53,126.9
88,violence,violence,1.0,"The image sequence depicts a physical altercation between two individuals, which falls under the category of violence.",1,local,878.3,190.2,468.7,850,63,134.4
89,violence,normal,1.0,"The image shows a sequence of cars parked in a parking lot at night. There is no visible violence, weapons, fire, or accident depicted in the image.",0,local,979.1,176.6,571.3,850,72,126.0
90,violence,normal,1.0,"The image shows a sequence of cars parked or moving in what appears to be a parking lot or street scene. There is no visible violence, weapons, fire, accident, or chart. The content seems to depict everyday safe situations.",0,local,1122.7,183.0,625.6,850,87,139.1
91,violence,violence,1.0,"The image sequence depicts a physical altercation between individuals, which falls under the category of violence.",1,local,881.7,179.9,379.3,850,62,163.5
92,violence,violence,1.0,The image shows a group of people engaged in physical altercation with each other.,1,local,873.2,189.3,489.8,850,58,118.4
93,violence,violence,1.0,"The image shows a group of people engaged in physical altercation, which is indicative of violence.",1,local,877.8,192.7,432.2,850,62,143.5
94,violence,violence,1.0,"The image shows a group of people engaged in physical altercations with each other, which is indicative of violence.",1,local,904.7,187.6,473.7,850,65,137.2
95,violence,violence,1.0,"The image sequence shows a physical altercation between individuals, which is indicative of violence.",1,local,856.1,188.9,411.1,850,60,145.9
96,violence,violence,1.0,"The image sequence shows a series of stills depicting a physical altercation between two individuals, with one person appearing to be in the process of striking the other.",1,local,1013.0,192.3,527.3,850,76,144.1
97,violence,normal,1.0,"The image sequence depicts a series of parking lots and cars, which is typical everyday content and does not fall into any of the other categories.",0,local,934.5,177.8,464.2,850,69,148.7
98,violence,normal,1.0,"The image sequence shows a series of security camera footage from a parking garage with no signs of violence, weapons, fire, or accidents. The content appears to be everyday safe material.",0,local,1008.5,189.6,489.9,850,76,155.1
99,violence,violence,1.0,"The image shows a group of people engaged in physical altercation, which is indicative of violence.",1,local,899.6,179.4,421.3,850,62,147.2
100,violence,violence,1.0,"The image shows a group of people engaged in physical confrontation with each other, which is indicative of violence.",1,local,896.0,178.7,409.8,850,64,156.2
101,violence,violence,1.0,"The image sequence shows a physical altercation between individuals, with visible signs of aggression and confrontation.",1,local,899.5,184.1,394.4,850,63,159.7
102,violence,violence,1.0,The image sequence depicts a physical altercation between two individuals.,1,local,811.8,188.7,404.1,850,55,136.1
103,violence,violence,1.0,The image depicts a group of people engaged in physical altercation on a street.,1,local,852.7,192.8,391.0,850,59,150.9
104,violence,violence,1.0,"The image shows a group of people engaged in physical altercation, which is indicative of violence.",1,local,873.9,177.6,396.4,850,62,156.4
105,violence,violence,1.0,The image sequence depicts a physical altercation between two individuals.,1,local,806.2,189.0,334.8,850,55,164.3
106,violence,violence,1.0,"The image sequence depicts a group of people gathered around a car accident scene, with visible injuries and distress among the individuals present.",1,local,926.2,174.3,550.5,850,67,121.7
107,violence,violence,1.0,The image sequence depicts a physical altercation between two individuals.,1,local,797.8,190.7,424.7,850,55,129.5
108,violence,violence,1.0,"The image sequence depicts a physical altercation between two individuals, which is indicative of violence.",1,local,880.4,189.0,441.2,850,62,140.5
109,violence,violence,1.0,"The image shows a sequence of multiple individuals engaged in physical altercations with each other, which is indicative of violence.",1,local,927.4,177.8,448.4,850,66,147.2
110,violence,violence,1.0,The image shows a group of people engaged in a physical altercation with one another.,1,local,856.5,187.8,376.6,850,59,156.7
111,violence,normal,1.0,"The image shows a sequence of parking lots with cars parked and no signs of violence, weapons, fire, or accident. The content appears to be everyday safe content.",0,local,988.2,181.7,521.9,850,73,139.9
112,violence,violence,1.0,"The image sequence shows a physical altercation between two individuals, with one person being attacked by another.",1,local,874.7,179.4,437.5,850,62,141.7
113,violence,violence,1.0,The image shows a sequence of multiple frames depicting a physical altercation between two individuals.,1,local,862.3,176.2,370.5,850,61,164.6
114,violence,normal,1.0,"The image sequence shows a series of stills from a security camera that depict people walking on a sidewalk at night. There are no signs of violence, weapons, fire, or accidents in the images. The content appears to be everyday safe footage.",0,local,1171.3,184.1,631.7,850,90,142.5
115,violence,violence,1.0,"The image sequence shows a person being attacked by another individual, which is indicative of violence.",1,local,855.6,174.9,374.2,850,60,160.4
116,violence,accident,1.0,"The image sequence shows a series of traffic accidents involving cars and trucks, with visible damage to the vehicles.",0,local,868.2,175.6,472.9,850,62,131.1
117,violence,violence,1.0,The image depicts a group of people engaged in a physical altercation with visible signs of aggression and confrontation.,1,local,913.7,177.5,439.4,850,66,150.2
118,violence,normal,1.0,The image shows a room with multiple people and objects that do not indicate any of the specified categories. It appears to be an everyday safe environment.,0,local,960.0,184.1,484.8,850,69,142.3
119,violence,violence,1.0,The image depicts a physical altercation between two individuals.,1,local,811.3,180.3,426.9,850,54,126.5
120,violence,violence,1.0,The image sequence shows a physical altercation between two individuals.,1,local,799.3,187.5,346.8,850,54,155.7
121,violence,violence,1.0,The image sequence shows a physical altercation between two individuals.,1,local,808.7,178.3,371.5,850,54,145.4
122,violence,violence,1.0,"The image sequence depicts a physical altercation between two individuals, which falls under the category of violence.",1,local,878.4,181.5,428.3,850,63,147.1
123,violence,violence,1.0,"The image sequence depicts a physical altercation between two individuals, which falls under the category of violence.",1,local,895.9,185.8,393.2,850,63,160.2
124,violence,violence,1.0,The image sequence depicts a physical altercation between two individuals.,1,local,811.9,186.6,351.6,850,55,156.4
125,violence,normal,1.0,"The image shows a room with various objects and furniture, including a desk, chairs, and electronic equipment. There is no clear indication of violence, weapons, fire, or accident in the scene.",0,local,1078.7,187.9,525.6,850,79,150.3
126,violence,normal,1.0,"The image shows a room with various objects such as a desk, chair, and computer equipment. There is no visible violence, weapons, fire, or accident. The content appears to be everyday safe material.",0,local,1066.3,187.4,577.6,850,81,140.2
127,violence,normal,1.0,"The image shows a room with several pool tables and people playing billiards. There are no signs of violence, weapons, fire, or accidents. The content appears to be everyday safe content.",0,local,1064.8,181.3,549.9,850,79,143.7
128,violence,violence,1.0,"The image depicts a series of photos showing a person being attacked by another person, which is indicative of violence.",1,local,899.7,180.0,436.6,850,65,148.9
129,violence,violence,1.0,"The image depicts a series of photos showing a person being attacked by another individual, which falls under the category of violence.",1,local,914.2,190.2,449.0,850,66,147.0
130,violence,violence,1.0,"The image depicts a series of photos showing a person being attacked by another individual, with visible signs of aggression and physical harm.",1,local,932.9,187.8,474.3,850,68,143.4
131,violence,violence,1.0,"The image depicts a person being attacked by another individual, which falls under the category of violence.",1,local,867.8,189.4,353.4,850,61,172.6
132,violence,violence,1.0,"The image shows a sequence of photos depicting physical altercations between individuals, which falls under the category of violence.",1,local,917.2,189.9,459.0,850,66,143.8
133,violence,violence,1.0,"The image depicts a sequence of photos showing a person being attacked by another person, which is indicative of violence.",1,local,913.2,188.8,485.1,850,65,134.0
134,violence,violence,1.0,"The image depicts a group of people gathered in what appears to be an indoor setting, with some individuals engaged in physical altercations or aggressive behavior. The presence of multiple individuals in close proximity and the dynamic poses suggest that this is a scene of violence.",1,local,1242.2,191.0,732.6,850,95,129.7
135,violence,violence,1.0,"The image shows a group of people gathered together with some individuals appearing to be in conflict or confrontation, which suggests the category 'violence'.",1,local,969.8,194.2,467.3,850,71,151.9
136,violence,violence,1.0,"The image shows a group of people gathered in what appears to be an outdoor setting with some individuals facing each other in a confrontational manner. This suggests that the scene is likely depicting a physical altercation or fight, which falls under the category of violence.",1,local,1220.6,181.9,649.3,850,95,146.3
137,violence,violence,1.0,"The image shows a group of people engaged in physical altercation, which is indicative of violence.",1,local,890.0,184.7,461.9,850,62,134.2
138,violence,violence,1.0,"The image depicts a physical altercation between two individuals, which falls under the category of violence.",1,local,877.1,189.9,459.5,850,62,134.9
139,violence,violence,1.0,"The image depicts a series of screenshots showing a person being attacked by another individual, with visible signs of aggression and physical harm.",1,local,972.0,180.7,513.0,850,70,136.5
140,violence,violence,1.0,The image sequence shows a series of people engaged in physical altercations and aggression.,1,local,838.8,181.3,408.6,850,59,144.4
141,violence,violence,1.0,The image sequence shows a group of people engaged in physical altercations and aggression.,1,local,838.3,183.7,438.5,850,59,134.5
142,violence,violence,1.0,"The image sequence depicts a physical altercation between two individuals, which falls under the category of violence.",1,local,887.4,189.3,416.8,850,63,151.1
143,violence,normal,1.0,"The image sequence depicts a series of traffic lights and road signs, which are typical elements of everyday safe content.",0,local,872.6,184.1,466.9,850,63,134.9
144,violence,violence,1.0,The image depicts a physical altercation between two individuals.,1,local,796.1,186.4,419.7,850,54,128.7
145,violence,violence,1.0,"The image shows a sequence of multiple people engaged in physical altercations with each other, indicating a violent situation.",1,local,912.3,174.6,458.5,850,64,139.6
146,violence,normal,1.0,"The image appears to be a screenshot of a video sequence showing a person driving a car on the road. There are no visible signs of violence, weapons, fire, or accident in this image.",0,local,1053.0,191.6,609.6,850,80,131.2
147,violence,violence,1.0,The image depicts a physical altercation between two individuals.,1,local,792.1,190.5,435.4,850,54,124.0
148,violence,violence,1.0,"The image shows a person being attacked by another person, which is an act of violence.",1,local,858.0,182.0,478.0,850,59,123.4
149,violence,normal,1.0,"The image shows a store with various items on shelves, and there is no visible violence, weapons, fire, accident, or chart. The scene appears to be everyday safe content.",0,local,1034.1,182.7,628.9,850,76,120.9
150,violence,normal,1.0,"The image shows a store with shelves of products and a person standing near them. There is no visible violence, weapons, fire, accident, or chart in the scene.",0,local,1006.5,183.8,569.5,850,74,129.9
151,violence,normal,1.0,"The image shows a store with various items on shelves, which is a typical scene of everyday safe content.",0,local,881.5,176.0,404.2,850,61,150.9
152,violence,violence,1.0,"The image depicts a series of photos showing people engaged in physical altercations, which falls under the category of violence.",1,local,911.5,179.2,466.8,850,66,141.4
153,violence,violence,1.0,"The image shows a sequence of photos depicting a physical altercation between two individuals, with visible signs of aggression and confrontation.",1,local,984.3,188.6,463.4,850,70,151.1
154,violence,violence,1.0,"The image shows a series of photos depicting a physical altercation between individuals, with visible signs of aggression and confrontation.",1,local,948.7,189.4,394.2,850,69,175.0
155,violence,violence,1.0,"The image depicts a physical altercation between two individuals, which falls under the category of violence.",1,local,878.3,187.8,401.0,850,62,154.6
156,violence,violence,1.0,"The image shows a series of photos depicting physical altercations between individuals, which falls under the category of violence.",1,local,918.8,190.1,408.2,850,66,161.7
157,violence,violence,1.0,"The image depicts a group of people engaged in a physical altercation, which is indicative of violence.",1,local,910.9,181.8,376.4,850,64,170.0
158,violence,violence,1.0,The image depicts a group of people engaged in physical altercation with each other.,1,local,844.8,181.8,417.3,850,59,141.4
159,violence,violence,1.0,The image sequence depicts a physical altercation between two individuals.,1,local,805.2,177.5,403.4,850,55,136.3
160,violence,violence,1.0,The image depicts a physical altercation between two individuals.,1,local,790.2,189.9,384.1,850,54,140.6
161,violence,normal,1.0,"The image shows a sequence of photos depicting an indoor setting with various objects and people, but there is no clear indication of violence, weapons, fire, accident, or chart. The scene appears to be a typical office or workspace environment, which falls under the 'normal' category.",0,local,1242.4,190.1,621.1,850,98,157.8
162,violence,normal,1.0,"The image shows a person sitting at a desk with various items around them, including what appears to be a computer monitor and keyboard. There are no signs of violence, weapons, fire, or accidents in the scene. The presence of a chart or graph is not visible, so it is classified as 'normal'.",0,local,1313.5,179.1,673.3,850,103,153.0
163,violence,violence,1.0,The image depicts a physical altercation between two individuals.,1,local,790.5,181.3,369.3,850,54,146.2
164,violence,normal,1.0,"The image shows a group of people sitting at desks with computer equipment, which is indicative of a normal office or workspace environment.",0,local,933.7,189.2,475.6,850,67,140.9
165,violence,violence,1.0,"The image shows a sequence of multiple people engaged in physical altercations with each other, indicating a violent situation.",1,local,896.3,162.5,479.4,850,64,133.5
166,violence,normal,1.0,"The image shows a store with various items on display and no signs of violence, weapons, fire, accident, or chart. The scene appears to be everyday safe content.",0,local,1004.3,176.6,541.2,850,74,136.7
167,violence,violence,1.0,"The image sequence depicts a physical altercation between two individuals, which falls under the category of violence.",1,local,884.4,190.0,445.6,850,63,141.4
168,violence,violence,1.0,"The image sequence shows a physical altercation between two individuals, which falls under the category of violence.",1,local,884.2,192.1,481.6,850,62,128.7
169,violence,violence,1.0,The image shows a series of stills from a security camera footage depicting multiple instances of physical altercations between individuals in what appears to be a store or market setting.,1,local,1033.6,188.6,573.3,850,77,134.3
170,violence,violence,1.0,"The image depicts a series of photos showing individuals engaged in physical altercations and the presence of weapons, indicating that this is a violent situation.",1,local,978.6,172.2,464.5,850,71,152.9
171,violence,violence,1.0,"The image sequence depicts a physical altercation between two individuals, which falls under the category of violence.",1,local,886.7,175.3,406.3,850,63,155.1
172,violence,violence,1.0,"The image sequence depicts a physical altercation between individuals, which falls under the category of violence.",1,local,868.1,184.3,413.8,850,62,149.8
173,violence,violence,1.0,"The image sequence depicts a physical altercation between two individuals, which falls under the category of violence.",1,local,892.3,188.4,483.3,850,63,130.3
174,violence,violence,1.0,"The image sequence depicts a physical altercation between two individuals, which falls under the category of violence.",1,local,884.7,176.7,427.1,850,63,147.5
175,violence,violence,1.0,"The image sequence depicts a physical altercation between individuals, which falls under the category of violence.",1,local,864.0,186.8,409.4,850,62,151.4
176,violence,violence,1.0,"The image shows a sequence of photos depicting a physical altercation between individuals, which falls under the category of violence.",1,local,928.9,189.9,487.5,850,67,137.4
177,violence,violence,1.0,The image sequence depicts a physical altercation between two individuals.,1,local,803.3,178.3,353.7,850,55,155.5
178,violence,violence,1.0,"The image sequence depicts a physical altercation between two individuals, which falls under the category of violence.",1,local,876.9,186.4,394.6,850,63,159.7
179,violence,violence,1.0,"The image sequence depicts a physical altercation between two individuals, with one person being pushed or shoved by the other.",1,local,923.0,181.0,420.1,850,67,159.5
180,violence,violence,1.0,The image sequence depicts a physical altercation between two individuals in a store or market setting.,1,local,875.0,188.1,428.8,850,61,142.2
181,violence,violence,1.0,The image shows a sequence of multiple frames depicting a physical altercation between two individuals in a store or shop setting.,1,local,934.8,189.7,432.1,850,67,155.1
182,violence,normal,1.0,"The image shows a sequence of stills from a security camera feed, depicting an everyday scene inside a convenience store or similar establishment. There are no signs of violence, weapons, fire, accidents, or charts visible in the provided frames.",0,local,1157.0,175.7,447.7,850,89,198.8
183,violence,violence,1.0,The image shows a sequence of multiple frames depicting a physical altercation between two individuals in a store or retail setting.,1,local,942.0,176.6,544.4,850,67,123.1
184,violence,violence,1.0,The image shows a sequence of multiple frames depicting a physical altercation between two individuals in a store or market setting.,1,local,943.0,189.0,478.8,850,67,139.9
185,violence,normal,1.0,"The image shows a sequence of stills from a security camera footage inside a store or shop. There are no signs of violence, weapons, fire, accident, or any data visualization that would classify it as a chart. The content appears to be everyday safe material.",0,local,1222.0,188.7,782.6,850,95,121.4
186,violence,violence,1.0,The image sequence depicts a physical altercation between two individuals.,1,local,815.1,190.6,496.4,850,55,110.8
187,violence,normal,1.0,"The image shows a group of people inside a store or market, with no visible signs of violence, weapons, fire, accident, or chart. The scene appears to be everyday and safe.",0,local,1028.0,189.6,675.2,850,78,115.5
188,violence,violence,1.0,"The image shows a sequence of multiple people engaged in physical altercations with each other, indicating a violent situation.",1,local,891.1,191.2,527.5,850,64,121.3
189,violence,violence,1.0,"The image depicts a sequence of multiple people engaged in physical altercations, which is indicative of violence.",1,local,884.2,188.4,504.7,850,64,126.8
190,violence,violence,1.0,The image shows a group of people engaged in physical altercation with each other.,1,local,823.7,191.6,437.1,850,58,132.7
