indice,label_real,prediccion,confianza,descripcion,correcto,source,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
21,violencia,normal,0.99,"La secuencia de imágenes muestra a personas en una sala de estar, realizando actividades cotidianas como sentarse en el sofá, caminar por la habitación y interactuar con objetos como un bolso y una mochila. No hay indicios de violencia, armas o fuego en la escena.",0,local,6699.0,0,6699.0,3204,94,14.0
22,violencia,normal,0.99,"La secuencia de imágenes muestra a personas en una sala de estar, realizando actividades cotidianas sin ningún signo de violencia, armas o fuego visible.",0,local,5374.2,0,5374.2,3204,65,12.1
23,violencia,normal,0.99,"La secuencia de imágenes muestra a una persona agachada en el suelo de una sala de estar, posiblemente atendiendo a un niño pequeño. No hay indicios de violencia, armas o fuego en la escena. La actividad de la persona parece ser una rutina diaria, como cuidar a un niño o recoger objetos del suelo.",0,local,7157.9,0,7157.9,3204,101,14.1
24,violencia,normal,0.99,"La mujer está realizando una actividad cotidiana en su hogar, sin mostrar ningún signo de violencia, armas o fuego. El contenido no contiene ninguna información visual que sugiera una situación peligrosa o violenta.",0,local,5892.5,0,5892.5,3204,77,13.1
25,violencia,normal,0.99,"La imagen muestra una escena de una calle muy transitada con personas vestidas de azul, probablemente trabajadores de la construcción, realizando tareas en la acera. No hay indicios de violencia, armas o fuego visible en la imagen. La escena parece ser una actividad normal y cotidiana en un entorno urbano.",0,local,6882.3,0,6882.3,3204,98,14.2
26,violencia,normal,0.99,"La imagen muestra una escena de una multitud de personas, probablemente en un evento público o reunión, con algunos individuos interactuando entre sí. No hay indicios de armas, fuego o accidentes visibles en la imagen. Por lo tanto, la clasificación más adecuada para esta imagen es 'normal'.",0,local,6792.7,0,6792.7,3204,95,14.0
27,violencia,grafico,0.0,"La imagen muestra una secuencia de imágenes de un autobús con una persona en diferentes posiciones, lo que sugiere que se trata de un grafico o visualización de datos.",0,local,5733.3,0,5733.3,3204,72,12.6
28,violencia,normal,0.99,"La imagen muestra un autobús vacío con varias sillas y ventanas. No hay indicios de violencia, armas o fuego, y no hay accidentes ni graficos visibles.",0,local,5695.3,0,5695.3,3204,72,12.6
29,violencia,grafico,0.0,"La imagen muestra una secuencia de fotos de un autobús con un hombre sentado en el asiento del conductor y un niño sentado en el asiento del pasajero. La imagen no muestra ningún fuego, armas o accidentes, y no hay ninguna violencia física entre personas.",0,local,6622.1,0,6622.1,3204,90,13.6
30,violencia,grafico,0.0,"La imagen muestra una secuencia de fotos de personas en un vehículo, posiblemente un autobús o un tren, con bicicletas en el fondo. No hay indicios de violencia, armas o fuego, y no hay colisiones de tráfico ni accidentes visibles. La presencia de bicicletas sugiere que el vehículo podría ser un vehículo de transporte público o un autobús de transporte. La imagen no contiene ningún gráfico, diagrama o visualización de datos que requiera una clasificación más específica.",0,local,8566.3,0,8566.3,3204,129,15.1
31,violencia,grafico,0.0,"La imagen muestra una secuencia de fotos de un autobús con una persona sentada y otra de pie, con la frase 'Hey, I'm gonna call 911' repetida varias veces.",0,local,6019.3,0,6019.3,3204,79,13.1
32,violencia,grafico,0.0,"La imagen muestra una secuencia de fotos de un evento que no se puede clasificar como violencia, armas, fuego o accidente, ya que no hay ninguna persona involucrada en una pelea física, no hay armas ni fuego visible, y no hay ningún accidente ni grafico en las fotos",0,local,6797.6,0,6797.6,3204,96,14.1
33,violencia,normal,0.99,"La secuencia de imágenes muestra a un grupo de personas en un espacio interior, posiblemente un pasillo o una zona de espera. No hay indicios de violencia, armas o fuego, y no hay accidentes ni graficos visibles. La iluminación es uniforme y no hay objetos que parezcan fuera de lugar. Por lo tanto, la clasificación más adecuada para esta secuencia de imágenes es 'normal'.",0,local,7753.4,0,7753.4,3204,115,14.8
34,violencia,grafico,0.0,"La imagen muestra una secuencia de fotos de una pelea física entre personas, lo que se clasifica como violencia.",0,local,5149.0,0,5149.0,3204,61,11.8
35,violencia,grafico,0.0,"La imagen muestra una secuencia de fotos de una pelea física entre personas, lo que se clasifica como violencia.",0,local,5103.7,0,5103.7,3204,61,12.0
36,violencia,normal,0.99,"La secuencia de imágenes muestra a personas en un entorno de comedor, con mesas y sillas dispuestas en filas. No hay indicios de violencia, armas o fuego, y no hay accidentes ni graficos visibles en las imágenes.",0,local,6219.9,0,6219.9,3204,83,13.3
37,violencia,normal,0.99,"La secuencia de imágenes muestra a personas en un entorno de cafetería o restaurante, realizando actividades cotidianas como comer, caminar y hablar. No hay indicios de violencia, armas o fuego en las imágenes.",0,local,5934.9,0,5934.9,3204,78,13.1
38,violencia,normal,0.99,"La secuencia de imágenes muestra a personas en un entorno de cafetería, con una persona agachada y otra de pie cerca de una mesa. No hay indicios de violencia, armas o fuego visible en la escena.",0,local,6082.1,0,6082.1,3204,81,13.3
39,violencia,normal,0.99,"La secuencia de imágenes muestra a personas en un entorno de cafetería, con una persona cayendo al suelo y otra persona agachada cerca. No hay indicios de armas, fuego o accidentes, y no hay gráficos o visualizaciones de datos visibles en las imágenes.",0,local,6611.6,0,6611.6,3204,92,13.9
40,violencia,normal,0.99,"La secuencia de imágenes muestra a personas en un entorno de comedor, posiblemente en un restaurante o cafetería, realizando actividades cotidianas como comer, caminar y hablar. No hay indicios de violencia, armas o fuego en las imágenes.",0,local,6256.6,0,6256.6,3204,83,13.3
41,violencia,normal,0.99,"No hay indicios de violencia, armas o fuego en este video. El contenido parece ser una secuencia de imágenes de una persona caminando en un entorno interior, posiblemente un restaurante o cafetería, sin que se observe ninguna agresión o incidente.",0,local,6288.9,0,6288.9,3204,85,13.5
42,violencia,normal,0.99,"No hay indicios de violencia, armas o fuego en este video. El contenido parece ser una secuencia de imágenes de una persona en un entorno interior, posiblemente una biblioteca o una sala de clases, sin que se observe ninguna agresión o situación peligrosa.",0,local,6360.6,0,6360.6,3204,87,13.7
43,violencia,normal,0.99,"No hay indicios de violencia, armas o fuego en este video. El contenido parece ser una secuencia de imágenes de una habitación con mesas y sillas, sin ninguna actividad sospechosa o peligrosa.",0,local,5948.2,0,5948.2,3204,78,13.1
44,violencia,grafico,0.0,"La imagen muestra una secuencia de imágenes de seguridad que no contienen ninguna violencia, armas o fuego, y no hay ningún accidente ni grafico visible.",0,local,5450.1,0,5450.1,3204,68,12.5
45,violencia,grafico,0.0,"La imagen muestra una serie de imágenes de seguridad que contienen personas y vehículos, pero no hay ninguna indicación de armas, fuego o accidentes. Por lo tanto, la respuesta más probable es que se trate de un contenido grafico.",0,local,6253.2,0,6253.2,3204,85,13.6
46,violencia,grafico,0.0,"La imagen muestra una secuencia de imágenes de seguridad que contienen personas y vehículos, pero no hay ninguna indicación de armas, fuego o accidentes. Por lo tanto, la respuesta más probable es que se trate de un grafico.",0,local,6269.9,0,6269.9,3204,84,13.4
47,violencia,normal,0.99,"La secuencia de imágenes muestra a personas en un ascensor, que es un lugar común y seguro donde no se espera violencia, armas o fuego. No hay indicios de accidentes ni de graficos en las imágenes.",0,local,6008.2,0,6008.2,3204,80,13.3
48,violencia,grafico,0.0,"La imagen muestra una secuencia de fotos que parecen ser de un incidente o accidente, pero no hay gráficos, diagramas o visualizaciones de datos visibles en ellas.",0,local,5611.2,0,5611.2,3204,71,12.7
49,violencia,grafico,0.0,"La imagen muestra una secuencia de fotos que parecen ser de un evento de lucha libre, pero no hay gráficos, diagramas o visualizaciones de datos visibles en la imagen.",0,local,5712.3,0,5712.3,3204,73,12.8
50,violencia,grafico,0.0,La imagen muestra una serie de imágenes de seguridad que capturan a una persona escalando unas escaleras en diferentes momentos,0,local,5209.5,0,5209.5,3204,63,12.1
51,violencia,grafico,0.0,"La imagen muestra una serie de imágenes de seguridad que parecen ser de un edificio con escaleras, pero no hay ninguna indicación de que se esté produciendo algún tipo de incidente o evento que requiera la clasificación de esta imagen como 'grafico' según las reglas establecidas.",0,local,6828.9,0,6828.9,3204,94,13.8
52,violencia,grafico,0.0,"La imagen muestra una secuencia de imágenes de seguridad que contienen un individuo en un entorno interior, probablemente un pasillo o escalera, con una persona en el suelo y objetos dispersos alrededor. No hay indicios de armas, fuego o accidentes en las imágenes. La presencia de un individuo en el suelo podría sugerir una caída o un accidente, pero no hay suficiente evidencia para determinar la causa exacta.",0,local,7915.0,0,7915.0,3204,119,15.0
53,violencia,grafico,0.0,La imagen muestra una secuencia de imágenes de seguridad que contienen un gráfico con datos visuales,0,local,4920.3,0,4920.3,3204,57,11.6
54,violencia,grafico,0.0,"La imagen muestra una secuencia de imágenes de seguridad que contienen un individuo en un entorno interior, probablemente un edificio. La persona parece estar involucrada en una actividad sospechosa, pero no hay indicios de armas, fuego o accidentes visibles en las imágenes. Por lo tanto, la clasificación más adecuada para esta secuencia de imágenes es 'grafico', ya que no hay evidencia de ninguna de las categorías mencionadas en la pregunta.",0,local,8109.3,0,8109.3,3204,123,15.2
55,violencia,normal,0.99,"La imagen muestra una escena de transporte público con personas sentadas y de pie en un autobús o tren. No hay indicios de violencia, armas o fuego, y no hay accidentes ni graficos visibles. La escena es cotidiana y no requiere una clasificación más específica.",0,local,6588.0,0,6588.0,3204,91,13.8
56,violencia,normal,0.99,"La secuencia de imágenes muestra a personas en un transporte público, probablemente un autobús o un tren, en diferentes momentos del día. No hay indicios de violencia, armas o fuego, y no hay accidentes ni graficos visibles. La cantidad de personas y su comportamiento parecen normales.",0,local,6597.8,0,6597.8,3204,92,13.9
57,violencia,normal,0.99,"La secuencia de imágenes muestra a personas en un transporte público, probablemente un autobús o un tren, en un momento normal sin ningún incidente o evento inusual.",0,local,5494.3,0,5494.3,3204,68,12.4
58,violencia,normal,0.99,"La secuencia de imágenes muestra a personas en un autobús, y aunque hay algunas interacciones físicas, no hay armas, fuego ni accidentes visibles. La situación parece ser una pelea física entre dos individuos, pero no hay armas ni fuego involucrados.",0,local,6371.3,0,6371.3,3204,86,13.5
59,violencia,normal,0.99,"La secuencia de imágenes muestra a personas en un espacio cerrado, posiblemente un vehículo o un espacio público, con algunas personas involucradas en una pelea física. No hay armas ni fuego visibles, y no hay accidentes ni graficos en las imágenes.",0,local,6278.2,0,6278.2,3204,86,13.7
60,violencia,normal,0.99,"La secuencia de imágenes muestra a dos personas en un estacionamiento, y no hay indicios de violencia, armas o fuego. El contenido es normal y no requiere clasificación en ninguna de las categorías mencionadas.",0,local,5871.3,0,5871.3,3204,77,13.1
61,violencia,grafico,0.0,"La imagen muestra una secuencia de fotos de una persona en un entorno con líneas amarillas, que podría ser una pista de patinaje o una escalera. No hay indicios de armas, fuego o accidentes en las fotos. Por lo tanto, la respuesta más probable es que se trate de un grafico.",0,local,7024.4,0,7024.4,3204,101,14.4
62,violencia,grafico,0.0,"La imagen muestra una serie de fotos de seguridad que no contienen ningún gráfico, armas, fuego o accidente visible.",0,local,5122.4,0,5122.4,3204,61,11.9
63,violencia,normal,0.99,"La secuencia de imágenes muestra a personas en un pasillo de un edificio, posiblemente una estación de metro o un centro comercial, con una persona agarrando a otra. No hay armas, fuego ni accidentes visibles en las imágenes. La presencia de personas en un espacio público y la falta de cualquier objeto peligroso visible sugieren que no hay una situación de emergencia o de alto riesgo.",0,local,7694.3,0,7694.3,3204,114,14.8
64,violencia,grafico,0.0,"La imagen muestra una secuencia de fotos de una persona parada en una puerta abierta, con un coche visible en el fondo. No hay indicios de violencia, armas o fuego en la imagen.",0,local,5869.0,0,5869.0,3204,76,12.9
65,violencia,normal,0.99,"La secuencia de imágenes muestra a un grupo de personas en un entorno social, posiblemente en un bar o restaurante, con algunas personas involucradas en una pelea física. No hay armas ni fuego visibles en la escena, y no hay indicios de accidentes o colisiones de tráfico. La presencia de cuchillos no está clara, pero no hay evidencia de que se esté utilizando un arma de fuego. La descripción general de la escena es la de un entorno social normal con personas involucradas en una discusión o pelea.",0,local,8968.0,0,8968.0,3204,141,15.7
66,violencia,normal,0.99,"La secuencia de imágenes muestra a personas en un restaurante o bar, con algunas de ellas involucradas en una pelea física. No hay armas ni fuego visibles, y no hay accidentes ni graficos en las imágenes.",0,local,6073.8,0,6073.8,3204,80,13.2
67,violencia,normal,0.99,"La secuencia de imágenes muestra a personas en un restaurante o bar, con algunas de ellas involucradas en una pelea física. No hay armas ni fuego visibles en la escena, y no hay accidentes ni graficos en las imágenes.",0,local,6191.1,0,6191.1,3204,83,13.4
68,violencia,normal,0.99,"La secuencia de imágenes muestra a personas en un restaurante, realizando actividades normales como comer, beber y conversar.",0,local,5011.1,0,5011.1,3204,58,11.6
69,violencia,normal,0.99,"La secuencia de imágenes muestra a personas en un restaurante, realizando actividades normales como comer, hablar y caminar. No hay indicios de violencia, armas o fuego en las imágenes.",0,local,5683.1,0,5683.1,3204,72,12.7
70,violencia,normal,0.99,"La secuencia de imágenes muestra a personas en un restaurante, realizando actividades normales como comer, beber y conversar.",0,local,5002.2,0,5002.2,3204,58,11.6
71,violencia,normal,0.99,"La secuencia de imágenes muestra a personas en un restaurante, con una persona cayendo al suelo y otra persona agachada cerca. No hay armas, fuego ni accidentes visibles en la escena.",0,local,5817.2,0,5817.2,3204,75,12.9
72,violencia,normal,0.99,"La secuencia de imágenes muestra a personas en un restaurante, realizando actividades normales como comer y conversar.",0,local,4920.4,0,4920.4,3204,56,11.4
73,violencia,grafico,0.0,"La imagen muestra una secuencia de fotos de un restaurante con personas sentadas y de pie alrededor de mesas y sillas, lo que sugiere una actividad normal en un entorno social.",0,local,5758.9,0,5758.9,3204,74,12.8
74,violencia,grafico,0.0,"La imagen muestra una secuencia de fotos de personas en un espacio cerrado, posiblemente un transporte público, con una persona agitando su brazo, lo que podría indicar un intento de llamar la atención o señalar. Sin embargo, no hay indicios de armas, fuego o accidentes en las fotos. Por lo tanto, la clasificación más adecuada para esta secuencia de fotos es 'grafico', ya que no hay evidencia de ninguna de las categorías mencionadas.",0,local,8285.6,0,8285.6,3204,126,15.2
75,violencia,grafico,0.0,"La imagen muestra una secuencia de fotos de personas en un espacio cerrado, posiblemente un transporte público, con una persona agarrando a otra. La iluminación es tenue y hay una sensación de tensión en la escena. Sin embargo, no hay indicios de armas, fuego o accidentes visibles en las fotos.",0,local,6930.5,0,6930.5,3204,98,14.1
76,violencia,grafico,0.0,"La imagen muestra una secuencia de fotos de personas en un entorno oscuro y con poca luz, lo que dificulta determinar la naturaleza exacta de la escena. Sin embargo, la presencia de varias personas en proximidad cercana y la falta de objetos claros que sugieran una actividad específica, como armas o fuego, hacen que la clasificación de esta imagen como 'grafico' sea la más apropiada.",0,local,7863.0,0,7863.0,3204,117,14.9
77,violencia,grafico,0.0,"La imagen muestra una secuencia de fotos de personas en un espacio cerrado, posiblemente un transporte público, con una persona agitando su brazo y otras personas alrededor. No hay indicios de armas, fuego o accidentes en las fotos.",0,local,6151.5,0,6151.5,3204,83,13.5
78,violencia,grafico,0.0,"La imagen muestra una secuencia de fotos de personas en un espacio cerrado, posiblemente un ascensor o un pasillo, con una persona agarrando un objeto que parece ser un arma. La calidad de las imágenes es muy baja y la iluminación es insuficiente, lo que dificulta la identificación de detalles específicos.",0,local,6849.4,0,6849.4,3204,98,14.3
79,violencia,grafico,0.0,"La imagen muestra una secuencia de fotos de personas en un espacio cerrado, posiblemente un ascensor o un pasillo, con una persona agarrando a otra. La iluminación es tenue y hay una sensación de tensión en la escena. Sin embargo, no hay indicios de armas, fuego o accidentes en las fotos.",0,local,6993.3,0,6993.3,3204,101,14.4
80,violencia,grafico,0.0,"La imagen muestra una secuencia de fotos de personas en un entorno interior, posiblemente una habitación de hotel, con una mesa y sillas. No hay indicios de armas, fuego o accidentes, y no hay gráficos o visualizaciones de datos visibles en la imagen.",0,local,6598.0,0,6598.0,3204,91,13.8
81,violencia,grafico,0.0,"La imagen muestra una serie de imágenes de personas involucradas en una pelea física en una calle de la ciudad, con varias personas involucradas en la pelea y algunas de ellas llevando armas como cuchillos y pistolas",0,local,6316.1,0,6316.1,3204,85,13.5
82,violencia,grafico,0.0,"La imagen muestra una serie de fotos de personas en un espacio público, lo que sugiere que se trata de un grafico o visualización de datos.",0,local,5526.8,0,5526.8,3204,69,12.5
83,violencia,grafico,0.0,"La imagen muestra una serie de fotos de personas en un espacio público, probablemente un centro de transporte, con una gran cantidad de personas y objetos personales como mochilas y bolsos. La presencia de un reloj y señales de dirección sugiere que se trata de un lugar donde la gente se mueve constantemente, como una estación de metro o un aeropuerto. Sin embargo, no hay indicios de ninguna actividad sospechosa o inusual, como peleas físicas, armas o fuego. Por lo tanto, la clasificación de esta imagen como 'grafico' parece ser la más apropiada.",0,local,9784.1,0,9784.1,3204,156,15.9
84,violencia,grafico,0.0,"La imagen muestra una serie de fotos de personas en un espacio público, probablemente un metro o un centro comercial, con carteles y anuncios en las paredes. La presencia de carteles y anuncios sugiere que se trata de un lugar comercial o de entretenimiento, lo que lo clasifica como un grafico.",0,local,7039.5,0,7039.5,3204,100,14.2
85,violencia,grafico,0.0,"La imagen muestra varias tomas de una estación de metro, lo que sugiere que se trata de un contenido visual con datos visuales, lo que la clasifica como un grafico.",0,local,5809.1,0,5809.1,3204,75,12.9
86,violencia,grafico,0.0,"La imagen muestra un conjunto de imágenes de seguridad de un metro, que incluyen personas caminando, paradas y usando un mapa del metro. La presencia de un mapa del metro y personas usando un mapa sugiere que la imagen se relaciona con el transporte público y la navegación dentro de un sistema de metro.",0,local,6911.4,0,6911.4,3204,98,14.2
87,violencia,grafico,0.0,"La imagen muestra una serie de fotos de personas en un metro, lo que sugiere que se trata de un grafico que representa la frecuencia de incidentes en el metro.",0,local,5662.7,0,5662.7,3204,72,12.7
88,violencia,normal,0.99,"La secuencia de imágenes muestra a personas interactuando en un estacionamiento, con un automóvil estacionado y otros vehículos en el fondo. No hay indicios de violencia, armas o fuego visible en las imágenes.",0,local,6039.6,0,6039.6,3204,79,13.1
89,violencia,grafico,0.0,"La imagen muestra una secuencia de imágenes de un coche estacionado con una persona saliendo de él, pero no hay indicios de ninguna actividad violenta, armas o fuego visible en las imágenes.",0,local,5841.5,0,5841.5,3204,76,13.0
90,violencia,grafico,0.0,"La imagen muestra una secuencia de imágenes de seguridad que capturan a una persona intentando ingresar a un automóvil estacionado en un garaje. La persona está usando una llave para abrir la puerta del automóvil. No hay indicios de armas, fuego o accidentes en la imagen.",0,local,6649.1,0,6649.1,3204,93,14.0
91,violencia,grafico,0.0,"La imagen muestra una serie de cámaras de seguridad que capturan diferentes momentos de una escena, incluyendo personas y objetos en movimiento, pero no hay indicios de violencia, armas, fuego o accidentes. La presencia de una pantalla de televisión y sillas sugiere un entorno interior, pero no hay señales de un accidente o un incidente. Por lo tanto, la clasificación más adecuada para esta imagen es 'grafico'.",0,local,7955.3,0,7955.3,3204,121,15.2
92,violencia,grafico,0.0,"La imagen muestra una serie de imágenes de personas en una habitación, pero no hay ninguna indicación de que estén usando armas, involucrados en una pelea física o que haya un fuego visible.",0,local,5860.0,0,5860.0,3204,77,13.1
93,violencia,grafico,0.0,"La imagen muestra una serie de imágenes de personas en un entorno de oficina, lo que sugiere que se trata de un entorno normal y no de una situación de violencia, armas o fuego.",0,local,5825.9,0,5825.9,3204,76,13.0
94,violencia,normal,0.99,"La imagen muestra una serie de cámaras de seguridad que capturan a personas en un entorno público, probablemente un centro comercial o una zona concurrida. No hay indicios de violencia, armas o fuego visible en las imágenes. El contenido es principalmente normal y no presenta ningún riesgo para la seguridad.",0,local,6774.9,0,6774.9,3204,96,14.2
95,violencia,grafico,0.0,"La imagen muestra una serie de fotos de personas en una calle con motocicletas estacionadas, pero no hay ninguna indicación de armas, fuego o accidentes. Por lo tanto, la respuesta más probable es 'grafico'.",0,local,6080.2,0,6080.2,3204,82,13.5
96,violencia,normal,0.99,"La persona en la imagen está realizando una actividad normal, como caminar o correr, sin mostrar ningún signo de violencia, armas o fuego. No hay indicios de accidentes o graficos en la imagen.",0,local,5912.3,0,5912.3,3204,77,13.0
97,violencia,grafico,0.0,"La imagen muestra una secuencia de fotos de una calle con personas y coches, pero no hay ningún gráfico, diagrama o visualización de datos visible en ellas.",0,local,5483.1,0,5483.1,3204,69,12.6
98,violencia,grafico,0.0,"La imagen muestra una secuencia de imágenes de seguridad que contienen personas y vehículos, pero no hay ninguna indicación de armas, fuego o accidentes. Por lo tanto, la respuesta más probable es que se trate de un contenido grafico.",0,local,6248.2,0,6248.2,3204,85,13.6
99,violencia,normal,0.99,No se detectaron actividades sospechosas en las imágenes proporcionadas,0,local,4641.5,0,4641.5,3204,51,11.0
100,violencia,normal,0.99,"La actividad en la imagen es normal y no hay indicios de violencia, armas o fuego. La actividad parece ser una reunión social o una discusión en un entorno de oficina.",0,local,5649.4,0,5649.4,3204,72,12.7
101,violencia,normal,0.99,"La actividad en la imagen no parece ser inusual ni peligrosa, y no hay indicios de armas, fuego o accidentes graves.",0,local,5244.5,0,5244.5,3204,64,12.2
102,violencia,normal,0.99,"La secuencia de imágenes muestra a personas en un entorno de tienda, con una persona agachada en el suelo y otra persona de pie cerca de un mostrador. No hay indicios de violencia, armas o fuego en la escena. La persona agachada parece estar en una posición de defensa o de pie, mientras que la otra persona está cerca del mostrador. No hay ningún accidente visible en la imagen.",0,local,7944.7,0,7944.7,3204,120,15.1
103,violencia,grafico,0.0,"La imagen muestra una secuencia de fotos que representan diferentes momentos de una pelea física entre personas en una calle de la ciudad, sin que se vea ningún arma o fuego visible.",0,local,5697.7,0,5697.7,3204,73,12.8
104,violencia,grafico,0.0,"La imagen muestra una secuencia de fotos de una calle con coches aparcados y personas interactuando, pero no hay ninguna indicación de armas, fuego o accidentes. Por lo tanto, la respuesta más probable es que no haya ninguna actividad peligrosa o violenta en la imagen.",0,local,6670.0,0,6670.0,3204,93,13.9
105,violencia,grafico,0.0,"La imagen muestra una serie de fotos de personas involucradas en una pelea física en una calle de la ciudad, lo que sugiere que la categoría más adecuada para esta imagen es 'grafico' ya que contiene visuales que representan datos o información visual.",0,local,6509.2,0,6509.2,3204,90,13.8
106,violencia,grafico,0.0,"La imagen muestra una secuencia de fotos de personas en una calle, pero no hay gráficos, diagramas o visualizaciones de datos visibles en ellas.",0,local,5470.2,0,5470.2,3204,68,12.4
107,violencia,grafico,0.0,"La imagen muestra una secuencia de fotos que representan diferentes momentos de una pelea física entre dos personas, lo que se clasifica como violencia.",0,local,5421.2,0,5421.2,3204,66,12.2
108,violencia,grafico,0,"{
    ""categoria_predicha"": "" grafico"",
    ""confianza"": 0.00,
    ""descripcion"": ""La imagen muestra una serie de imágenes de un hombre vestido con un traje naranja y blanco, que parece estar involucrado en una pelea física con otra persona en un entorno similar a una prisión. La imagen no proporciona suficiente información para determinar la naturaleza exacta de la pelea o las circunstancias que la rodean. Por lo tanto, la clasificación de la imagen como "" grafico"" es la más apropiada.""
}",0,local,7999.8,0,7999.8,3204,121,15.1
