indice,video_id,label_real,prediccion,confianza,descripcion,correcto,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
67,002216,no_accidente,no_accidente,0.95,La secuencia muestra una conducción normal con tráfico urbano denso pero sin colisiones evidentes; los vehículos mantienen sus trayectorias y no hay impacto repentino ni daños visibles en el último fotograma.,1,6816.3,554.9,5804.9,607,402,69.3
68,001444,no_accidente,accidente,0.95,Se observa una colisión repentina entre t=5/9 y t=6/9 donde el vehículo de grabación sufre un impacto lateral o frontal que lo desvía violentamente de su trayectoria original en la carretera mojada.,0,8836.3,442.9,7955.3,607,552,69.4
69,000823,accidente,no_accidente,0.98,El camión permanece estacionado en toda la secuencia sin movimiento brusco ni colisión con otros vehículos; el entorno y las personas junto al vehículo mantienen una posición estable.,0,6468.4,473.2,5545.0,607,387,69.8
70,000705,accidente,accidente,0.95,Se observa un vehículo blanco que sale de forma errática desde el carril izquierdo y choca frontalmente con el vehículo grabador entre los fotogramas t=4 y t=7.,1,6507.4,474.5,5594.4,607,385,68.8
71,001197,accidente,no_accidente,0.98,La secuencia muestra un flujo de tráfico normal en una carretera mojada sin colisiones ni paradas bruscas; los vehículos mantienen trayectorias estables y distancias seguras entre sí.,0,6309.5,471.9,5388.1,607,375,69.6
72,002172,no_accidente,no_accidente,0.98,El análisis de la secuencia temporal muestra una conducción estable y continua sin eventos críticos como colisiones o paradas bruscas.,1,4988.9,462.2,4098.4,607,285,69.5
73,002897,no_accidente,ERROR,0.0,,0,15725.4,495.1,14786.7,607,1024,69.3
74,000052,accidente,accidente,0.95,"Se observa la salida repentina de un vehículo del flujo principal hacia el lado izquierdo entre los fotogramas t=7/9 y t=8/9, indicando una desviación fuera de vía o colisión con objetos estáticos en esa zona.",1,9508.5,424.0,8599.7,607,593,69.0
75,001313,no_accidente,accidente,0.85,,0,15383.4,583.8,14326.0,607,985,68.8
76,000142,no_accidente,no_accidente,0.95,"La secuencia muestra un flujo de tráfico denso y congestionado en una ciudad sin evidencia de colisiones, vuelcos o daños estructurales entre los fotogramas analizados.",1,10551.8,466.8,9601.3,607,661,68.8
77,002498,no_accidente,no_accidente,0.98,"La secuencia muestra un flujo de tráfico estable y predecible en una autopista urbana sin colisiones, frenadas bruscas ni maniobras erráticas entre los fotogramas analizados.",1,6089.5,513.0,5132.5,607,354,69.0
78,000294,accidente,no_accidente,0.95,"La secuencia muestra un vehículo conduciendo de manera estable por una carretera nevada sin colisiones, vuelcos o paradas bruscas observables en los fotogramas proporcionados.",0,5686.6,435.3,4820.6,607,332,68.9
79,000656,accidente,ERROR,0.0,,0,15846.9,562.1,14807.9,607,1024,69.2
80,002818,no_accidente,ERROR,0.0,,0,15758.0,432.8,14867.4,607,1024,68.9
81,002289,no_accidente,no_accidente,0.95,"La secuencia muestra una conducción normal por una calle residencial con tráfico lento y estacionado. No hay evidencia de colisiones, vuelcos o paradas bruscas del vehículo principal durante los fotogramas.",1,7281.6,492.8,6334.0,607,437,69.0
82,000457,accidente,accidente,0.95,"El vehiculo oscuro aparece repentinamente en el carril izquierdo (t=7/9) y se acerca peligrosamente al centro de la carretera, indicando una maniobra erratica o perdida de control que representa un riesgo inminente de colision.",1,7873.8,501.8,6925.4,607,480,69.3
83,000139,accidente,accidente,0.95,"Se observa una progresión desde la conducción normal hasta una detención brusca y caótica en el último fotograma (t=9/9), donde se aprecian cristales rotos, luces estroboscópicas intensas y vehículos detenidos de forma anómala, indicando un impacto severo.",1,8389.7,546.7,7405.4,607,509,68.7
84,001269,accidente,no_accidente,0.95,,0,12560.5,420.8,11687.1,607,800,68.5
85,001276,accidente,accidente,0.98,,1,10997.2,565.5,9993.1,607,679,67.9
86,002057,no_accidente,no_accidente,0.95,"La secuencia muestra movimiento continuo y estable del vehículo blanco sin colisiones, paradas bruscas o daños visibles en los fotogramas t=1 a t=9.",1,6848.6,583.7,5775.8,607,391,67.7
87,000755,accidente,accidente,0.95,"La secuencia muestra un impacto frontal-lateral entre dos vehículos en movimiento relativo rápido. El vehículo blanco se acerca rápidamente y colisiona con el lado derecho del vehículo que graba (cámara), provocando una parada brusca lateral y levantando polvo debido a la fuerza cinética transferida.",1,8552.3,432.9,7632.6,607,519,68.0
88,001438,accidente,no_accidente,0.95,La secuencia muestra un trayecto estable en carretera donde el vehículo mantiene una trayectoria recta a velocidad constante sin frenadas bruscas ni colisiones con otros vehículos.,0,5905.5,536.3,4939.5,607,340,68.8
89,000492,accidente,no_accidente,0.95,"La secuencia muestra un flujo de tráfico denso y lento en condiciones climáticas adversas (lluvia), pero sin eventos violentos. Los vehículos mantienen sus carriles y distancias relativas estables a lo largo del tiempo; las luces de freno están encendidas consistentemente debido al congestionamiento, no por una parada de emergencia tras colisión.",0,12779.3,571.9,11766.9,607,798,67.8
90,000274,accidente,no_accidente,0.95,"La secuencia muestra un acercamiento progresivo y controlado hacia dos vehículos blancos estacionados junto al arcén derecho. No se observa impacto físico, deformación de chasis, escombros ni movimiento errático brusco que indique una colisión o accidente.",0,9249.6,432.7,8338.9,607,571,68.5
91,002383,no_accidente,no_accidente,0.98,El flujo visual muestra un movimiento continuo y estable del vehículo principal a través de una zona con obras sin detenciones bruscas ni colisiones.,1,5833.6,476.4,4917.9,607,338,68.7
92,002123,no_accidente,no_accidente,0.98,"La secuencia muestra un flujo de tráfico estable y ordenado a través de una intersección durante los fotogramas t=1/9 hasta t=9/9. No se observan impactos, frenadas bruscas ni vehículos saliendo de la carretera; el entorno permanece consistente sin cambios anómalos.",1,6345.3,540.3,5363.8,607,369,68.8
93,000846,accidente,accidente,0.95,"Se observa la caída de un vehículo (probablemente una moto o scooter) y escombros en el suelo entre los fotogramas t=6 y t=7, indicando una colisión repentina.",1,6068.1,435.0,5183.7,607,354,68.3
94,001367,accidente,no_accidente,0.98,"La secuencia muestra un entorno urbano con condiciones invernales (nieve). Aunque hay movimiento de vehículos y peatones en la intersección, no se observa impacto entre el vehículo grabador ni otros coches, vuelco, despliegue de airbags o escombros. El tráfico fluye sin incidentes graves visibles.",0,12143.0,496.6,11222.2,607,765,68.2
95,001208,accidente,accidente,0.95,"El análisis de la secuencia temporal revela una colisión repentina en el fotograma t=7, donde se observa un impacto lateral contra el guardarrail izquierdo y una desaceleración brusca del vehículo de la cámara.",1,7455.8,437.0,6615.9,607,454,68.6
96,002243,no_accidente,no_accidente,0.98,No se detectan impactos ni movimientos erráticos; la distancia y orientación de ambos vehículos permanecen constantes a lo largo de toda la secuencia temporal.,1,7685.0,509.3,6646.8,607,460,69.2
97,001459,accidente,ERROR,0.0,,0,15872.3,472.0,14986.0,607,1024,68.3
98,000230,accidente,ERROR,0.0,,0,15887.6,536.5,14801.6,607,1024,69.2
99,000416,no_accidente,no_accidente,0.98,El vehiculo mantiene una trayectoria lineal y constante a traves de la interseccion sin colisiones ni frenadas bruscas.,1,5916.5,519.3,4865.5,607,332,68.2
100,001066,accidente,accidente,0.95,"En los fotogramas finales de la secuencia (t=7/9 a t-9/9), se observa una colisión lateral entre el vehículo dorado y el vehículo de la cámara. Se detectan señales claras de impacto como humo en",1,15924.1,506.4,14936.1,607,1024,68.6
101,000530,no_accidente,no_accidente,0.95,La secuencia muestra una conducción nocturna en condiciones invernales con tráfico lento o detenido sin colisiones ni eventos accidentales.,1,7236.4,457.4,6303.3,607,436,69.2
102,000153,no_accidente,no_accidente,0.98,"La secuencia de video muestra una aproximación suave a una intersección con tráfico fluido y controlado. No se observan impactos, paradas bruscas incontroladas, ni aparición repentina de vehículos que causen colisión en el fotograma.",1,6898.9,471.5,5908.0,607,409,69.2
103,001318,accidente,no_accidente,0.98,"La secuencia muestra una conducción fluida y constante a través de un cruce urbano hacia la calle KaraoVskaya. No se observan colisiones, frenadas bruscas ni cambios erráticos en el trayecto entre los fotogramas t=1 y t=9.",0,6953.6,512.2,5990.2,607,414,69.1
104,000724,no_accidente,accidente,0.75,En los fotogramas t=8/9 y t-9/9 se observa una colisión lateral inminente o en curso entre el vehículo de la cámara (o un vehículo adyacente) y un coche estacionado a la derecha. La proximidad extrema del vehículo gris al sedán oscuro indica impacto.,0,9348.7,434.1,8481.5,607,588,69.3
105,000275,no_accidente,no_accidente,0.98,"La secuencia muestra un trayecto continuo y estable por una vía urbana con nieve en los bordes. No se observan frenadas bruscas, cambios de dirección erráticos ni colisiones entre vehículos; el flujo del tráfico es normal.",1,6246.4,469.2,5259.4,607,364,69.2
106,001011,accidente,accidente,0.85,"Se observa la aparición repentina y peligrosa de un vehículo (berlina blanca) saliendo desde una zona estacionada o haciendo maniobra hacia el carril activo en los fotogramas finales (t=7 a t=9), invadiendo el flujo del tráfico con un ángulo inestable, lo que indica una maniobra errática y riesgo de colisión.",1,8922.5,525.0,7944.0,607,552,69.5
107,002378,no_accidente,no_accidente,0.95,La secuencia muestra un avance continuo y estable por una carretera residencial sin colisiones ni paradas bruscas.,1,6629.3,482.1,5689.6,607,396,69.6
108,001619,no_accidente,no_accidente,0.98,"El análisis de los fotogramas desde t=1/9 hasta t=9/9 revela que el vehículo objetivo mantiene una trayectoria estable y constante en la misma dirección sin cambios bruscos de velocidad o posición. No se observan impactos, desviaciones del carril ni escombros; por lo tanto, no hay indicios físicos de un accidente.",1,6405.5,473.0,5428.2,607,377,69.5
109,000996,accidente,no_accidente,0.98,"El análisis secuencial muestra un flujo de tráfico constante en una autopista sin interrupciones bruscas, colisiones o comportamientos erráticos entre los fotogramas t=1 y t=9.",0,5205.9,441.4,4359.3,607,303,69.5
110,000177,no_accidente,ERROR,0.0,,0,15817.4,536.4,14743.3,607,1024,69.5
111,001027,accidente,accidente,0.95,El sedan negro que aparece en el carril izquierdo (t=7) choca frontalmente con la parte delantera izquierda del vehiculo grabador entre t=8 y t=9.,1,6717.5,463.1,5736.4,607,398,69.4
112,001497,accidente,ERROR,0.0,,0,15789.7,503.5,14860.4,607,1024,68.9
113,001457,accidente,no_accidente,0.98,"El flujo de tráfico es normal y ordenado a lo largo de todos los fotogramas. No se observan colisiones, frenadas bruscas ni vehículos saliendo de la carretera.",0,6398.7,422.8,5560.7,607,388,69.8
114,000952,accidente,ERROR,0.0,,0,15734.0,483.3,14831.1,607,1024,69.0
115,000898,no_accidente,no_accidente,0.98,El vehículo mantiene una trayectoria lineal constante sin frenadas bruscas ni desviaciones en la calzada durante toda la secuencia de fotogramas.,1,5970.7,505.6,4998.7,607,349,69.8
116,001690,no_accidente,no_accidente,0.95,"La secuencia muestra una vista estable del capó y la vegetación exterior sin cambios bruscos de posición, impactos o daños visibles en los fotogrames t=1 a t=9.",1,4926.8,467.9,4000.2,607,278,69.5
117,000795,no_accidente,no_accidente,0.92,"La secuencia muestra un vehículo blanco acercándose de manera constante y predecible a través del cruce durante todos los fotogramas (t=1/9 hasta t=9/9). No se observa impacto brusco, cambio errático en la trayectoria, ni detención repentina que indique una colisión. El comportamiento es consistente con un manejo normal nocturno.",1,8625.6,429.8,7748.3,607,535,69.0
118,001343,no_accidente,accidente,0.95,"La secuencia muestra un vehículo conduciendo detrás de otro coche rojo por la noche. En los fotogramas finales (t=7/9 a t=9/9), el vehículo delantero frena bruscamente justo antes del paso de peatones y se observa una colisión directa o impacto inminente entre las dos unidades, evidenciado por la proximidad extrema en el último frame.",0,10310.1,524.2,9207.4,607,638,69.3
119,000378,no_accidente,no_accidente,0.95,La progresión visual muestra una conducción fluida y constante sin eventos de impacto o frenadas bruscas; el tráfico se mantiene en sus carriles designados a lo largo del tiempo.,1,6915.6,515.3,5904.1,607,408,69.1
120,002869,no_accidente,no_accidente,0.98,La secuencia muestra una conducción normal a través de un cruce nocturno sin eventos violentos.,1,5715.9,525.7,4723.3,607,329,69.7
121,001935,no_accidente,no_accidente,0.95,La secuencia muestra una conducción normal en autopista con flujo de tráfico estable y sin eventos bruscos como colisiones o frenadas repentinas.,1,5991.1,510.8,5030.7,607,347,69.0
122,002001,no_accidente,no_accidente,0.95,"La secuencia muestra un flujo de tráfico continuo y estable sin colisiones, vuelcos o movimientos bruscos entre los fotogramas t=1/9 y t=9/9.",1,8412.2,558.7,7343.3,607,508,69.2
123,001720,no_accidente,ERROR,0.0,,0,15929.8,533.7,14852.7,607,1024,68.9
124,000986,no_accidente,ERROR,0.0,,0,15770.4,518.3,14786.1,607,1024,69.3
