indice,video_id,label_real,prediccion,confianza,descripcion,correcto,total_ms,prompt_ms,eval_ms,prompt_tokens,generated_tokens,tokens_per_sec
64,002657,no_accidente,unknown,0.99,"Ambos vehículos se encuentran en el mismo fotograma, lo que indica que no hubo colisión o vuelco.",0,5198.4,0,5198.4,3197,61,11.7
65,001348,accidente,accidente,0.99,"Se observa una colisión entre dos vehículos, con el vehículo de adelante impactando al de atrás, lo que resulta en un cambio brusco en la velocidad y dirección de ambos vehículos. Además, se pueden ver escombros y daños en los fotogramas posteriores, lo que indica que el accidente ha ocurrido.",1,7142.6,0,7142.6,3197,100,14.0
66,000252,accidente,unknown,0.99,"Ambos vehículos se acercan a una velocidad similar y colisionan de manera repentina, lo que resulta en un impacto visible en los vehículos y el entorno.",0,5584.7,0,5584.7,3197,71,12.7
67,002216,no_accidente,unknown,0.99,"Se observa una colisión entre dos vehículos, con el vehículo de adelante girando hacia la izquierda y el vehículo de atrás girando hacia la derecha. Ambos vehículos tienen sus luces encendidas y los airbags se desplegaron.",0,6283.8,0,6283.8,3197,86,13.7
68,001444,no_accidente,unknown,0.99,"Se observa una colisión entre dos vehículos, con el vehículo de adelante girando hacia la izquierda y el vehículo de atrás girando hacia la derecha. Ambos vehículos están en contacto y hay una parada brusca en la carretera. Además, se pueden ver escombros y daños en los fotogramas posteriores.",0,6918.3,0,6918.3,3197,99,14.3
69,000823,accidente,unknown,0.99,"Ambos vehículos se acercan a una velocidad similar y colisionan de manera repentina, lo que resulta en un impacto visible en los vehículos y el entorno.",0,5590.9,0,5590.9,3197,71,12.7
70,000705,accidente,unknown,0.99,"Ambos vehículos se acercan a una velocidad similar y colisionan de manera repentina, lo que resulta en un impacto visible en los vehículos y en el entorno.",0,5650.9,0,5650.9,3197,72,12.7
71,001197,accidente,accidente,0.99,"Se observa una colisión entre un camión y un autobús escolar, con el autobús girando hacia la carretera principal y el camión girando hacia la carretera lateral. El camión se desvía de la carretera y choca con el autobús escolar. El autobús se detiene y los pasajeros y el conductor del camión se acercan al lugar del accidente. El camión se detiene y los pasajeros y el conductor del autobús escolar se acercan al lugar del accidente.",1,8632.1,0,8632.1,3197,135,15.6
72,002172,no_accidente,unknown,0.99,"Se observa una colisión entre dos vehículos, con el vehículo de adelante girando hacia la izquierda y el vehículo de atrás girando hacia la derecha. Ambos vehículos tienen sus luces encendidas y los frenos activados. Hay escombros y daños visibles en los fotogramas posteriores.",0,6772.7,0,6772.7,3197,96,14.2
73,002897,no_accidente,unknown,0.99,"Ambos vehículos se acercan a una velocidad similar y colisionan de manera repentina, lo que resulta en un impacto visible en los vehículos y el entorno.",0,5596.1,0,5596.1,3197,71,12.7
74,000052,accidente,accidente,0.99,Se observa una colisión entre dos vehículos en el fotograma t=19.,1,4850.3,0,4850.3,3197,55,11.3
75,001313,no_accidente,accidente,0.99,"Se observa una colisión entre dos vehículos, con el vehículo de adelante impactando al de atrás, lo que resulta en un posible daño a ambos vehículos y una parada brusca del vehículo de adelante.",0,5999.8,0,5999.8,3197,78,13.0
76,000142,no_accidente,accidente,0.99,"Se observa una colisión entre dos vehículos en el fotograma t=49, con un vehículo girando hacia la izquierda y otro girando hacia la derecha, lo que resulta en un impacto visible en el airebag y los cristales del vehículo. Además, se pueden ver escombros en el fotograma t=59.",0,7382.7,0,7382.7,3197,105,14.2
77,002498,no_accidente,unknown,0.99,"Los fotogramas muestran una colisión entre dos vehículos, con el vehículo de adelante golpeando al de atrás. Ambos vehículos tienen sus luces de emergencia activadas y los airbags se desplegaron. Además, se pueden ver escombros y daños en los fotogramas posteriores.",0,6853.1,0,6853.1,3197,96,14.0
78,000294,accidente,unknown,0.99,"Se observa una colisión entre dos vehículos, con el vehículo de adelante girando hacia la izquierda y el vehículo de atrás girando hacia la derecha. Ambos vehículos parecen estar en movimiento y no hay señales de frenado o parada brusca.",0,6628.6,0,6628.6,3197,87,13.1
79,000656,accidente,accidente,0.99,"Ambos vehículos se acercaron a una velocidad alta y chocaron entre sí, lo que causó daños visibles en los vehículos y escombros en la carretera.",1,5637.4,0,5637.4,3197,71,12.6
80,002818,no_accidente,unknown,0.99,"Se observa una colisión entre dos vehículos, con el vehículo de adelante girando hacia la izquierda y el vehículo de atrás girando hacia la derecha. Ambos vehículos tienen sus luces encendidas y los airbags se desplegaron. Hay escombros visibles en el fotograma posterior.",0,6768.1,0,6768.1,3197,96,14.2
81,002289,no_accidente,accidente,0.99,Se observa una colisión entre dos vehículos en el fotograma t=49.,0,4845.4,0,4845.4,3197,55,11.4
82,000457,accidente,accidente,0.99,"Se observa una colisión entre dos vehículos en el fotograma t=49, con un vehículo girando hacia la izquierda y otro girando hacia la derecha, lo que resulta en un impacto visible en el airebag y los cristales del vehículo. Además, se pueden ver escombros en el fotograma t=59.",1,7190.6,0,7190.6,3197,105,14.6
83,000139,accidente,unknown,0.99,Ambos vehículos se desvían de la carretera y colisionan en el centro de la carretera.,0,5030.3,0,5030.3,3197,59,11.7
84,001269,accidente,unknown,0.99,"Ambos vehículos se acercan a una velocidad similar y colisionan de manera repentina, lo que resulta en un impacto visible en los vehículos y el entorno.",0,5676.7,0,5676.7,3197,71,12.5
85,001276,accidente,accidente,0.99,"Se observa una colisión entre un camión y un automóvil en la imagen t=19, lo que lleva a una parada brusca y un posible despliegue de airbag. La confianza en este evento es del 99%.",1,6513.3,0,6513.3,3197,88,13.5
86,002057,no_accidente,accidente,0.99,"Se observa una colisión entre dos vehículos, con el vehículo de adelante impactando al de atrás. Ambos vehículos han sufrido daños y se han desvíado de la carretera. Además, se han desplegado los airbags y se han roto los cristales del vehículo de adelante.",0,6869.3,0,6869.3,3197,96,14.0
87,000755,accidente,unknown,0.99,"El vehículo blanco se desvía de la carretera y choca con el vehículo de adelante, lo que resulta en un accidente de tráfico.",0,5443.9,0,5443.9,3197,66,12.1
88,001438,accidente,accidente,0.99,Se observa una colisión entre dos vehículos en el fotograma t=49.,1,4945.8,0,4945.8,3197,55,11.1
89,000492,accidente,accidente,0.99,"Se observa una colisión entre dos vehículos en el fotograma t=69, con un vehículo girando hacia la izquierda y otro girando hacia la derecha, lo que resulta en un impacto visible en el airebag y los cristales del vehículo. Además, se pueden ver escombros en el fotograma t=79.",1,7208.2,0,7208.2,3197,105,14.6
90,000274,accidente,unknown,0.99,"Ambos vehículos se acercan a una velocidad similar y colisionan de manera repentina, lo que resulta en un impacto visible en los vehículos y el entorno.",0,5585.0,0,5585.0,3197,71,12.7
91,002383,no_accidente,no_accidente,0.99,No se detectó ningún accidente en las grabaciones de dashcam.,1,4795.9,0,4795.9,3197,54,11.3
92,002123,no_accidente,unknown,0.99,"Se observa una colisión entre dos vehículos, con el vehículo de adelante golpeando al de atrás, lo que indica un accidente de tráfico.",0,5365.2,0,5365.2,3197,66,12.3
93,000846,accidente,accidente,0.99,"Se observa una colisión entre dos vehículos, con el vehículo de adelante impactando al de atrás, lo que resulta en un posible daño a los vehículos y a los pasajeros.",1,5676.9,0,5676.9,3197,73,12.9
94,001367,accidente,accidente,0.99,"Se observa una colisión entre dos vehículos, con el vehículo de adelante impactando al de atrás, lo que resulta en un posible daño a ambos vehículos y una parada brusca del vehículo de adelante.",1,5945.3,0,5945.3,3197,78,13.1
95,001208,accidente,accidente,0.99,"Se observa una colisión entre dos vehículos en el fotograma t=7.9, con un vehículo girando hacia la izquierda y el otro girando hacia la derecha. Ambos vehículos se acercan a una velocidad alta y colisionan en el centro de la carretera. El vehículo que gira hacia la izquierda parece haber perdido el control y se desvía de la carretera, mientras que el vehículo que gira hacia la derecha parece haber intentado evitar el impacto. Ambos vehículos tienen sus luces de emergencia activadas y los airbags se desplegaron. Además, se pueden ver escombros y daños en el fotograma t=8.9.",1,10304.2,0,10304.2,3197,169,16.4
96,002243,no_accidente,unknown,0.99,"Se observa una colisión entre dos vehículos, con el vehículo de adelante golpeando al de atrás. Ambos vehículos han sufrido daños y se han desvíado de la carretera. Hay escombros visibles en el fotograma posterior.",0,6403.9,0,6403.9,3197,83,13.0
97,001459,accidente,accidente,0.99,"Se observa una colisión entre dos vehículos en el fotograma t=6.9, con un vehículo girando hacia la izquierda y el otro girando hacia la derecha. Ambos vehículos tienen sus luces encendidas y los airbags se desplegaron. Además, se pueden ver escombros y daños en los fotogramas posteriores.",1,7464.1,0,7464.1,3197,107,14.3
98,000230,accidente,accidente,0.99,"Se observa una colisión entre dos vehículos, con el vehículo de adelante impactando al de atrás, lo que resulta en la activación de los airbags y el daño visible en los cristales del vehículo de adelante.",1,6344.0,0,6344.0,3197,83,13.1
99,000416,no_accidente,accidente,0.99,"Se observa una colisión entre dos vehículos en el fotograma t=59, con escombros y daños visibles en los fotogramas posteriores.",0,5517.7,0,5517.7,3197,68,12.3
100,001066,accidente,unknown,0.99,"Ambos vehículos se encuentran en el mismo carril y a la misma distancia del otro, pero el vehículo de la izquierda se mueve más rápido que el de la derecha. El vehículo de la izquierda se desvía de su carril y choca con el vehículo de la derecha, lo que resulta en un accidente.",0,7251.7,0,7251.7,3197,101,13.9
101,000530,no_accidente,accidente,0.99,"Se observa una colisión entre dos vehículos en el fotograma t=19, con un vehículo girando hacia la izquierda y otro girando hacia la derecha. Ambos vehículos tienen sus luces encendidas y hay una señal de stop visible en el fondo. En los fotogramas t=29 y t=39, se pueden ver los airbags desplegados y los cristales rotos en el vehículo de la izquierda. Además, en el fotograma t=49, hay escombros visibles en la carretera. La confianza en la detección de un accidente de tráfico es del 99%.",0,10150.2,0,10150.2,3197,163,16.1
102,000153,no_accidente,unknown,0.99,Se observa una colisión entre dos vehículos en el fotograma t=7.9.,0,4985.7,0,4985.7,3197,56,11.2
103,001318,accidente,accidente,0.99,"Se observa una colisión entre dos vehículos en el fotograma t=59, con un vehículo girando hacia la izquierda y otro girando hacia la derecha, lo que resulta en un impacto visible en el airebag y los cristales del vehículo. Además, se pueden ver escombros en el fotograma t=69.",1,7333.2,0,7333.2,3197,105,14.3
104,000724,no_accidente,unknown,0.99,"Ambos vehículos se encuentran en el mismo fotograma, lo que indica que no hubo colisión o accidente.",0,5196.9,0,5196.9,3197,60,11.5
105,000275,no_accidente,unknown,0.99,Se observa una colisión entre dos vehículos en el fotograma t=69.,0,4978.4,0,4978.4,3197,55,11.0
106,001011,accidente,accidente,0.99,"Se observa una colisión entre dos vehículos, con el vehículo de adelante impactando al de atrás, lo que resulta en un posible daño a ambos vehículos y una parada brusca de la circulación del tráfico.",1,6088.3,0,6088.3,3197,79,13.0
107,002378,no_accidente,accidente,0.99,Se observa una colisión entre dos vehículos en el fotograma t=49.,0,4912.1,0,4912.1,3197,55,11.2
108,001619,no_accidente,unknown,0.99,El vehículo que sigue al coche que está delante se desvía de la carretera y choca con él.,0,5079.7,0,5079.7,3197,60,11.8
109,000996,accidente,accidente,0.99,"Se observa una colisión entre dos vehículos en el fotograma t=69, con un vehículo girando hacia la izquierda y otro girando hacia la derecha, lo que resulta en un impacto visible en el vehículo girando hacia la izquierda.",1,6338.8,0,6338.8,3197,87,13.7
110,000177,no_accidente,accidente,0.99,"Se observa una colisión entre dos vehículos en el fotograma t=59, con un vehículo girando hacia la izquierda y otro girando hacia la derecha, lo que resulta en un impacto visible en el airebag y los cristales del vehículo. Además, se pueden ver escombros y daños en los fotogramas posteriores.",0,7202.6,0,7202.6,3197,105,14.6
111,001027,accidente,accidente,0.99,"Se observa una colisión entre dos vehículos en el fotograma t=29, con un vehículo girando hacia la izquierda y otro girando hacia la derecha. Ambos vehículos se acercan a una velocidad alta y chocan en el fotograma t=30. El vehículo que gira hacia la izquierda se desvía de la carretera en el fotograma t=31, y se observa escombros y daños en el fotograma t=32.",1,8435.6,0,8435.6,3197,131,15.5
112,001497,accidente,unknown,0.99,"Se observa una colisión entre dos vehículos, con el vehículo de adelante impactando al de atrás, lo que resulta en un cambio repentino en la velocidad y dirección de ambos vehículos.",0,5846.6,0,5846.6,3197,75,12.8
113,001457,accidente,accidente,0.99,"Se observa una colisión entre dos vehículos, con el vehículo de adelante impactando al de atrás. Ambos vehículos se desvían de la carretera y se detienen de manera abrupta. Hay escombros y daños visibles en los fotogramas posteriores.",1,6568.6,0,6568.6,3197,90,13.7
